i,x
0,[0 0 0]
1,[1 1 0]
2,[0 0 1]
3,[1 1 0]
4,[0 1 0]
5,[0 1 1]
6,[0 0 0]
7,[0 1 0]
8,[0 1 0]
9,[0 1 0]
10,[1 1 1]
11,[1 0 0]
12,[0 1 1]
13,[0 0 0]
14,[0 0 0]
15,[1 0 1]
16,[0 0 0]
17,[0 1 0]
18,[0 0 0]
19,[0 0 1]
20,[0 0 1]
21,[0 0 1]
22,[0 0 1]
23,[1 0 1]
24,[1 0 0]
25,[0 0 0]
26,[1 0 0]
27,[0 0 1]
28,[1 1 1]
29,[1 0 0]
30,[0 1 1]
31,[0 0 0]
32,[1 1 0]
33,[0 0 1]
34,[0 0 0]
35,[1 0 0]
36,[0 0 0]
37,[1 0 1]
38,[1 0 1]
39,[1 0 0]
40,[1 1 1]
41,[0 1 0]
42,[0 1 1]
43,[1 0 0]
44,[0 1 0]
45,[1 1 1]
46,[1 1 1]
47,[0 0 0]
48,[1 0 1]
49,[1 0 0]
50,[1 0 0]
51,[0 0 0]
52,[0 0 0]
53,[0 0 1]
54,[0 0 1]
55,[0 0 1]
56,[0 1 0]
57,[0 1 0]
58,[0 0 0]
59,[1 0 1]
60,[0 0 0]
61,[0 0 0]
62,[0 0 0]
63,[1 1 0]
64,[0 0 1]
65,[1 0 1]
66,[0 1 1]
67,[0 1 0]
68,[0 0 0]
69,[0 0 0]
70,[1 0 0]
71,[1 1 0]
72,[0 0 0]
73,[0 0 0]
74,[1 1 1]
75,[0 0 0]
76,[1 0 0]
77,[1 1 1]
78,[1 1 0]
79,[0 0 0]
80,[0 0 0]
81,[1 1 0]
82,[0 1 1]
83,[1 0 0]
84,[0 1 0]
85,[1 0 1]
86,[0 1 0]
87,[1 0 0]
88,[0 0 0]
89,[0 0 1]
90,[0 0 0]
91,[0 0 0]
92,[1 0 0]
93,[0 0 0]
94,[1 0 0]
95,[0 1 0]
96,[0 0 0]
97,[0 0 0]
98,[1 0 1]
99,[0 0 0]
100,[1 1 1]
101,[0 1 1]
102,[0 0 0]
103,[0 1 1]
104,[0 0 0]
105,[1 1 0]
106,[0 1 0]
107,[1 0 0]
108,[1 0 0]
109,[1 0 0]
110,[0 0 0]
111,[1 0 0]
112,[0 1 0]
113,[0 0 0]
114,[0 1 0]
115,[0 0 0]
116,[0 0 0]
117,[0 0 1]
118,[0 0 0]
119,[0 1 0]
120,[0 0 1]
121,[0 0 0]
122,[1 1 1]
123,[0 0 0]
124,[1 1 0]
125,[0 0 0]
126,[1 0 0]
127,[1 0 0]
128,[1 0 0]
129,[1 1 1]
130,[0 0 0]
131,[0 0 1]
132,[0 0 0]
133,[0 1 0]
134,[1 0 0]
135,[0 0 0]
136,[1 0 0]
137,[0 0 0]
138,[1 0 0]
139,[0 0 0]
140,[1 1 0]
141,[0 0 0]
142,[0 0 0]
143,[0 0 0]
144,[1 0 0]
145,[0 0 0]
146,[0 0 1]
147,[0 0 0]
148,[0 1 1]
149,[1 0 0]
150,[1 0 0]
151,[0 1 0]
152,[0 0 0]
153,[0 0 0]
154,[0 0 0]
