i,x
0,[0 0 0]
1,[1 0 0]
2,[0 1 0]
3,[0 0 0]
4,[0 1 1]
5,[0 0 0]
6,[1 0 0]
7,[0 1 1]
8,[0 0 1]
9,[0 1 1]
10,[0 0 0]
11,[1 0 0]
12,[1 1 1]
13,[1 0 1]
14,[1 0 0]
15,[1 1 0]
16,[0 0 0]
17,[1 1 1]
18,[1 1 0]
19,[0 0 0]
20,[1 1 1]
21,[0 1 1]
22,[0 0 1]
23,[1 1 1]
24,[1 1 0]
25,[1 0 0]
26,[1 0 1]
27,[0 1 0]
28,[0 1 1]
29,[0 0 0]
30,[0 0 1]
31,[0 1 0]
32,[1 1 0]
33,[0 0 0]
34,[0 0 0]
35,[0 0 0]
36,[0 1 1]
37,[1 0 0]
38,[0 1 1]
39,[1 0 0]
40,[0 1 1]
41,[1 1 0]
42,[0 0 1]
43,[0 0 1]
44,[1 1 1]
45,[0 0 0]
46,[1 0 0]
47,[0 0 0]
48,[0 0 0]
49,[0 0 0]
50,[0 1 0]
51,[1 0 1]
52,[0 0 0]
53,[1 0 0]
54,[0 0 1]
55,[1 0 0]
56,[0 1 1]
57,[1 1 0]
58,[1 1 0]
59,[1 0 0]
60,[0 0 1]
61,[1 0 0]
62,[0 1 0]
63,[0 0 1]
64,[1 0 1]
65,[0 0 0]
66,[1 0 1]
67,[1 1 0]
68,[0 0 0]
69,[0 0 0]
70,[1 1 0]
71,[0 0 0]
72,[1 0 1]
73,[0 0 0]
74,[0 0 0]
75,[1 0 0]
76,[0 0 0]
77,[1 0 1]
78,[0 0 1]
79,[0 1 1]
80,[0 1 1]
81,[1 1 0]
82,[0 0 0]
83,[0 0 0]
84,[0 0 1]
85,[0 0 1]
86,[1 0 1]
87,[0 0 0]
88,[0 0 0]
89,[0 1 0]
90,[0 0 0]
91,[0 0 1]
92,[0 1 0]
93,[0 1 0]
94,[1 0 0]
95,[1 0 0]
96,[0 0 1]
97,[0 0 0]
98,[0 0 0]
99,[1 1 1]
100,[1 1 1]
101,[0 0 0]
102,[0 0 0]
103,[0 0 0]
104,[0 0 0]
105,[0 0 0]
106,[0 0 0]
107,[0 0 0]
108,[0 0 0]
109,[1 1 0]
110,[0 0 0]
111,[0 1 1]
112,[1 0 1]
113,[1 0 1]
114,[0 1 0]
115,[1 1 1]
116,[1 1 0]
117,[0 0 1]
118,[0 0 0]
119,[1 1 1]
120,[1 0 1]
121,[1 0 1]
122,[0 1 1]
123,[0 1 0]
124,[0 0 0]
125,[0 1 0]
126,[0 1 1]
127,[0 1 0]
128,[0 0 0]
129,[1 1 0]
130,[1 0 0]
131,[0 1 1]
132,[0 1 1]
133,[0 0 0]
134,[0 0 0]
135,[0 1 1]
136,[0 1 0]
137,[1 1 0]
138,[1 0 0]
139,[0 0 0]
140,[0 0 0]
141,[0 0 0]
142,[1 0 1]
143,[1 1 1]
144,[0 0 0]
145,[0 0 1]
146,[0 1 0]
147,[1 0 1]
148,[1 0 1]
149,[1 1 0]
150,[1 0 0]
151,[0 1 1]
152,[0 0 0]
153,[0 1 0]
154,[1 0 1]
155,[0 1 0]
156,[1 1 1]
157,[0 0 0]
158,[1 1 0]
159,[0 0 0]
160,[1 1 0]
161,[0 0 0]
162,[0 0 1]
163,[0 1 0]
164,[0 1 0]
165,[1 1 0]
166,[0 0 0]
167,[0 1 1]
168,[0 0 1]
169,[0 0 1]
170,[0 0 0]
171,[0 0 0]
172,[1 1 1]
173,[0 0 0]
174,[1 1 1]
175,[1 1 0]
176,[0 0 1]
177,[0 0 0]
178,[0 0 0]
179,[0 0 0]
180,[1 0 1]
181,[1 0 0]
182,[1 0 0]
183,[1 1 0]
184,[1 0 1]
185,[0 0 1]
186,[1 0 1]
187,[0 0 0]
188,[0 0 0]
189,[1 1 1]
190,[0 0 0]
191,[0 0 0]
192,[1 0 0]
193,[1 0 0]
194,[0 0 0]
195,[0 0 0]
196,[0 0 0]
197,[0 0 0]
198,[1 0 0]
199,[0 0 0]
200,[0 0 0]
201,[0 0 1]
202,[0 0 0]
203,[1 0 1]
204,[1 0 0]
205,[1 0 0]
206,[1 0 1]
207,[0 0 1]
208,[0 0 0]
209,[0 0 0]
210,[1 0 0]
211,[1 0 1]
212,[1 0 1]
213,[0 1 1]
214,[0 0 0]
215,[1 1 0]
216,[1 0 0]
217,[0 0 0]
218,[1 1 0]
219,[0 0 1]
220,[0 0 1]
221,[0 0 0]
222,[0 1 1]
223,[0 0 0]
224,[0 1 0]
225,[1 1 0]
226,[1 0 0]
227,[0 1 1]
228,[0 0 0]
229,[0 0 0]
230,[1 1 0]
231,[1 0 1]
232,[0 0 1]
233,[1 0 0]
234,[1 1 1]
235,[1 1 0]
236,[0 0 0]
237,[1 0 0]
238,[0 1 1]
239,[1 0 0]
240,[0 1 1]
241,[1 0 1]
242,[1 0 0]
243,[0 1 0]
244,[0 0 0]
245,[1 0 0]
246,[0 1 0]
247,[1 1 1]
248,[0 0 0]
249,[0 0 0]
250,[0 0 0]
251,[0 1 0]
252,[1 0 1]
253,[0 1 0]
254,[1 0 0]
255,[0 1 1]
256,[1 0 1]
257,[1 0 1]
258,[0 0 0]
259,[1 0 0]
260,[1 0 0]
261,[1 1 0]
262,[0 0 0]
263,[0 0 0]
264,[1 0 0]
265,[0 1 1]
266,[1 0 0]
267,[0 1 0]
268,[1 1 1]
269,[0 1 0]
270,[0 0 0]
271,[0 0 0]
272,[0 0 0]
273,[0 0 1]
274,[0 1 1]
275,[1 0 0]
276,[1 0 0]
277,[1 0 1]
278,[1 0 0]
279,[1 0 0]
280,[1 0 1]
281,[1 1 0]
282,[0 1 0]
283,[0 0 0]
284,[1 1 0]
285,[1 1 0]
286,[1 0 0]
287,[0 1 1]
288,[1 1 0]
289,[0 0 1]
290,[0 1 0]
291,[0 0 0]
292,[0 1 1]
293,[1 0 0]
294,[0 1 0]
295,[1 0 1]
296,[1 0 0]
297,[0 0 0]
298,[0 1 1]
299,[1 0 0]
300,[1 0 1]
301,[0 1 0]
302,[0 0 0]
303,[0 0 0]
304,[1 0 0]
305,[0 0 0]
306,[1 1 0]
307,[0 0 0]
308,[1 0 1]
309,[0 1 1]
310,[0 0 1]
311,[0 0 0]
312,[1 1 0]
313,[1 0 0]
314,[0 0 0]
315,[0 1 0]
316,[0 1 1]
317,[1 0 0]
318,[0 0 0]
319,[0 0 0]
320,[1 1 0]
321,[1 0 0]
322,[0 0 0]
323,[1 0 0]
324,[0 0 0]
325,[1 0 0]
326,[1 1 0]
327,[1 0 1]
328,[0 0 0]
329,[1 0 1]
330,[1 0 0]
331,[1 1 0]
332,[1 0 0]
333,[1 0 1]
334,[1 0 1]
335,[1 0 1]
336,[0 1 1]
337,[0 0 0]
338,[0 0 0]
339,[1 1 0]
340,[1 0 1]
341,[0 0 0]
342,[0 0 0]
343,[1 0 1]
344,[1 0 0]
345,[1 0 0]
346,[1 0 0]
347,[1 1 1]
348,[1 0 0]
349,[0 0 0]
350,[0 1 0]
351,[1 0 1]
352,[0 1 0]
353,[0 0 0]
354,[1 0 1]
355,[0 0 0]
356,[0 1 0]
357,[0 1 0]
358,[1 1 0]
359,[0 1 1]
360,[1 1 0]
361,[0 1 1]
362,[1 0 1]
363,[1 0 0]
364,[0 0 0]
365,[0 0 0]
366,[1 1 1]
367,[0 0 1]
368,[1 0 1]
369,[0 0 0]
370,[1 1 1]
371,[1 1 0]
372,[1 0 1]
373,[0 1 0]
374,[1 1 0]
375,[1 0 0]
376,[1 0 0]
377,[0 0 0]
378,[0 0 0]
379,[1 1 0]
380,[1 0 1]
381,[0 0 0]
382,[0 1 0]
383,[0 0 0]
384,[0 1 0]
385,[0 0 0]
386,[0 0 1]
387,[1 0 0]
388,[0 0 0]
389,[1 0 0]
390,[1 1 1]
391,[1 1 0]
392,[0 0 1]
393,[1 0 0]
394,[1 0 0]
395,[0 0 1]
396,[1 1 0]
397,[1 0 0]
398,[0 1 0]
399,[0 0 0]
400,[1 0 0]
401,[1 0 0]
402,[0 0 0]
403,[0 1 1]
404,[0 0 0]
405,[0 0 0]
406,[1 0 0]
407,[0 0 0]
408,[1 0 1]
409,[0 0 0]
410,[1 1 0]
411,[1 0 1]
412,[0 0 1]
413,[0 0 0]
414,[0 0 0]
415,[1 1 1]
416,[0 0 0]
417,[0 1 0]
418,[1 0 0]
419,[0 0 0]
420,[0 1 0]
421,[0 1 0]
422,[0 0 0]
423,[0 0 1]
424,[0 1 0]
425,[1 1 1]
426,[1 0 1]
427,[1 0 0]
428,[0 1 1]
429,[1 1 0]
430,[0 0 0]
431,[0 1 1]
432,[1 0 0]
433,[1 1 0]
434,[0 0 1]
435,[0 1 1]
436,[0 0 0]
437,[0 0 0]
438,[1 1 0]
439,[1 0 0]
440,[1 1 1]
441,[1 0 0]
442,[0 0 0]
443,[0 1 0]
444,[0 0 1]
445,[1 0 0]
446,[1 1 0]
447,[1 1 0]
448,[1 0 0]
449,[0 0 0]
450,[1 0 0]
451,[0 0 0]
452,[0 1 0]
453,[0 1 1]
454,[0 0 0]
455,[0 0 0]
456,[1 1 0]
457,[1 0 1]
458,[0 0 0]
459,[1 1 0]
460,[1 0 0]
461,[0 0 0]
462,[0 0 0]
463,[0 0 0]
464,[1 1 1]
465,[1 0 0]
466,[0 1 0]
467,[0 1 0]
468,[1 0 1]
469,[1 0 0]
470,[0 0 0]
471,[0 0 0]
472,[1 0 0]
473,[0 1 1]
474,[0 0 0]
475,[0 0 0]
476,[0 1 1]
477,[0 0 0]
478,[0 0 0]
479,[1 1 0]
480,[0 1 1]
481,[0 0 0]
482,[0 1 1]
483,[0 0 0]
484,[0 0 0]
485,[0 0 0]
486,[0 0 0]
487,[0 0 0]
488,[0 0 0]
489,[0 0 1]
490,[0 0 0]
491,[1 0 0]
492,[1 0 0]
493,[1 1 0]
494,[0 0 0]
495,[0 1 0]
496,[0 0 0]
497,[0 0 0]
498,[1 1 1]
499,[0 0 0]
500,[0 0 0]
501,[1 0 0]
502,[0 0 0]
503,[1 1 1]
504,[0 1 1]
505,[1 1 1]
506,[1 0 0]
507,[1 1 0]
508,[0 0 0]
509,[0 0 0]
510,[0 0 0]
511,[1 1 0]
512,[0 0 0]
513,[0 0 0]
514,[0 0 0]
515,[1 0 0]
516,[0 1 1]
517,[0 0 1]
518,[0 0 0]
519,[0 0 0]
520,[1 0 0]
521,[0 1 0]
522,[1 0 0]
523,[0 0 0]
524,[0 0 0]
525,[0 0 1]
526,[0 1 0]
527,[0 0 0]
528,[0 0 1]
529,[0 0 0]
530,[1 0 1]
531,[0 0 1]
532,[1 0 1]
533,[0 1 1]
534,[1 1 0]
535,[1 0 1]
536,[1 1 0]
537,[0 0 0]
538,[0 0 1]
539,[1 1 0]
540,[1 1 1]
541,[0 0 0]
542,[0 0 0]
543,[1 1 1]
544,[0 0 0]
545,[0 1 0]
546,[1 0 1]
547,[0 0 1]
