i,x
0,[1 0 0 0 0]
1,[1 1 0 0 0]
2,[1 0 0 0 0]
3,[0 1 0 0 0]
4,[0 0 0 0 1]
5,[0 0 1 0 1]
6,[0 0 0 0 0]
7,[1 0 0 0 1]
8,[0 0 0 0 0]
9,[1 1 0 0 0]
10,[0 1 0 1 1]
11,[0 0 0 1 1]
12,[1 0 0 0 0]
13,[0 0 0 1 0]
14,[0 0 0 0 0]
15,[1 0 0 0 0]
16,[0 1 1 1 0]
17,[0 1 0 1 0]
18,[0 1 1 0 0]
19,[0 0 0 0 0]
20,[0 0 1 1 1]
21,[0 0 0 1 0]
22,[1 0 1 0 1]
23,[1 0 1 0 0]
24,[0 0 1 1 1]
25,[1 1 1 1 0]
26,[1 1 0 0 0]
27,[0 1 0 0 1]
28,[0 0 1 0 1]
29,[0 0 0 0 0]
30,[0 0 0 1 0]
31,[0 0 0 1 1]
32,[0 0 0 0 0]
33,[0 1 1 1 0]
34,[1 0 0 1 0]
35,[1 0 1 1 0]
36,[0 0 0 0 0]
37,[1 0 0 0 1]
38,[0 1 0 0 1]
39,[0 0 0 0 0]
40,[0 1 1 0 0]
41,[0 0 0 0 0]
42,[1 0 1 1 0]
43,[1 0 0 0 0]
44,[1 1 1 0 0]
45,[0 0 0 0 0]
46,[0 0 0 1 0]
47,[0 1 0 0 1]
48,[0 1 1 1 0]
49,[0 0 1 1 0]
50,[1 0 0 1 0]
51,[0 0 0 0 0]
52,[0 0 0 0 1]
53,[0 0 0 0 1]
54,[1 1 0 0 0]
55,[0 0 0 0 0]
56,[1 0 0 0 1]
57,[1 1 1 1 1]
58,[1 0 0 0 0]
59,[1 1 1 0 0]
60,[0 0 1 1 1]
61,[0 0 0 0 0]
62,[0 0 1 1 1]
63,[0 0 1 1 1]
64,[0 1 0 0 0]
65,[0 0 0 0 0]
66,[1 0 1 0 0]
67,[0 1 0 0 1]
68,[1 0 0 0 1]
69,[0 0 0 0 0]
70,[0 0 1 1 0]
71,[0 0 0 0 0]
72,[0 0 1 0 0]
73,[0 0 0 0 0]
74,[1 0 1 1 1]
75,[0 0 1 0 1]
76,[1 0 1 0 0]
77,[0 0 0 0 0]
78,[1 0 0 1 0]
79,[0 0 0 0 0]
80,[0 0 0 0 0]
81,[0 0 0 1 1]
82,[0 0 1 0 1]
83,[1 1 1 0 0]
84,[0 0 0 1 1]
85,[0 0 0 1 0]
