i,x
0,[1 0 0 0 0]
1,[0 0 1 0 1]
2,[0 1 0 1 0]
3,[0 1 0 0 1]
4,[0 1 0 0 1]
5,[1 0 0 1 0]
6,[0 0 0 0 0]
7,[0 1 0 0 1]
8,[0 1 1 0 1]
9,[0 1 0 1 0]
10,[1 1 0 1 1]
11,[1 0 0 0 0]
12,[0 0 1 0 0]
13,[0 1 0 0 1]
14,[1 1 0 1 1]
15,[0 1 1 1 0]
16,[0 0 1 0 1]
17,[0 0 0 0 0]
18,[1 1 0 0 0]
19,[0 0 0 0 0]
20,[0 0 0 0 0]
21,[1 0 0 0 1]
22,[0 0 1 0 1]
23,[0 1 0 1 1]
24,[0 1 1 0 0]
25,[1 0 0 0 0]
26,[1 0 0 0 0]
27,[0 0 1 0 1]
28,[1 1 1 0 0]
29,[1 1 1 0 1]
30,[0 0 0 1 1]
31,[0 1 0 1 0]
32,[1 1 0 1 1]
33,[0 0 1 0 0]
34,[1 0 1 0 0]
35,[1 1 0 0 0]
36,[0 0 0 0 1]
37,[0 0 1 1 0]
38,[0 0 1 1 0]
39,[1 1 0 0 0]
40,[1 1 1 0 1]
41,[1 1 1 0 1]
42,[0 0 1 0 0]
43,[0 1 0 0 0]
44,[0 0 0 0 0]
45,[0 0 0 0 0]
46,[1 1 0 0 1]
47,[1 0 1 0 1]
48,[1 0 1 0 0]
49,[1 1 0 0 1]
50,[0 0 1 1 0]
51,[0 0 0 0 0]
52,[1 0 0 0 1]
53,[0 1 1 1 1]
54,[0 1 0 0 0]
55,[0 0 0 0 0]
56,[0 1 1 0 0]
57,[0 0 1 1 1]
58,[0 1 0 0 0]
59,[0 1 0 0 0]
60,[0 0 0 1 1]
61,[1 1 1 0 1]
62,[0 0 1 1 0]
63,[1 0 0 1 1]
64,[0 1 0 1 1]
65,[1 0 1 0 0]
66,[0 0 1 0 1]
67,[0 1 0 0 0]
68,[0 0 0 1 0]
69,[0 0 0 1 0]
70,[1 1 0 0 0]
71,[1 1 1 1 1]
72,[0 1 0 0 1]
73,[1 0 0 0 1]
74,[0 0 0 0 1]
75,[1 1 0 1 1]
76,[1 1 0 0 0]
77,[0 0 0 0 1]
78,[1 0 0 1 0]
79,[1 0 1 0 1]
80,[0 1 1 0 0]
81,[0 0 0 0 1]
82,[0 1 0 0 1]
83,[0 0 1 0 0]
84,[0 0 1 1 0]
85,[0 0 0 0 0]
86,[1 0 1 1 0]
87,[1 1 0 0 1]
88,[0 1 0 0 0]
89,[0 1 0 0 1]
90,[1 0 1 0 0]
91,[0 1 1 1 1]
92,[0 0 1 0 1]
93,[1 1 0 0 1]
94,[0 1 0 1 0]
95,[1 0 1 0 0]
96,[1 1 1 0 1]
97,[0 0 0 0 1]
98,[1 0 0 0 0]
99,[1 1 0 0 0]
100,[0 1 0 0 0]
101,[1 0 1 0 0]
102,[0 0 1 0 0]
103,[1 0 0 1 0]
104,[0 1 0 1 0]
105,[1 0 1 0 0]
106,[0 1 0 0 0]
107,[1 0 0 1 0]
108,[1 0 0 1 1]
109,[0 1 1 1 0]
110,[1 0 0 0 1]
111,[1 1 1 0 1]
112,[0 0 0 0 1]
113,[0 0 0 0 1]
114,[1 1 0 0 0]
115,[0 1 1 0 0]
116,[0 0 1 0 1]
117,[1 0 1 0 0]
118,[1 0 1 1 1]
119,[0 0 0 1 0]
120,[1 1 1 0 0]
121,[0 1 0 1 1]
122,[1 0 1 0 1]
123,[0 1 1 1 1]
124,[0 0 1 1 0]
125,[1 1 0 0 1]
126,[0 1 0 1 0]
127,[1 0 0 0 1]
128,[1 1 0 0 0]
129,[0 0 0 0 0]
130,[1 1 1 0 1]
131,[0 0 0 1 0]
132,[0 1 0 1 1]
133,[0 0 0 0 1]
134,[1 0 1 0 1]
135,[1 0 1 0 0]
136,[0 1 0 1 0]
137,[1 0 0 0 0]
138,[0 1 1 0 0]
139,[1 1 1 0 1]
140,[0 0 1 1 0]
141,[0 1 0 0 1]
142,[0 0 1 0 0]
143,[1 1 0 1 1]
144,[0 0 0 0 1]
145,[1 1 0 0 1]
146,[0 1 0 0 1]
147,[1 1 1 1 0]
148,[0 1 1 1 0]
149,[1 1 0 1 0]
150,[0 1 0 0 0]
151,[1 1 1 0 1]
152,[0 0 0 1 0]
153,[0 0 1 0 0]
154,[1 0 0 0 1]
155,[0 0 1 0 0]
156,[1 1 0 0 1]
157,[0 1 1 1 1]
