i,x
0,[1 1 1 0 1]
1,[1 1 1 0 1]
2,[1 1 0 0 1]
3,[0 1 0 0 1]
4,[0 1 0 0 1]
5,[0 1 0 0 1]
6,[0 1 0 0 0]
7,[0 1 0 0 0]
8,[0 1 0 0 0]
9,[0 1 0 0 0]
10,[1 1 0 0 0]
11,[0 1 0 0 0]
12,[0 1 0 1 0]
13,[0 1 0 1 0]
14,[0 1 0 0 0]
15,[0 1 0 0 1]
16,[0 1 0 0 1]
17,[0 1 0 0 0]
18,[0 1 0 0 0]
19,[0 1 0 0 0]
20,[0 1 0 1 0]
21,[0 1 0 1 0]
22,[0 1 0 1 1]
23,[1 1 0 1 1]
24,[1 1 0 1 1]
25,[1 1 0 1 1]
26,[1 1 0 0 1]
27,[1 1 0 0 1]
28,[1 1 0 0 0]
29,[0 1 0 0 0]
30,[0 0 0 0 0]
31,[0 0 0 0 0]
32,[0 0 0 1 0]
33,[0 1 0 1 0]
34,[0 1 0 1 0]
35,[0 1 1 1 0]
36,[0 1 1 1 1]
37,[0 1 1 1 1]
38,[0 1 1 1 1]
39,[0 0 1 1 1]
40,[0 0 0 1 1]
41,[0 0 0 1 1]
42,[0 1 0 1 1]
43,[0 0 0 1 1]
44,[0 0 0 0 1]
45,[0 0 0 1 1]
46,[0 0 0 1 1]
47,[0 0 0 1 1]
48,[0 0 0 1 1]
49,[1 0 0 1 1]
50,[1 0 0 1 0]
51,[1 0 0 1 0]
52,[1 0 0 1 0]
53,[1 0 0 1 0]
54,[1 0 0 1 0]
55,[1 0 0 1 0]
56,[1 0 1 1 0]
57,[1 0 1 1 0]
58,[0 0 1 1 0]
59,[0 0 1 0 0]
60,[0 0 1 0 0]
61,[0 0 1 0 0]
62,[0 0 0 0 0]
63,[0 0 0 0 0]
64,[0 0 0 0 0]
65,[0 0 0 0 0]
66,[0 0 0 0 1]
67,[0 0 0 0 0]
68,[0 0 0 0 0]
69,[1 0 0 0 0]
70,[0 0 0 0 0]
71,[0 0 0 0 0]
72,[0 0 0 0 0]
73,[0 0 1 0 0]
74,[0 0 1 0 0]
75,[0 1 1 0 0]
76,[0 1 1 1 0]
77,[1 1 1 1 0]
78,[1 0 1 1 0]
79,[1 0 1 1 0]
80,[1 0 0 1 0]
81,[1 0 0 0 0]
82,[1 0 0 0 0]
83,[1 0 0 0 0]
84,[1 0 0 0 0]
85,[1 0 0 0 0]
86,[0 0 0 0 0]
87,[0 0 1 0 0]
88,[0 0 1 1 0]
89,[0 0 1 1 0]
90,[0 1 1 1 0]
91,[0 1 1 1 0]
92,[0 1 1 1 0]
93,[0 1 1 1 0]
94,[0 1 1 1 0]
95,[0 1 1 1 0]
96,[1 1 1 1 0]
97,[1 1 1 1 0]
98,[1 1 1 1 0]
99,[1 1 1 1 0]
100,[1 1 0 1 0]
101,[1 1 0 1 0]
102,[1 1 0 1 0]
103,[0 1 0 1 0]
104,[0 1 0 1 0]
105,[0 1 0 1 0]
106,[0 1 1 1 0]
107,[1 1 1 1 0]
108,[1 1 1 0 0]
109,[0 1 1 0 0]
110,[0 1 1 0 0]
111,[0 1 1 0 1]
112,[0 0 1 0 1]
113,[0 0 1 0 1]
114,[0 0 1 0 1]
115,[0 1 1 0 1]
116,[1 1 1 0 1]
117,[1 1 1 1 1]
118,[1 1 1 1 1]
119,[1 1 1 1 1]
120,[1 1 1 1 1]
121,[1 1 1 1 1]
122,[1 1 1 0 1]
123,[1 0 1 0 1]
124,[1 0 1 0 1]
125,[1 0 1 0 1]
126,[1 0 1 0 1]
127,[1 0 1 0 1]
128,[1 0 1 0 1]
129,[1 0 1 0 1]
