i,x
0,[0 0 0]
1,[1 1 0]
2,[1 0 0]
3,[0 0 1]
4,[0 0 1]
5,[0 0 0]
6,[0 0 0]
7,[1 0 0]
8,[0 0 0]
9,[1 0 0]
10,[0 0 1]
11,[0 0 0]
12,[0 1 1]
13,[1 0 1]
14,[0 0 0]
15,[1 1 1]
16,[0 0 0]
17,[1 0 0]
18,[0 0 1]
19,[0 0 0]
20,[0 0 1]
21,[1 0 1]
22,[1 0 0]
23,[0 0 1]
24,[1 1 0]
25,[1 0 1]
26,[0 0 0]
27,[1 0 1]
28,[0 0 0]
29,[0 0 1]
30,[0 1 1]
31,[0 0 0]
32,[0 0 0]
33,[1 1 1]
34,[0 0 0]
35,[1 0 0]
36,[0 0 1]
37,[1 0 0]
38,[1 1 0]
39,[0 0 0]
40,[0 1 1]
41,[1 1 0]
42,[0 0 0]
43,[0 0 1]
44,[0 0 1]
45,[0 0 0]
46,[0 1 1]
47,[0 0 0]
48,[1 0 0]
49,[0 1 0]
50,[1 0 0]
51,[0 0 0]
52,[0 0 1]
53,[0 1 0]
54,[0 0 0]
55,[1 1 0]
56,[1 0 0]
57,[0 1 1]
58,[0 0 0]
59,[1 1 0]
60,[0 0 0]
61,[0 1 0]
62,[1 1 0]
63,[1 0 0]
64,[0 0 1]
65,[0 0 1]
66,[1 0 0]
67,[0 0 0]
68,[1 1 0]
69,[0 0 0]
70,[1 0 1]
71,[0 0 0]
72,[1 0 1]
73,[0 1 0]
74,[0 1 0]
75,[0 1 0]
76,[1 1 0]
77,[1 0 0]
78,[0 0 0]
79,[1 0 1]
80,[0 0 1]
81,[1 0 1]
82,[1 0 1]
83,[0 0 0]
84,[0 0 1]
85,[0 0 1]
86,[0 0 1]
87,[0 0 1]
88,[0 0 0]
89,[0 1 0]
90,[1 0 1]
91,[0 0 0]
92,[1 1 1]
93,[1 0 0]
94,[1 0 0]
95,[1 1 1]
96,[0 0 0]
97,[0 0 0]
98,[0 0 0]
99,[0 0 1]
100,[0 0 0]
101,[1 0 1]
102,[1 0 0]
103,[0 0 1]
104,[1 0 0]
105,[0 1 1]
106,[1 1 0]
107,[0 0 0]
108,[0 0 0]
109,[0 1 1]
110,[1 0 1]
111,[0 1 1]
112,[1 1 0]
113,[1 0 0]
114,[0 0 0]
115,[0 0 0]
116,[1 0 0]
117,[1 0 0]
118,[0 1 1]
119,[1 0 0]
120,[1 1 1]
121,[1 0 0]
122,[0 0 0]
123,[0 0 0]
124,[0 0 1]
125,[0 0 0]
126,[1 0 1]
127,[0 0 1]
128,[1 1 1]
129,[0 0 0]
130,[1 1 1]
131,[1 0 0]
132,[1 1 0]
133,[1 0 1]
134,[1 1 0]
135,[0 1 0]
136,[1 0 1]
137,[0 0 1]
138,[0 0 0]
139,[0 0 1]
140,[1 0 0]
141,[0 1 1]
142,[0 0 0]
143,[0 1 0]
144,[1 1 1]
145,[0 0 0]
146,[0 0 0]
147,[1 0 1]
148,[0 0 1]
149,[1 1 1]
150,[0 0 0]
151,[0 0 0]
152,[1 0 0]
153,[0 0 1]
154,[0 0 0]
