i,distance
0,0.7476285524942844
1,0.6400639744403418
2,0.5974340961117316
3,0.543672369860656
4,0.491672369860656
5,0.4899776344882063
6,0.4893866555749417
7,0.508672369860656
8,0.501808699593915
9,0.4791420329272484
10,0.4605965783817939
11,0.4318086995939151
12,0.42344945504355863
13,0.41180110339520704
14,0.4097058652999689
15,0.40867236986065597
16,0.40860782608428264
17,0.3925612587495449
18,0.38475766029495306
19,0.3800804687821524
20,0.38379475449643813
21,0.3798986506003343
22,0.3737457504302353
23,0.3683779587001655
24,0.3615112920334988
25,0.3677034376198269
26,0.3730529021839971
27,0.36524162896690643
28,0.3640107565901274
29,0.35927512440621934
30,0.3612966297825634
31,0.36069179107288607
32,0.35792341324562
33,0.36024070379820466
34,0.3681398634620702
35,0.3667447874728118
36,0.36427885960106643
37,0.3639377699289521
38,0.362865138187345
39,0.36794179107288605
40,0.36939421886276713
41,0.3681398634620703
42,0.3697345478474523
43,0.3705717020850207
44,0.3716695197770209
45,0.3739241734057801
46,0.37435509897323843
47,0.377280630888132
48,0.37600512068405045
49,0.37441112992751924
50,0.37373662012359765
51,0.3684726683890577
52,0.3709545261539343
53,0.3689000188164081
54,0.36815071987599735
55,0.36595591468119215
56,0.36667779659418587
57,0.36498715410246435
58,0.3668807835589225
59,0.36671129203349884
60,0.3655849004193225
61,0.365886790257229
62,0.36606877519987013
63,0.36649162896690635
64,0.365857013582291
65,0.37009011381539125
66,0.3718087931460109
67,0.37230045249631816
68,0.37451699128574695
69,0.37609877182404927
70,0.37876275572746976
71,0.3797195688506638
72,0.3797500102509682
73,0.37713352085879825
74,0.37714179107288603
75,0.3803955025598146
76,0.37645155177375855
77,0.3770365007617782
78,0.37747078570438486
79,0.3757112920334988
80,0.3779458599347334
81,0.3785271569265446
82,0.3787356048705209
83,0.3761940099192873
84,0.3774769230845535
85,0.37593930338551107
86,0.3762761117255271
87,0.37478708351236095
88,0.376028145820839
89,0.3746777965941859
90,0.3747364046527939
91,0.3758417268161075
92,0.37649623827005796
93,0.37586022820371157
94,0.3756260015992018
95,0.37527512440621935
96,0.3761685951965974
97,0.3758949655028866
98,0.37610523142743824
99,0.3747112920334988
100,0.37413703460775627
101,0.3729523063981074
102,0.37612876776165416
103,0.3761649760813654
104,0.3773444632608525
105,0.3766149035124249
106,0.3776458714727512
107,0.378933514255721
108,0.3765278057949667
109,0.37634765566986245
110,0.3772518325740394
111,0.3742112920334988
112,0.3751183716795165
113,0.3728516429106918
114,0.37201563985958574
115,0.37291818858522296
116,0.3720959074181142
117,0.37332146152502427
118,0.37284574581501145
119,0.37371129203349884
120,0.37125674657895336
121,0.37179325924661355
122,0.37004462536683214
123,0.37058225977543435
124,0.3707912920334988
125,0.37131446663667345
126,0.37119948100987676
127,0.3720237920334988
128,0.370354702886212
129,0.3699420612642681
130,0.37106243707166675
131,0.3715597768819837
132,0.37054587849966425
133,0.3701441278543943
134,0.37122981055201737
135,0.3708289390923223
136,0.3713098321794842
137,0.3709141905842235
138,0.3708120114579592
139,0.3704255777477845
140,0.37032831331009464
141,0.37051410893490727
142,0.36901898434119107
143,0.36837795870016543
144,0.368021636861085
145,0.36684827833486866
146,0.3656908838702335
147,0.36563021095241777
148,0.3655703524361834
149,0.36471129203349884
150,0.36412851057654516
151,0.36513234466507777
152,0.3656001809223877
153,0.36432054504856937
154,0.36515338962334937
155,0.3654627361907604
156,0.36653247324775867
157,0.36657601110150373
158,0.36627104046117176
159,0.3665111299275192
160,0.3670918752691341
161,0.3669247101744328
162,0.36749579250420633
163,0.36805991041532415
164,0.3676474935638828
165,0.36844486486727823
166,0.36731651914907615
167,0.36763017754656685
168,0.3650998873239689
169,0.36542289463340155
170,0.36480645156494607
171,0.3641971764391472
172,0.3652134420662475
173,0.3655283713068295
174,0.36585414917635595
175,0.364893110215317
176,0.36394293045157794
177,0.36457646057282467
178,0.36408559370947646
179,0.3651557364779433
180,0.3655510710390236
181,0.36506294038514714
182,0.3650173029624606
183,0.36431998768567275
184,0.3644950758172826
185,0.3638080662270472
186,0.3629145005896486
187,0.36266873884200945
188,0.3626372179594247
189,0.363027081507183
190,0.3623657422952789
191,0.36275295870016555
192,0.3620998930697683
193,0.3620721167757669
194,0.3632753945976014
195,0.3634459859110498
196,0.3623965712213161
197,0.3608862016142259
198,0.36034612750631256
199,0.36001145413947844
