i,x
0,[1 0 0]
1,[0 0 0]
2,[1 1 0]
3,[0 0 0]
4,[1 0 0]
5,[0 0 0]
6,[0 0 0]
7,[0 1 1]
8,[1 1 0]
9,[0 0 0]
10,[1 0 0]
11,[1 0 0]
12,[0 0 0]
13,[0 0 0]
14,[1 0 0]
15,[0 0 0]
16,[1 1 0]
17,[1 0 0]
18,[0 0 0]
19,[1 1 0]
20,[0 0 0]
21,[0 0 0]
22,[1 0 1]
23,[0 0 0]
24,[0 1 1]
25,[0 0 0]
26,[0 0 0]
27,[0 1 0]
28,[0 1 1]
29,[1 0 1]
30,[1 0 0]
31,[1 1 1]
32,[0 0 0]
33,[1 0 0]
34,[0 0 1]
35,[1 0 1]
36,[0 0 0]
37,[0 0 0]
38,[1 1 0]
39,[1 0 1]
40,[0 0 0]
41,[1 0 0]
42,[1 0 0]
43,[0 1 0]
44,[1 1 0]
45,[0 1 0]
46,[0 0 0]
47,[0 0 0]
48,[0 1 1]
49,[1 0 0]
50,[0 0 0]
51,[0 0 0]
52,[1 0 0]
53,[1 0 0]
54,[0 1 0]
55,[1 0 0]
56,[0 1 0]
57,[0 0 0]
58,[1 0 0]
59,[0 1 0]
60,[1 1 0]
61,[1 0 0]
62,[0 0 0]
63,[1 0 0]
64,[1 0 0]
65,[0 0 1]
66,[0 0 0]
67,[1 0 0]
68,[0 0 0]
69,[1 0 0]
70,[1 0 0]
71,[1 0 0]
72,[1 0 0]
73,[1 0 0]
74,[0 0 0]
75,[1 0 1]
76,[0 1 0]
77,[0 0 0]
78,[0 0 0]
79,[0 0 0]
80,[0 0 0]
81,[0 1 1]
82,[0 0 0]
83,[1 0 0]
84,[1 0 0]
85,[1 0 0]
86,[0 1 1]
87,[0 0 0]
88,[1 1 0]
89,[1 1 0]
90,[1 0 0]
91,[0 0 0]
92,[1 1 1]
93,[0 0 1]
94,[0 0 0]
95,[1 1 0]
96,[0 0 0]
97,[1 0 0]
98,[0 1 0]
99,[0 0 0]
100,[1 1 0]
101,[0 1 0]
102,[1 0 0]
103,[1 0 0]
104,[0 1 0]
105,[0 0 0]
106,[1 0 1]
107,[0 1 0]
108,[1 0 1]
109,[0 0 0]
110,[0 1 0]
111,[1 0 1]
112,[0 1 0]
113,[0 1 1]
114,[0 1 0]
115,[0 0 0]
116,[1 1 1]
117,[1 0 0]
118,[0 0 0]
119,[0 0 0]
120,[1 0 0]
121,[0 1 1]
122,[0 1 0]
123,[0 0 1]
124,[1 0 0]
125,[0 0 0]
126,[0 1 0]
127,[0 1 0]
128,[1 1 0]
129,[1 0 0]
130,[0 1 0]
131,[0 1 1]
132,[0 1 0]
133,[1 0 0]
134,[1 0 0]
135,[0 0 0]
136,[1 0 0]
137,[0 1 0]
138,[1 0 0]
139,[1 0 0]
140,[1 0 0]
141,[0 0 0]
142,[1 1 0]
143,[0 0 0]
144,[1 1 0]
145,[0 0 0]
146,[0 0 0]
147,[0 0 0]
148,[1 0 0]
149,[1 0 0]
150,[1 0 1]
151,[0 0 0]
152,[0 0 0]
153,[1 0 0]
154,[1 0 0]
155,[0 0 0]
156,[0 0 0]
157,[1 0 0]
158,[0 0 0]
159,[0 1 0]
160,[0 0 0]
161,[0 1 0]
162,[1 0 0]
163,[0 0 0]
164,[1 0 0]
165,[1 0 0]
166,[1 1 0]
167,[0 0 0]
168,[0 1 1]
169,[0 1 1]
170,[1 0 1]
171,[0 0 0]
172,[0 0 0]
173,[1 0 0]
174,[0 0 1]
175,[1 0 0]
176,[0 0 0]
177,[0 0 0]
178,[0 1 0]
179,[1 0 1]
180,[1 1 0]
181,[1 0 0]
182,[0 1 0]
183,[1 0 1]
184,[0 0 0]
185,[0 0 1]
186,[0 0 1]
187,[1 0 0]
188,[0 0 1]
189,[0 1 1]
190,[0 1 0]
191,[1 0 0]
192,[1 0 1]
193,[1 1 1]
194,[0 0 0]
195,[0 1 0]
196,[1 0 0]
197,[0 0 0]
198,[1 0 0]
199,[0 0 0]
200,[1 0 0]
201,[1 0 0]
202,[0 0 0]
203,[0 0 0]
204,[1 0 1]
205,[0 0 0]
206,[0 0 0]
207,[1 0 1]
208,[0 1 0]
209,[1 0 0]
210,[0 0 0]
211,[1 0 0]
212,[1 1 0]
213,[1 0 0]
214,[1 1 0]
215,[1 0 0]
216,[0 0 0]
217,[1 0 1]
218,[0 0 0]
219,[1 0 0]
220,[1 1 0]
221,[0 0 0]
222,[1 1 0]
223,[1 0 1]
224,[1 0 0]
225,[0 0 0]
226,[0 0 0]
227,[1 0 0]
228,[1 0 0]
229,[1 0 0]
230,[0 1 0]
231,[0 1 0]
232,[0 0 0]
233,[1 1 1]
234,[1 1 0]
235,[0 1 0]
236,[0 0 0]
237,[1 0 0]
238,[1 1 1]
239,[0 1 1]
240,[1 0 0]
241,[0 0 0]
242,[1 0 0]
243,[0 1 1]
244,[1 0 0]
245,[0 0 0]
246,[0 1 0]
247,[0 1 0]
248,[0 0 0]
249,[0 0 0]
250,[1 1 1]
251,[0 0 1]
252,[0 0 0]
253,[1 1 0]
254,[1 0 0]
255,[0 0 0]
256,[1 0 0]
257,[1 0 0]
258,[1 1 0]
259,[0 0 0]
260,[0 0 0]
261,[0 0 0]
262,[0 0 0]
263,[0 0 0]
264,[1 0 0]
265,[1 0 0]
266,[0 0 0]
267,[0 1 0]
268,[1 0 0]
269,[0 1 0]
270,[1 1 0]
271,[0 0 0]
272,[1 1 0]
273,[0 0 0]
274,[1 1 0]
275,[0 0 1]
276,[1 0 0]
277,[0 1 0]
278,[1 0 0]
279,[1 0 0]
280,[0 1 0]
281,[0 0 0]
282,[0 1 0]
283,[1 1 0]
284,[1 1 0]
285,[1 0 0]
286,[1 0 0]
287,[0 0 0]
288,[1 1 0]
289,[1 0 0]
290,[0 0 0]
291,[1 0 0]
292,[1 0 0]
293,[1 1 0]
294,[0 1 0]
295,[0 1 0]
296,[1 0 0]
297,[1 0 0]
298,[0 0 0]
299,[0 0 0]
300,[1 0 1]
301,[0 0 0]
302,[0 0 0]
303,[1 1 0]
304,[0 0 0]
305,[0 0 0]
306,[0 0 0]
307,[0 1 0]
308,[0 0 0]
309,[0 0 0]
310,[0 0 0]
311,[0 0 0]
312,[0 0 0]
313,[1 0 1]
314,[1 1 0]
315,[1 1 1]
316,[1 1 0]
317,[0 1 0]
318,[1 0 0]
319,[1 1 0]
320,[1 1 0]
321,[0 0 1]
322,[1 0 0]
323,[0 0 0]
324,[1 0 0]
325,[1 0 0]
326,[0 0 0]
327,[1 0 0]
328,[1 0 0]
329,[0 1 1]
330,[0 0 0]
331,[0 0 0]
332,[0 0 0]
333,[1 0 0]
334,[1 0 0]
335,[1 0 0]
336,[0 0 0]
337,[0 1 0]
338,[1 0 0]
339,[1 0 0]
340,[0 0 0]
341,[0 0 1]
342,[1 0 0]
343,[1 0 0]
344,[0 0 0]
345,[0 1 0]
346,[0 0 0]
347,[1 0 1]
348,[1 0 0]
349,[1 1 0]
350,[1 0 0]
351,[1 0 0]
352,[1 0 0]
353,[0 1 0]
354,[1 0 0]
355,[1 0 0]
356,[0 0 0]
357,[1 0 0]
358,[1 1 0]
359,[1 1 0]
360,[1 0 1]
361,[0 0 0]
362,[0 1 0]
363,[0 0 0]
364,[1 0 0]
365,[0 0 0]
366,[0 0 0]
367,[1 0 0]
368,[0 0 0]
369,[0 0 0]
370,[0 0 0]
371,[0 0 0]
372,[0 0 0]
373,[0 1 0]
374,[1 1 0]
375,[0 1 0]
376,[0 0 1]
377,[1 1 1]
378,[0 1 0]
379,[1 0 1]
380,[0 0 0]
381,[0 0 0]
382,[0 0 0]
383,[1 1 0]
384,[0 0 0]
385,[1 0 0]
386,[1 1 0]
387,[0 1 0]
388,[0 0 0]
389,[0 0 0]
390,[0 1 0]
391,[1 0 0]
392,[0 1 0]
393,[1 1 0]
394,[0 0 1]
395,[0 0 1]
396,[1 1 0]
397,[0 0 0]
398,[0 1 0]
399,[0 0 0]
400,[0 1 0]
401,[1 1 0]
402,[1 0 0]
403,[1 1 1]
404,[1 0 0]
405,[0 0 0]
406,[0 0 0]
407,[0 0 0]
408,[1 0 0]
409,[1 0 1]
410,[0 0 0]
411,[1 0 0]
412,[0 0 1]
413,[1 0 0]
414,[1 0 0]
415,[1 0 0]
416,[1 0 0]
417,[0 1 0]
418,[0 0 0]
419,[1 1 0]
420,[0 0 1]
421,[0 0 0]
422,[1 0 0]
423,[0 0 0]
424,[0 0 0]
425,[0 0 0]
426,[1 0 0]
427,[1 1 0]
428,[0 1 0]
429,[1 0 0]
430,[0 0 0]
