i,x
0,[0 1 1 1 0]
1,[1 1 1 1 1]
2,[0 1 1 1 1]
3,[0 1 1 1 1]
4,[0 1 1 1 1]
5,[1 1 1 1 1]
6,[0 1 1 1 1]
7,[1 1 1 1 1]
8,[0 1 1 1 1]
9,[0 0 1 1 1]
10,[0 1 1 1 1]
11,[0 1 1 1 1]
12,[1 1 1 1 1]
13,[1 1 1 1 1]
14,[1 1 1 1 1]
15,[0 1 1 1 0]
16,[0 1 1 0 1]
17,[0 1 0 1 1]
18,[0 1 1 0 1]
19,[1 1 1 1 0]
20,[0 1 0 1 1]
21,[0 1 1 1 1]
22,[0 1 1 1 1]
23,[0 1 1 1 1]
24,[0 1 1 1 1]
25,[0 1 1 1 1]
26,[0 1 1 1 1]
27,[0 1 1 1 1]
28,[1 1 0 1 1]
29,[0 1 1 1 1]
30,[1 1 1 1 1]
31,[1 1 1 0 1]
32,[0 1 1 1 1]
33,[1 1 1 1 1]
34,[0 1 1 1 1]
35,[0 1 1 1 1]
36,[1 1 1 1 1]
37,[1 1 1 1 1]
38,[1 1 1 1 1]
39,[0 1 1 1 1]
40,[0 1 1 1 1]
41,[0 1 1 1 1]
42,[1 1 1 1 1]
43,[0 1 1 1 1]
44,[0 1 1 1 1]
45,[1 1 1 0 1]
46,[0 1 1 1 1]
47,[1 1 1 0 1]
48,[0 1 1 1 1]
49,[0 1 0 1 1]
50,[1 1 1 0 1]
51,[1 1 0 1 1]
52,[0 1 1 1 1]
53,[1 1 1 1 1]
54,[1 1 1 1 1]
55,[1 0 1 1 1]
56,[1 0 1 1 0]
57,[1 0 1 1 1]
58,[0 1 1 0 1]
59,[0 0 1 0 1]
60,[1 1 1 1 1]
61,[0 0 1 0 1]
62,[0 1 1 1 1]
63,[0 1 0 1 1]
64,[0 1 1 1 1]
65,[1 0 1 0 1]
66,[1 1 1 1 1]
67,[0 1 1 1 0]
68,[1 1 1 0 1]
69,[0 1 1 0 1]
70,[1 1 1 0 1]
71,[0 1 1 1 0]
72,[1 1 1 0 0]
73,[0 1 1 1 1]
74,[0 1 1 0 0]
75,[1 0 1 1 1]
76,[0 1 0 1 1]
77,[0 1 1 0 1]
78,[1 1 1 0 1]
79,[1 1 1 1 1]
80,[1 0 1 0 1]
81,[0 0 1 1 0]
82,[1 0 1 0 1]
83,[0 1 1 1 1]
84,[1 0 1 0 1]
85,[1 1 1 0 1]
86,[1 0 1 1 1]
87,[1 0 1 0 1]
88,[0 1 1 1 0]
89,[1 1 1 0 1]
90,[1 1 1 0 1]
91,[1 1 1 1 1]
92,[1 1 1 1 1]
93,[1 1 1 0 1]
94,[0 1 1 0 1]
95,[0 1 1 0 1]
96,[1 1 1 1 1]
97,[0 1 1 0 1]
98,[1 1 0 0 1]
99,[1 1 1 1 1]
100,[0 1 1 0 1]
101,[0 1 1 0 1]
102,[1 1 1 0 1]
103,[1 1 1 1 1]
104,[1 0 1 0 1]
105,[0 1 1 0 1]
106,[0 1 1 0 1]
107,[0 1 1 0 1]
108,[0 1 0 1 1]
109,[0 1 1 1 1]
110,[1 0 1 0 1]
111,[1 1 1 0 1]
112,[0 0 1 1 1]
113,[1 0 1 0 1]
114,[1 0 1 1 1]
115,[0 1 0 0 1]
116,[0 0 1 0 1]
117,[0 0 1 1 1]
118,[0 1 1 0 1]
119,[1 1 1 0 1]
120,[1 1 1 0 1]
121,[0 0 1 0 1]
122,[0 1 1 0 1]
123,[1 1 1 0 1]
124,[1 1 1 0 1]
125,[1 1 1 0 1]
126,[1 0 0 0 1]
127,[1 1 1 0 1]
128,[1 0 1 0 1]
129,[1 1 1 1 1]
130,[1 1 1 1 1]
131,[0 1 1 0 1]
132,[1 1 1 0 1]
133,[1 1 1 1 1]
134,[1 1 1 1 1]
135,[0 1 1 1 1]
136,[1 1 1 1 1]
137,[0 1 1 1 1]
138,[1 1 1 0 1]
139,[1 1 1 0 1]
140,[1 1 1 0 1]
141,[1 0 1 1 0]
142,[1 1 1 0 1]
143,[0 1 1 0 1]
144,[1 1 1 0 1]
145,[1 1 1 0 1]
146,[0 1 1 0 1]
147,[1 1 1 0 1]
148,[0 1 1 0 1]
149,[1 1 1 0 1]
150,[1 1 1 1 1]
151,[0 1 1 0 1]
152,[0 1 1 1 1]
153,[1 1 1 0 1]
154,[0 1 1 0 1]
155,[0 1 1 1 1]
156,[0 1 1 0 1]
157,[0 1 1 0 1]
158,[1 1 1 0 0]
159,[1 0 1 1 1]
160,[0 1 1 1 1]
161,[0 0 1 1 1]
162,[0 1 1 1 1]
163,[1 1 1 0 1]
164,[0 1 1 1 1]
165,[0 1 1 1 1]
166,[0 1 1 1 1]
167,[0 1 1 1 0]
168,[0 1 1 1 0]
169,[0 1 1 1 0]
170,[0 1 1 1 1]
171,[1 1 1 0 1]
172,[1 0 1 1 1]
173,[0 0 1 0 1]
174,[0 1 1 1 1]
175,[0 1 1 1 1]
176,[1 1 1 1 1]
177,[1 1 1 1 1]
178,[1 1 1 0 1]
179,[1 0 1 1 0]
180,[1 1 1 0 1]
181,[0 1 1 1 1]
182,[0 1 1 1 1]
183,[0 1 1 1 1]
184,[1 1 1 1 1]
185,[1 1 1 1 1]
186,[0 1 1 0 1]
187,[0 1 1 1 1]
188,[0 1 1 1 0]
189,[0 1 1 1 0]
190,[0 0 1 1 1]
191,[0 1 1 0 0]
192,[0 1 1 1 0]
193,[0 1 1 0 1]
194,[0 1 1 1 0]
195,[0 1 1 1 0]
196,[0 1 1 0 1]
197,[1 1 1 1 1]
198,[0 1 1 0 1]
199,[1 0 1 1 1]
200,[0 1 1 1 1]
201,[0 1 0 0 1]
202,[0 0 1 1 1]
203,[1 1 1 0 1]
204,[0 1 1 1 1]
205,[0 1 1 0 1]
206,[0 1 1 1 1]
207,[0 1 1 0 1]
208,[0 1 1 0 1]
209,[1 1 1 1 1]
210,[1 1 1 1 1]
211,[0 1 1 1 1]
212,[0 1 1 1 1]
213,[0 1 1 1 1]
214,[0 1 1 0 1]
215,[0 1 1 0 1]
216,[0 1 1 1 1]
217,[0 1 1 1 1]
218,[0 1 1 0 1]
219,[1 1 1 0 1]
220,[1 1 1 1 1]
221,[0 1 1 1 1]
222,[1 1 1 0 1]
223,[0 1 1 0 1]
224,[0 1 1 1 1]
225,[1 1 1 1 1]
226,[0 1 1 0 1]
227,[0 1 0 0 1]
228,[0 1 1 1 1]
229,[0 1 1 0 1]
230,[0 1 1 0 1]
231,[0 1 1 0 1]
232,[0 1 1 0 1]
233,[0 1 1 1 1]
234,[0 1 1 0 1]
235,[1 1 1 1 1]
236,[0 1 1 0 1]
237,[0 1 1 0 1]
238,[0 1 1 0 1]
239,[0 1 1 1 1]
240,[1 1 1 0 1]
241,[1 1 1 1 1]
242,[1 1 1 1 0]
243,[0 1 1 0 1]
244,[0 1 1 1 1]
245,[0 1 1 0 1]
246,[0 1 1 1 1]
247,[0 1 1 0 1]
248,[0 1 1 0 1]
249,[0 1 1 0 1]
250,[0 1 1 0 1]
251,[0 1 1 1 1]
252,[0 0 1 0 1]
253,[0 1 1 1 1]
254,[0 1 1 0 1]
255,[0 1 1 0 1]
256,[0 1 1 1 1]
257,[1 1 1 1 1]
258,[0 1 1 1 1]
259,[0 1 1 1 1]
260,[0 1 1 1 1]
261,[0 1 1 0 1]
262,[0 1 1 0 1]
263,[0 1 1 0 1]
264,[0 1 1 1 1]
265,[0 1 1 0 1]
266,[0 1 1 0 1]
267,[1 1 1 0 1]
268,[0 1 1 0 1]
269,[1 1 1 0 1]
270,[0 1 1 0 1]
271,[1 1 1 1 1]
272,[0 1 1 0 1]
273,[0 1 1 1 1]
274,[0 1 1 1 1]
275,[0 1 0 0 1]
276,[0 1 1 1 1]
277,[0 1 1 1 1]
278,[0 1 1 0 1]
279,[0 1 1 0 1]
280,[0 1 1 1 1]
281,[0 1 1 1 1]
282,[0 1 1 1 1]
283,[0 1 1 0 1]
284,[0 1 1 0 1]
285,[0 1 1 1 1]
286,[0 0 1 0 1]
287,[0 1 1 1 0]
288,[0 1 1 0 1]
289,[0 1 1 0 1]
290,[0 1 1 0 1]
291,[0 1 1 0 1]
292,[0 1 1 0 1]
293,[0 1 1 0 1]
294,[0 1 1 1 1]
295,[0 1 1 0 1]
296,[0 0 1 0 1]
297,[0 1 1 1 1]
298,[0 1 1 1 1]
299,[0 1 1 1 1]
300,[0 1 1 0 1]
301,[0 0 1 0 1]
302,[1 1 1 1 1]
303,[0 0 1 0 1]
304,[0 1 1 0 1]
305,[0 1 1 0 1]
306,[1 0 1 0 1]
307,[1 1 1 0 0]
308,[1 1 1 1 1]
309,[0 1 1 0 1]
310,[0 1 1 0 1]
311,[0 1 1 0 1]
312,[0 0 1 0 1]
313,[1 1 1 0 1]
314,[0 1 1 0 0]
315,[0 0 1 0 0]
316,[0 0 1 0 1]
317,[0 0 1 0 1]
318,[0 1 1 0 1]
319,[1 1 1 0 1]
320,[1 1 1 0 1]
321,[0 1 1 1 1]
322,[0 1 1 0 1]
323,[0 1 1 0 0]
324,[0 1 1 0 0]
325,[0 1 1 0 1]
326,[1 0 1 0 1]
327,[0 0 1 0 0]
328,[0 1 1 0 0]
329,[0 0 1 1 0]
330,[0 1 1 0 1]
331,[0 1 1 0 1]
332,[1 1 1 0 0]
333,[0 1 1 0 0]
334,[0 1 1 0 1]
335,[1 1 1 1 1]
336,[1 1 1 1 1]
337,[0 0 1 0 1]
338,[1 0 1 0 0]
339,[0 1 1 1 0]
340,[1 1 1 0 1]
341,[0 1 1 0 1]
342,[0 0 0 0 1]
343,[0 1 1 1 1]
344,[1 0 1 0 1]
345,[1 0 1 0 0]
346,[0 1 1 0 1]
347,[1 0 1 0 1]
348,[0 0 1 1 1]
349,[1 0 1 1 1]
350,[1 1 1 1 1]
351,[1 0 1 0 1]
352,[0 0 1 0 1]
353,[1 1 1 0 0]
354,[0 0 1 0 1]
355,[1 1 1 0 1]
356,[0 1 1 0 0]
357,[0 1 1 0 1]
358,[1 1 1 1 1]
359,[1 0 1 0 1]
360,[0 0 1 0 1]
361,[0 0 1 1 1]
362,[1 0 1 0 1]
363,[0 1 1 0 1]
364,[1 0 1 0 1]
365,[1 1 1 0 1]
366,[1 1 1 0 1]
367,[0 0 1 0 0]
368,[0 0 1 0 1]
369,[0 1 1 1 1]
370,[0 0 1 1 1]
371,[0 1 1 1 1]
372,[0 1 1 0 1]
373,[1 1 1 0 1]
374,[1 1 1 0 1]
375,[0 1 1 0 1]
376,[0 1 1 0 1]
377,[0 0 1 1 1]
378,[0 1 1 0 1]
379,[1 0 1 0 1]
380,[0 1 1 0 1]
381,[0 1 1 0 1]
382,[0 0 1 0 0]
383,[1 0 1 0 1]
384,[0 1 1 0 1]
385,[0 0 1 0 1]
386,[0 1 1 0 1]
387,[0 1 1 0 1]
388,[0 0 1 0 1]
389,[0 1 1 0 1]
390,[0 0 1 0 1]
391,[0 1 1 0 1]
392,[1 1 1 0 1]
393,[0 0 1 0 1]
394,[1 1 1 0 1]
395,[1 0 1 0 1]
396,[0 1 1 0 1]
397,[0 1 0 0 1]
398,[1 1 1 0 1]
399,[1 0 1 0 1]
400,[0 1 0 0 1]
401,[1 1 1 0 1]
402,[0 1 1 0 1]
403,[0 0 1 0 1]
404,[0 1 1 1 1]
405,[0 1 1 0 1]
406,[1 1 1 1 1]
407,[1 1 1 0 1]
408,[0 1 1 0 1]
409,[1 0 1 0 1]
410,[0 1 1 0 1]
411,[0 0 1 0 1]
412,[0 0 1 1 1]
413,[1 1 1 0 1]
414,[0 0 0 0 1]
415,[0 1 1 0 1]
416,[0 1 1 0 1]
417,[0 0 0 0 1]
418,[0 0 1 1 1]
419,[1 1 1 0 1]
420,[0 1 1 0 1]
421,[0 0 1 0 1]
422,[1 1 1 0 1]
423,[1 1 1 0 1]
424,[1 1 1 0 1]
425,[1 1 1 0 1]
426,[0 1 1 0 1]
427,[1 0 1 0 1]
428,[1 1 1 0 1]
429,[0 1 1 0 1]
430,[0 1 1 0 1]
431,[0 0 1 0 1]
432,[0 1 1 0 1]
433,[0 1 1 0 1]
434,[1 0 1 0 0]
435,[1 1 1 0 1]
436,[1 1 1 0 1]
437,[1 0 1 0 1]
438,[0 1 1 0 1]
