i,x
0,[1 1 0 0 1]
1,[1 1 0 0 1]
2,[1 1 1 0 1]
3,[1 1 0 0 1]
4,[1 1 1 1 1]
5,[1 1 1 0 0]
6,[1 1 0 0 1]
7,[0 1 1 0 1]
8,[0 1 1 1 1]
9,[0 1 1 1 1]
10,[1 1 1 0 1]
11,[0 1 1 1 1]
12,[1 1 1 1 1]
13,[0 1 1 1 1]
14,[0 0 1 1 1]
15,[1 0 1 1 1]
16,[1 0 1 1 1]
17,[0 1 0 1 1]
18,[0 1 1 1 1]
19,[0 1 1 1 1]
20,[0 0 1 1 1]
21,[1 0 1 0 1]
22,[0 1 1 1 1]
23,[0 1 1 0 1]
24,[0 1 1 1 1]
25,[1 0 1 0 1]
26,[0 0 1 1 1]
27,[1 1 1 0 1]
28,[0 0 1 0 1]
29,[0 0 1 0 1]
30,[0 0 1 1 1]
31,[1 0 1 0 1]
32,[1 0 1 0 0]
33,[1 0 1 0 1]
34,[0 0 0 1 1]
35,[1 1 0 1 0]
36,[1 1 1 0 1]
37,[1 0 0 1 1]
38,[1 0 1 1 1]
39,[1 0 1 1 1]
40,[0 1 1 0 1]
41,[1 1 1 1 1]
42,[0 0 1 1 1]
43,[0 1 0 0 1]
44,[0 0 1 1 0]
45,[1 1 1 0 0]
46,[0 1 1 0 1]
47,[1 1 1 0 0]
48,[1 1 1 1 0]
49,[1 1 1 0 0]
50,[0 1 0 1 0]
51,[0 1 0 0 0]
52,[1 1 0 1 0]
53,[0 1 1 1 0]
54,[0 1 1 1 0]
55,[0 0 1 0 0]
56,[0 0 1 0 0]
57,[1 1 1 1 1]
58,[0 1 1 1 0]
59,[1 1 1 1 0]
60,[0 1 1 0 0]
61,[0 1 1 1 0]
62,[0 1 1 1 0]
63,[0 1 1 0 0]
64,[1 1 1 0 0]
65,[1 1 0 0 0]
66,[0 1 1 0 0]
67,[0 1 0 1 0]
68,[1 1 1 0 0]
69,[1 1 1 0 0]
70,[0 1 1 1 0]
71,[0 1 0 1 1]
72,[1 1 1 1 0]
73,[1 1 1 0 0]
74,[1 1 1 0 1]
75,[0 1 0 1 0]
76,[1 1 0 1 0]
77,[0 1 1 1 0]
78,[1 1 1 1 0]
79,[0 1 1 1 0]
80,[0 1 1 1 0]
81,[0 0 1 1 0]
82,[0 1 1 1 0]
83,[0 0 1 1 0]
84,[1 1 1 1 0]
85,[0 1 1 1 0]
86,[0 1 1 1 0]
87,[1 1 1 1 0]
88,[0 1 1 1 0]
89,[1 1 1 1 0]
90,[1 0 0 0 1]
91,[1 1 1 0 0]
92,[0 1 1 1 0]
93,[0 1 1 0 0]
94,[1 1 0 1 0]
95,[0 1 0 0 0]
96,[0 1 1 1 0]
97,[0 1 1 0 0]
98,[0 1 0 0 0]
99,[1 1 0 0 1]
100,[0 1 0 0 0]
101,[0 1 0 1 0]
102,[0 0 1 0 0]
103,[0 1 1 1 0]
104,[1 1 1 1 0]
105,[0 1 1 1 0]
106,[0 1 1 1 0]
107,[1 1 1 1 0]
108,[0 1 1 1 0]
109,[0 1 1 1 0]
110,[0 1 1 1 0]
111,[0 0 1 1 0]
112,[0 1 1 1 1]
113,[0 1 1 1 1]
114,[0 1 1 1 1]
115,[0 1 1 1 1]
116,[0 1 0 1 0]
117,[1 1 1 0 1]
118,[0 1 1 1 1]
119,[0 1 1 0 0]
120,[1 1 0 0 1]
121,[1 1 0 1 0]
122,[1 1 1 1 1]
123,[0 1 1 1 1]
124,[1 0 1 1 1]
125,[1 1 1 1 0]
126,[1 1 0 0 1]
127,[1 1 1 0 1]
128,[1 1 1 1 0]
129,[0 1 0 1 1]
130,[1 1 1 1 1]
131,[0 1 0 0 1]
132,[0 1 0 1 0]
133,[0 1 1 1 0]
134,[0 1 1 1 1]
135,[0 1 1 1 1]
136,[0 0 1 1 1]
137,[1 0 1 1 1]
138,[0 0 1 1 1]
139,[0 1 1 1 1]
140,[0 0 1 1 0]
141,[0 0 1 1 0]
142,[0 0 1 1 0]
143,[0 0 1 0 0]
144,[1 0 1 1 0]
145,[0 1 1 1 0]
146,[0 0 1 0 1]
147,[0 1 1 0 0]
148,[1 1 1 1 0]
149,[0 1 0 0 1]
150,[0 1 0 0 1]
151,[1 1 1 0 1]
152,[0 0 1 1 1]
153,[0 0 1 0 1]
154,[1 0 1 1 1]
155,[0 0 1 0 1]
156,[0 0 1 0 1]
157,[1 1 1 0 0]
158,[0 0 1 0 1]
159,[1 0 1 0 1]
160,[1 0 1 0 1]
161,[0 1 1 1 1]
162,[1 0 1 1 1]
163,[1 0 1 1 1]
164,[1 0 1 1 1]
165,[1 0 1 1 0]
166,[1 0 1 1 1]
167,[1 0 1 1 1]
168,[1 0 1 1 1]
169,[1 0 1 0 0]
170,[1 0 1 1 1]
171,[0 0 1 1 1]
172,[1 0 1 1 0]
173,[1 0 1 1 0]
174,[1 1 1 1 1]
175,[1 1 0 1 1]
176,[1 0 1 1 1]
177,[1 0 1 1 1]
178,[1 0 1 1 0]
179,[1 0 1 1 1]
180,[1 0 0 1 1]
181,[1 0 0 1 0]
182,[1 1 0 1 1]
183,[1 0 1 1 0]
184,[1 0 1 0 0]
185,[1 0 1 0 0]
186,[1 1 1 0 1]
187,[1 0 1 1 1]
188,[1 1 1 1 1]
189,[1 1 1 1 1]
190,[1 1 1 1 1]
191,[1 1 1 1 1]
192,[1 1 1 1 1]
193,[0 1 1 0 1]
194,[1 0 1 1 1]
195,[1 0 0 1 1]
196,[0 0 1 1 1]
197,[0 1 0 1 1]
198,[1 0 1 1 1]
199,[1 1 1 1 1]
200,[1 1 0 1 1]
201,[0 0 1 1 1]
202,[1 1 1 1 1]
203,[1 1 1 1 1]
204,[0 0 1 0 1]
205,[0 0 1 0 1]
206,[1 0 1 1 0]
207,[0 0 0 0 1]
208,[1 1 1 1 1]
209,[1 1 1 1 1]
210,[1 1 1 1 1]
211,[1 1 1 1 1]
212,[1 1 1 1 1]
213,[0 0 1 1 1]
214,[1 1 1 1 1]
215,[1 1 1 1 0]
216,[1 1 1 1 0]
217,[1 1 1 1 1]
218,[1 1 1 1 1]
219,[1 1 1 1 0]
220,[1 1 1 1 0]
221,[0 1 1 1 1]
222,[1 1 1 1 0]
223,[0 1 1 1 1]
224,[0 1 1 1 0]
225,[0 0 1 1 1]
226,[0 1 1 1 0]
227,[1 1 1 1 1]
228,[1 1 1 1 1]
229,[0 1 1 1 1]
230,[0 0 1 1 1]
231,[1 1 1 1 1]
232,[1 1 1 1 1]
