i,x
0,[1 1 1]
1,[0 1 1]
2,[1 1 1]
3,[1 0 1]
4,[1 0 0]
5,[0 0 0]
6,[0 0 0]
7,[0 0 0]
8,[0 1 0]
9,[0 0 0]
10,[0 0 1]
11,[1 0 1]
12,[1 1 1]
13,[0 1 1]
14,[0 1 1]
15,[0 1 0]
16,[0 1 1]
17,[0 1 1]
18,[0 1 1]
19,[0 1 1]
20,[0 1 1]
21,[0 1 0]
22,[0 0 0]
23,[0 0 0]
24,[0 0 1]
25,[0 1 1]
26,[0 0 1]
27,[0 1 1]
28,[0 1 1]
29,[0 1 1]
30,[0 1 0]
31,[0 1 0]
32,[0 1 0]
33,[1 1 0]
34,[1 1 0]
35,[1 1 1]
36,[1 0 1]
37,[1 0 1]
38,[1 1 1]
39,[1 1 1]
40,[1 1 1]
41,[1 1 1]
42,[1 1 0]
43,[1 1 0]
44,[0 1 0]
45,[0 0 0]
46,[0 0 0]
47,[0 0 1]
48,[0 0 1]
49,[1 0 1]
50,[1 0 1]
51,[1 0 0]
52,[0 0 0]
53,[0 1 0]
54,[1 1 0]
55,[1 1 1]
56,[1 1 0]
57,[0 1 0]
58,[0 1 0]
59,[0 0 0]
60,[0 0 1]
61,[0 0 1]
62,[0 0 1]
63,[0 0 1]
64,[1 0 1]
65,[1 0 1]
66,[1 1 1]
67,[1 0 1]
68,[1 0 1]
69,[1 0 1]
70,[1 0 0]
71,[1 0 1]
72,[0 0 1]
73,[0 0 1]
74,[0 0 0]
75,[0 0 0]
76,[0 0 0]
77,[0 0 0]
78,[0 0 1]
79,[0 0 0]
80,[0 0 0]
81,[0 0 0]
82,[0 0 0]
83,[1 0 0]
84,[1 0 0]
85,[1 0 0]
86,[1 0 0]
87,[1 0 0]
88,[0 0 0]
89,[1 0 0]
90,[1 0 0]
91,[0 0 0]
92,[0 0 0]
93,[1 0 0]
94,[1 0 0]
95,[1 0 0]
96,[1 0 0]
97,[1 0 0]
98,[1 1 0]
99,[1 1 1]
100,[1 1 1]
101,[1 1 0]
102,[1 1 1]
103,[1 1 1]
104,[1 1 1]
105,[0 1 1]
106,[0 1 1]
107,[0 0 1]
108,[0 0 1]
109,[0 1 1]
110,[0 1 1]
111,[0 1 1]
112,[0 0 1]
113,[0 0 1]
114,[0 0 1]
115,[1 0 1]
116,[1 0 0]
117,[0 0 0]
118,[1 0 0]
119,[1 1 0]
120,[0 1 0]
121,[0 0 0]
122,[0 0 0]
123,[1 0 0]
124,[1 1 0]
125,[1 1 0]
126,[1 1 0]
127,[0 1 0]
128,[0 1 1]
129,[0 1 0]
130,[0 0 0]
131,[0 0 0]
132,[0 0 1]
133,[0 0 1]
134,[0 0 1]
135,[0 0 0]
136,[0 0 1]
137,[0 0 0]
138,[0 0 0]
139,[0 0 0]
140,[0 0 0]
141,[0 0 0]
142,[1 0 0]
143,[1 0 0]
144,[0 0 0]
145,[0 0 0]
146,[0 0 0]
147,[0 1 0]
148,[0 1 0]
149,[1 1 0]
150,[1 1 0]
151,[0 1 0]
152,[0 1 1]
153,[1 1 1]
154,[1 1 1]
155,[1 0 1]
156,[0 0 1]
157,[0 0 0]
158,[0 0 0]
159,[0 0 1]
160,[0 0 1]
161,[0 0 1]
162,[1 0 1]
163,[1 1 1]
164,[1 1 0]
165,[0 1 0]
166,[0 0 0]
167,[0 0 0]
168,[0 0 0]
169,[0 0 0]
170,[0 0 1]
171,[0 0 1]
172,[0 0 0]
173,[0 0 0]
174,[0 0 0]
175,[1 0 0]
176,[1 0 0]
177,[1 1 0]
178,[1 1 1]
179,[1 1 1]
180,[0 1 1]
181,[0 1 1]
182,[0 0 1]
183,[0 1 1]
184,[0 1 1]
185,[1 1 1]
186,[1 1 0]
187,[1 1 0]
188,[1 1 0]
189,[0 1 0]
190,[0 1 0]
191,[0 0 0]
192,[0 0 0]
193,[0 1 0]
194,[0 1 0]
195,[1 1 0]
196,[1 1 0]
197,[0 1 0]
198,[0 1 1]
199,[1 1 1]
200,[1 1 1]
201,[0 1 1]
202,[0 0 1]
203,[0 0 1]
204,[0 0 0]
205,[0 0 0]
206,[0 0 1]
207,[0 0 0]
208,[0 0 0]
209,[0 0 0]
210,[0 0 0]
211,[1 0 0]
212,[1 0 0]
213,[1 0 0]
214,[1 0 0]
215,[1 0 1]
216,[0 0 1]
217,[0 0 0]
218,[0 0 0]
219,[0 0 0]
220,[1 0 0]
221,[0 0 0]
222,[0 0 0]
223,[0 0 0]
224,[0 0 0]
225,[0 0 0]
226,[0 0 0]
227,[0 0 0]
228,[0 0 0]
229,[0 0 1]
230,[0 0 0]
231,[0 0 0]
232,[0 0 0]
233,[0 1 0]
234,[0 1 0]
235,[0 1 0]
236,[0 0 0]
237,[0 0 0]
238,[0 0 0]
239,[1 0 0]
240,[1 1 0]
241,[1 1 0]
242,[1 1 1]
243,[1 1 0]
244,[1 1 0]
245,[1 0 0]
246,[1 0 0]
247,[1 1 0]
248,[1 1 0]
249,[1 1 0]
250,[0 1 0]
251,[0 1 0]
252,[0 1 0]
253,[0 1 1]
254,[0 0 1]
255,[0 0 1]
256,[1 0 1]
257,[1 0 0]
258,[1 1 0]
259,[1 1 0]
260,[1 1 0]
261,[1 1 0]
262,[1 1 0]
263,[1 1 0]
264,[1 1 0]
265,[1 0 0]
266,[0 0 0]
267,[0 0 0]
268,[0 0 0]
269,[0 0 0]
270,[0 0 0]
271,[1 0 0]
272,[1 0 0]
273,[1 0 0]
274,[1 0 1]
275,[0 0 1]
276,[0 0 0]
277,[1 0 0]
278,[0 0 0]
279,[0 0 1]
280,[0 0 1]
281,[0 1 1]
282,[0 1 1]
283,[0 1 1]
284,[0 1 1]
285,[0 0 1]
286,[0 0 1]
287,[0 0 1]
288,[0 0 1]
289,[1 0 1]
290,[1 0 1]
291,[1 0 1]
292,[1 1 1]
293,[0 1 1]
294,[0 1 1]
295,[0 1 1]
296,[0 1 1]
297,[0 0 1]
298,[0 0 1]
299,[0 0 0]
300,[0 0 0]
301,[0 0 0]
302,[0 0 0]
303,[0 0 0]
304,[0 0 0]
305,[1 0 0]
306,[0 0 0]
307,[1 0 0]
308,[1 0 0]
309,[1 0 0]
310,[1 0 0]
311,[1 0 0]
312,[1 0 0]
313,[1 0 0]
314,[1 0 0]
315,[1 0 0]
316,[1 0 0]
317,[1 0 0]
318,[1 0 0]
319,[1 0 0]
320,[1 0 0]
321,[0 0 0]
322,[0 0 0]
323,[0 0 0]
324,[0 0 1]
325,[0 0 1]
326,[0 0 1]
327,[0 0 1]
328,[1 0 1]
329,[1 0 1]
330,[1 0 1]
331,[1 1 1]
332,[0 1 1]
333,[0 1 1]
334,[0 1 1]
335,[0 1 1]
336,[0 1 1]
337,[0 1 1]
338,[0 1 1]
339,[0 0 1]
340,[0 1 1]
341,[0 1 1]
342,[0 1 1]
343,[0 0 1]
344,[0 0 1]
345,[0 0 1]
346,[0 0 1]
347,[0 1 1]
348,[0 1 1]
349,[0 1 1]
350,[0 0 1]
351,[0 1 1]
352,[0 1 1]
353,[0 1 0]
354,[0 1 0]
355,[0 1 0]
356,[0 1 0]
357,[0 0 0]
358,[0 0 0]
359,[0 0 0]
360,[0 0 1]
361,[0 0 0]
362,[1 0 0]
363,[1 1 0]
364,[1 1 1]
365,[0 1 1]
366,[0 0 1]
367,[0 0 1]
368,[0 0 1]
369,[0 1 1]
370,[0 1 1]
371,[0 1 0]
372,[1 1 0]
373,[1 0 0]
374,[0 0 0]
375,[0 0 1]
376,[0 0 0]
377,[0 0 0]
378,[0 0 0]
379,[0 0 0]
380,[0 0 0]
381,[0 0 0]
382,[0 1 0]
383,[1 1 0]
384,[1 1 0]
385,[1 1 0]
386,[0 1 0]
387,[0 1 0]
388,[0 1 1]
389,[0 1 1]
390,[0 1 1]
391,[0 1 1]
392,[0 1 1]
393,[0 1 1]
394,[1 1 1]
395,[1 1 0]
396,[1 1 0]
397,[1 1 0]
398,[0 1 0]
399,[0 1 0]
400,[0 0 0]
401,[0 1 0]
402,[1 1 0]
403,[1 1 0]
404,[0 1 0]
405,[0 1 1]
406,[0 1 1]
407,[0 1 0]
408,[0 0 0]
409,[0 0 0]
410,[0 1 0]
411,[0 1 0]
412,[0 1 0]
413,[0 1 0]
414,[0 1 0]
415,[0 1 0]
416,[0 1 0]
417,[0 1 0]
418,[0 1 0]
419,[0 1 0]
420,[1 1 0]
421,[0 1 0]
422,[0 1 0]
423,[0 0 0]
424,[0 0 1]
425,[1 0 1]
426,[1 0 0]
427,[1 0 1]
428,[1 0 1]
429,[1 1 1]
430,[1 1 0]
431,[1 1 1]
432,[1 0 1]
433,[1 0 1]
434,[1 0 1]
435,[0 0 1]
436,[0 0 1]
437,[0 0 1]
438,[1 0 1]
439,[0 0 1]
440,[1 0 1]
441,[1 0 1]
442,[1 0 1]
443,[1 0 1]
444,[1 0 1]
445,[1 0 1]
446,[1 0 1]
447,[0 0 1]
448,[0 0 1]
449,[0 0 1]
450,[0 0 0]
451,[0 0 1]
452,[0 0 0]
453,[0 0 0]
454,[0 0 0]
455,[0 0 0]
456,[0 0 0]
457,[0 0 1]
458,[0 0 1]
459,[0 0 1]
460,[0 1 1]
461,[0 1 1]
462,[0 1 1]
463,[1 1 1]
464,[1 1 1]
465,[1 1 1]
466,[1 1 0]
467,[1 1 0]
468,[1 0 0]
469,[0 0 0]
470,[0 0 0]
471,[0 0 0]
472,[0 0 0]
473,[0 1 0]
474,[0 1 1]
475,[0 1 1]
476,[0 0 1]
477,[0 0 1]
478,[0 0 1]
479,[0 0 1]
480,[0 1 1]
481,[0 0 1]
482,[0 0 1]
483,[0 0 0]
484,[0 0 0]
485,[0 0 0]
486,[0 0 0]
487,[1 0 0]
488,[0 0 0]
489,[0 0 1]
490,[0 0 1]
491,[0 0 1]
492,[0 0 1]
493,[1 0 1]
494,[1 0 1]
495,[1 0 1]
496,[1 0 0]
497,[0 0 0]
498,[0 0 0]
499,[0 0 1]
500,[0 0 1]
501,[0 0 1]
502,[0 0 1]
503,[0 1 1]
504,[0 1 1]
505,[0 1 1]
506,[0 1 0]
507,[0 1 0]
508,[0 1 1]
509,[0 1 1]
510,[0 1 1]
511,[0 1 1]
512,[0 1 1]
513,[0 1 1]
514,[0 0 1]
515,[0 1 1]
516,[0 1 0]
517,[0 1 0]
518,[1 1 0]
519,[1 0 0]
520,[0 0 0]
521,[0 0 0]
522,[0 0 0]
523,[0 0 0]
524,[0 0 0]
525,[0 0 0]
526,[0 1 0]
527,[0 1 1]
528,[0 0 1]
529,[0 1 1]
530,[1 1 1]
531,[1 1 1]
