i,x
0,[0 0 1 1 0]
1,[1 1 0 1 1]
2,[0 0 0 0 0]
3,[1 1 1 1 0]
4,[0 0 1 1 1]
5,[0 0 0 0 0]
6,[0 0 0 0 0]
7,[0 0 0 0 0]
8,[0 0 0 0 0]
9,[1 1 0 0 0]
10,[0 0 0 0 0]
11,[1 0 0 0 0]
12,[1 0 0 0 0]
13,[0 1 1 0 1]
14,[0 0 1 1 0]
15,[1 0 0 0 0]
16,[1 0 1 0 0]
17,[1 0 1 1 1]
18,[1 0 0 0 0]
19,[1 0 0 0 0]
20,[0 0 0 0 0]
21,[0 1 0 0 0]
22,[1 0 0 1 1]
23,[1 0 0 0 0]
24,[1 1 0 0 0]
25,[0 1 0 0 0]
26,[1 0 0 0 0]
27,[1 1 0 0 0]
28,[1 0 0 0 0]
29,[1 0 0 1 1]
30,[0 0 0 0 1]
31,[0 0 0 1 0]
32,[1 0 0 0 0]
33,[1 0 0 0 1]
34,[1 0 1 0 0]
35,[0 0 0 0 0]
36,[0 0 1 0 0]
37,[1 0 0 0 0]
38,[0 0 0 0 0]
39,[1 0 0 0 0]
40,[1 0 1 0 1]
41,[1 1 1 0 0]
42,[1 1 0 0 1]
43,[0 0 0 0 0]
44,[0 0 0 1 0]
45,[0 0 0 0 0]
46,[1 0 0 0 1]
47,[0 0 0 1 0]
48,[1 0 1 0 1]
49,[1 0 1 0 0]
50,[1 0 0 0 0]
51,[0 0 0 1 1]
52,[1 0 0 0 1]
53,[1 1 1 1 1]
54,[1 0 1 1 0]
55,[1 0 0 0 0]
56,[1 1 0 0 1]
57,[0 0 0 1 0]
58,[0 1 1 0 0]
59,[0 0 0 0 0]
60,[1 1 1 1 1]
61,[0 1 0 0 0]
62,[1 0 0 0 0]
63,[1 1 1 0 1]
64,[0 0 0 0 0]
65,[1 0 0 0 0]
66,[0 0 0 0 1]
67,[1 1 1 0 0]
68,[0 0 0 1 0]
69,[0 0 0 0 0]
70,[1 1 0 1 0]
71,[0 0 0 0 1]
72,[0 0 1 0 0]
73,[1 0 0 0 0]
74,[1 0 1 0 0]
75,[0 1 1 0 1]
76,[1 0 0 0 1]
77,[0 1 1 0 0]
78,[0 0 0 0 0]
79,[1 0 0 0 1]
80,[0 1 0 1 1]
81,[1 0 0 0 0]
82,[0 1 0 1 0]
83,[1 1 1 0 0]
84,[0 0 1 0 0]
85,[0 0 0 1 0]
86,[1 0 1 0 0]
87,[0 0 1 0 0]
88,[1 0 0 1 1]
89,[1 1 0 1 0]
90,[1 0 0 1 0]
91,[0 0 0 0 1]
92,[0 0 0 0 0]
93,[1 0 0 0 1]
94,[0 0 0 0 1]
95,[1 0 0 1 1]
96,[0 1 0 0 0]
97,[1 1 1 0 1]
