i,x
0,[1 0 0]
1,[1 0 0]
2,[1 0 0]
3,[1 0 0]
4,[1 1 0]
5,[1 0 0]
6,[1 1 1]
7,[1 1 1]
8,[1 1 1]
9,[1 1 1]
10,[1 1 1]
11,[1 1 1]
12,[1 1 1]
13,[1 1 1]
14,[1 1 1]
15,[1 1 1]
16,[1 1 1]
17,[1 1 1]
18,[1 1 1]
19,[1 1 1]
20,[1 1 1]
21,[1 1 1]
22,[1 1 1]
23,[1 1 1]
24,[1 1 1]
25,[1 1 1]
26,[1 1 1]
27,[1 1 1]
28,[1 1 1]
29,[1 1 1]
30,[1 1 1]
31,[1 1 1]
32,[1 1 1]
33,[1 1 1]
34,[1 1 1]
35,[0 1 1]
36,[1 1 1]
37,[1 1 1]
38,[1 1 1]
39,[1 1 1]
40,[1 1 1]
41,[1 0 1]
42,[1 0 1]
43,[0 1 1]
44,[0 1 1]
45,[1 0 1]
46,[0 1 0]
47,[0 1 1]
48,[1 1 1]
49,[0 0 1]
50,[1 0 1]
51,[1 0 1]
52,[1 1 1]
53,[1 1 1]
54,[1 1 1]
55,[1 0 1]
56,[1 1 1]
57,[1 1 1]
58,[1 0 1]
59,[1 1 1]
60,[1 1 1]
61,[1 1 1]
62,[1 1 1]
63,[1 1 1]
64,[0 1 1]
65,[1 1 1]
66,[1 1 1]
67,[1 1 1]
68,[1 0 1]
69,[1 0 1]
70,[0 0 1]
71,[1 0 1]
72,[1 1 1]
73,[1 0 1]
74,[1 0 1]
75,[1 1 1]
76,[1 1 1]
77,[1 0 1]
78,[0 1 1]
79,[0 0 1]
80,[0 1 1]
81,[1 1 1]
82,[0 0 1]
83,[0 0 1]
84,[0 1 1]
85,[1 1 0]
86,[1 1 1]
87,[0 1 1]
88,[1 1 1]
89,[1 1 1]
90,[1 1 1]
91,[1 1 1]
92,[0 1 1]
93,[0 1 1]
94,[0 1 1]
95,[0 1 1]
96,[0 1 1]
97,[0 1 1]
98,[0 1 1]
99,[0 1 1]
100,[1 1 1]
101,[0 1 1]
102,[0 1 1]
103,[0 0 1]
104,[1 1 1]
105,[1 1 1]
106,[0 1 0]
107,[1 1 1]
108,[1 0 1]
109,[1 1 1]
110,[1 1 1]
111,[1 0 1]
112,[1 0 1]
113,[1 1 1]
114,[1 1 1]
115,[1 0 1]
116,[1 1 1]
117,[1 1 1]
118,[0 0 1]
119,[1 1 1]
120,[1 1 0]
121,[1 1 1]
122,[1 1 1]
123,[1 0 1]
124,[1 1 1]
125,[1 1 0]
126,[0 1 1]
127,[0 1 1]
128,[0 1 1]
129,[1 1 1]
130,[1 1 1]
131,[0 1 1]
132,[0 0 1]
133,[0 0 1]
134,[0 1 1]
135,[1 1 1]
136,[1 1 1]
137,[1 1 1]
138,[0 1 1]
139,[1 0 1]
140,[0 1 1]
141,[1 1 1]
142,[1 1 0]
143,[1 1 1]
144,[0 1 1]
145,[1 1 0]
146,[1 1 0]
147,[0 1 1]
148,[1 1 1]
149,[1 1 1]
150,[1 1 0]
151,[1 1 1]
152,[1 1 1]
153,[0 1 1]
154,[1 1 1]
155,[1 0 0]
156,[0 1 0]
157,[1 1 1]
158,[1 1 0]
159,[1 1 0]
160,[0 1 1]
161,[0 1 1]
162,[1 1 1]
163,[1 1 1]
164,[0 1 0]
165,[1 1 1]
166,[1 1 1]
167,[1 1 1]
168,[0 1 0]
169,[0 1 0]
170,[1 1 1]
171,[0 1 1]
172,[1 1 0]
173,[1 1 0]
174,[1 1 1]
175,[1 1 1]
176,[1 1 1]
177,[1 1 1]
178,[1 1 1]
179,[1 1 1]
180,[1 1 1]
181,[1 1 1]
182,[1 1 1]
183,[0 1 1]
184,[1 1 1]
185,[1 1 1]
186,[1 1 1]
187,[1 0 1]
188,[1 0 1]
189,[1 1 1]
190,[1 1 1]
191,[1 1 1]
192,[1 1 1]
193,[1 1 1]
194,[1 1 1]
195,[1 0 1]
196,[1 1 1]
197,[1 1 1]
198,[1 1 1]
199,[1 1 1]
200,[0 0 1]
201,[0 0 1]
202,[0 0 1]
203,[0 0 1]
204,[0 0 1]
205,[0 0 1]
206,[1 1 1]
207,[0 1 1]
208,[1 1 1]
209,[0 1 1]
210,[1 1 1]
211,[1 1 1]
212,[1 1 1]
213,[0 1 1]
214,[1 0 1]
215,[1 0 1]
216,[1 1 0]
217,[1 1 1]
218,[1 1 1]
219,[1 1 0]
220,[0 1 1]
221,[1 0 1]
222,[1 1 1]
223,[1 1 1]
224,[1 0 1]
225,[0 1 1]
226,[1 1 1]
227,[1 1 1]
228,[1 1 1]
229,[1 1 1]
230,[1 1 1]
231,[1 1 1]
232,[1 1 1]
233,[1 1 1]
234,[0 1 1]
235,[1 0 1]
236,[0 1 1]
237,[0 1 1]
238,[0 1 0]
239,[0 1 1]
240,[1 1 1]
241,[0 1 1]
242,[1 1 1]
243,[1 1 1]
244,[0 1 1]
245,[1 1 1]
246,[0 1 1]
247,[0 1 1]
248,[1 1 1]
249,[1 0 1]
250,[0 1 0]
251,[0 1 1]
252,[1 0 1]
253,[1 1 1]
254,[0 1 1]
255,[1 1 0]
256,[1 1 0]
257,[1 1 1]
258,[1 1 1]
259,[1 0 1]
260,[1 1 1]
261,[1 1 0]
262,[1 1 0]
263,[1 1 1]
264,[1 1 1]
265,[1 1 1]
266,[1 0 1]
267,[1 1 0]
268,[1 1 1]
269,[1 1 1]
270,[0 1 1]
271,[1 1 1]
272,[1 0 1]
273,[1 1 1]
274,[0 1 1]
275,[1 1 1]
276,[0 1 1]
277,[1 0 1]
278,[1 1 1]
279,[1 1 1]
280,[1 1 1]
281,[1 0 1]
282,[1 0 1]
283,[0 1 1]
284,[1 1 1]
285,[0 1 1]
286,[1 1 1]
287,[1 1 1]
288,[1 1 1]
289,[1 1 1]
290,[1 1 0]
291,[0 1 1]
292,[1 1 1]
293,[1 1 0]
294,[1 1 1]
295,[1 0 1]
296,[1 1 0]
297,[0 1 1]
298,[1 0 1]
299,[1 0 1]
300,[1 1 1]
301,[1 1 1]
302,[1 1 1]
303,[1 1 1]
304,[1 1 1]
305,[1 1 1]
306,[1 1 1]
307,[1 1 1]
308,[1 1 1]
309,[1 1 1]
310,[0 1 1]
311,[1 1 1]
312,[1 1 1]
313,[1 1 1]
314,[1 1 0]
315,[1 1 0]
316,[1 1 1]
317,[1 1 1]
318,[1 1 1]
319,[1 1 0]
320,[1 1 0]
321,[1 1 1]
322,[1 1 0]
323,[1 1 0]
324,[1 1 1]
325,[1 1 1]
326,[1 1 1]
327,[1 1 1]
328,[1 1 1]
329,[1 1 1]
330,[1 1 1]
331,[1 1 1]
332,[1 1 1]
