i,x
0,[1 1 1]
1,[1 0 1]
2,[1 0 0]
3,[0 0 0]
4,[0 1 0]
5,[0 0 0]
6,[0 1 0]
7,[0 0 0]
8,[0 0 1]
9,[1 0 1]
10,[1 1 1]
11,[0 1 1]
12,[0 1 1]
13,[0 1 0]
14,[0 1 1]
15,[0 1 1]
16,[0 1 1]
17,[0 1 1]
18,[0 1 1]
19,[0 1 0]
20,[0 1 0]
21,[0 1 0]
22,[0 1 1]
23,[0 1 1]
24,[0 0 1]
25,[0 1 1]
26,[0 1 1]
27,[0 1 1]
28,[0 1 0]
29,[0 1 0]
30,[0 1 0]
31,[1 1 0]
32,[1 1 0]
33,[1 1 1]
34,[1 0 1]
35,[1 0 1]
36,[1 1 1]
37,[1 1 1]
38,[1 1 1]
39,[1 1 1]
40,[1 1 0]
41,[1 1 0]
42,[0 1 0]
43,[0 0 0]
44,[0 0 0]
45,[0 0 1]
46,[0 0 1]
47,[1 0 1]
48,[1 0 1]
49,[1 0 0]
50,[0 0 0]
51,[0 1 0]
52,[1 1 0]
53,[1 1 0]
54,[1 1 0]
55,[0 1 0]
56,[0 1 0]
57,[0 0 0]
58,[0 0 0]
59,[0 0 1]
60,[0 0 1]
61,[0 0 1]
62,[1 0 1]
63,[1 0 1]
64,[1 1 1]
65,[1 0 1]
66,[1 0 1]
67,[1 0 1]
68,[1 0 0]
69,[1 0 1]
70,[0 0 1]
71,[0 0 1]
72,[0 0 0]
73,[0 0 0]
74,[0 0 0]
75,[0 0 0]
76,[0 0 1]
77,[0 0 0]
78,[0 0 0]
79,[0 0 0]
80,[0 0 0]
81,[1 0 0]
82,[1 0 0]
83,[1 0 0]
84,[1 1 0]
85,[1 1 0]
86,[0 1 0]
87,[1 1 0]
88,[1 1 0]
89,[0 1 0]
90,[0 1 0]
91,[1 1 0]
92,[1 1 0]
93,[1 1 0]
94,[1 1 0]
95,[1 0 0]
96,[1 1 0]
97,[1 1 1]
98,[1 1 1]
99,[1 1 0]
100,[1 1 1]
101,[1 1 1]
102,[1 1 1]
103,[0 1 1]
104,[0 1 1]
105,[0 0 1]
106,[0 0 1]
107,[0 1 1]
108,[0 1 1]
109,[0 1 1]
110,[0 0 1]
111,[0 0 1]
112,[0 0 1]
113,[1 0 1]
114,[1 0 0]
115,[0 0 0]
116,[1 0 0]
117,[1 1 0]
118,[0 1 0]
119,[0 0 0]
120,[0 0 0]
121,[1 0 0]
122,[1 1 0]
123,[1 1 0]
124,[1 1 0]
125,[0 1 0]
126,[0 1 1]
127,[0 1 0]
128,[0 0 0]
129,[0 0 0]
130,[0 0 1]
131,[0 0 1]
132,[0 0 0]
133,[0 0 0]
134,[0 0 1]
135,[0 0 0]
136,[0 0 0]
137,[0 0 0]
138,[0 0 0]
139,[0 0 0]
140,[1 0 0]
141,[1 0 0]
142,[1 0 0]
143,[1 0 0]
144,[0 0 0]
145,[0 1 0]
146,[0 1 0]
147,[1 1 0]
148,[1 1 0]
149,[0 1 0]
150,[0 1 1]
151,[0 1 1]
152,[0 1 1]
153,[0 0 1]
154,[0 0 1]
155,[0 0 0]
156,[0 0 0]
157,[0 0 1]
158,[0 0 1]
159,[0 0 1]
160,[1 0 1]
161,[1 1 1]
162,[1 1 0]
163,[0 1 0]
164,[0 0 0]
165,[0 0 0]
166,[0 0 0]
167,[0 0 0]
168,[0 0 1]
169,[0 0 1]
170,[0 0 0]
171,[0 0 0]
172,[0 0 0]
173,[1 0 0]
174,[1 0 0]
175,[1 1 0]
