i,x
0,[0 0 0]
1,[0 1 1]
2,[0 0 0]
3,[1 0 0]
4,[0 1 1]
5,[0 0 1]
6,[0 1 1]
7,[0 0 0]
8,[1 0 0]
9,[1 1 1]
10,[1 0 1]
11,[1 0 0]
12,[1 1 0]
13,[0 0 0]
14,[1 1 1]
15,[1 1 0]
16,[0 0 0]
17,[1 1 1]
18,[0 1 1]
19,[0 0 1]
20,[1 1 1]
21,[1 1 0]
22,[1 0 0]
23,[1 0 1]
24,[0 1 0]
25,[0 1 1]
26,[0 0 0]
27,[0 0 1]
28,[0 1 0]
29,[0 0 1]
30,[0 0 0]
31,[0 0 0]
32,[0 0 0]
33,[0 1 1]
34,[1 0 0]
35,[0 1 1]
36,[1 0 0]
37,[0 1 1]
38,[1 1 0]
39,[0 0 1]
40,[0 0 1]
41,[1 1 1]
42,[0 0 0]
43,[1 0 0]
44,[0 0 0]
45,[0 0 0]
46,[0 0 0]
47,[0 1 0]
48,[1 0 1]
49,[0 0 0]
50,[0 0 0]
51,[0 0 1]
52,[1 0 0]
53,[1 0 1]
54,[1 1 0]
55,[1 1 0]
56,[1 0 0]
57,[0 0 1]
58,[1 0 0]
59,[0 1 0]
60,[0 0 1]
61,[1 0 1]
62,[0 0 0]
63,[1 0 1]
64,[1 1 0]
65,[0 0 0]
66,[0 0 0]
67,[1 1 0]
68,[0 0 0]
69,[1 0 1]
70,[0 0 0]
71,[0 0 0]
72,[0 0 0]
73,[0 0 0]
74,[1 0 1]
75,[0 0 1]
76,[1 0 1]
77,[0 1 1]
78,[1 1 0]
79,[0 0 0]
80,[0 0 0]
81,[0 0 1]
82,[0 0 1]
83,[1 1 0]
84,[0 0 0]
85,[0 0 0]
86,[0 1 0]
87,[0 0 0]
88,[0 0 1]
89,[0 1 0]
90,[0 1 0]
91,[1 0 0]
92,[1 0 0]
93,[0 0 1]
94,[0 0 0]
95,[0 0 0]
96,[0 1 1]
97,[1 1 1]
98,[0 0 0]
99,[0 0 0]
100,[0 0 0]
101,[0 0 0]
102,[0 0 0]
103,[0 0 0]
104,[0 0 0]
105,[0 0 0]
106,[1 1 0]
107,[0 0 0]
108,[0 1 1]
109,[1 0 1]
110,[1 0 1]
111,[0 1 0]
112,[1 1 1]
113,[1 1 0]
114,[0 1 0]
115,[0 0 0]
116,[1 1 1]
117,[1 1 0]
118,[1 0 1]
119,[0 1 1]
120,[0 1 0]
121,[0 0 0]
122,[0 1 0]
123,[0 1 1]
124,[1 0 0]
125,[0 0 0]
126,[1 1 0]
127,[0 0 0]
128,[0 1 1]
129,[0 1 1]
130,[0 0 0]
131,[0 0 0]
132,[0 1 1]
133,[0 1 0]
134,[1 1 0]
135,[1 0 0]
136,[0 0 0]
137,[0 0 0]
138,[0 0 0]
139,[1 0 1]
140,[1 1 1]
141,[0 0 0]
142,[0 0 1]
143,[0 1 0]
144,[1 1 0]
145,[1 0 1]
146,[1 1 0]
147,[1 0 0]
148,[0 1 1]
149,[0 0 0]
150,[0 1 0]
151,[1 0 1]
152,[0 1 0]
153,[1 1 1]
154,[0 0 0]
155,[1 1 0]
156,[0 0 0]
157,[1 1 0]
158,[0 0 0]
159,[0 1 0]
160,[1 0 0]
161,[0 1 0]
162,[1 1 0]
163,[0 0 0]
164,[1 0 1]
165,[0 0 1]
166,[0 1 0]
167,[0 0 0]
168,[0 0 0]
169,[1 1 1]
170,[0 0 0]
171,[1 1 1]
172,[1 1 0]
173,[0 0 1]
174,[0 0 0]
175,[0 0 0]
176,[0 0 0]
177,[1 0 1]
178,[1 0 0]
179,[1 0 0]
180,[1 1 0]
181,[1 0 1]
182,[0 0 1]
183,[1 1 0]
184,[0 0 0]
185,[0 0 0]
186,[1 1 1]
187,[0 0 0]
188,[0 0 0]
189,[1 0 0]
190,[1 0 0]
191,[0 0 0]
192,[0 0 0]
193,[0 0 0]
194,[0 0 0]
195,[1 0 0]
196,[0 0 0]
197,[0 0 0]
198,[0 1 0]
199,[0 0 0]
200,[1 0 1]
201,[1 0 0]
202,[1 0 0]
203,[1 0 1]
204,[0 0 1]
205,[0 0 0]
206,[0 0 0]
207,[1 0 0]
208,[1 0 1]
209,[1 1 0]
210,[0 1 1]
211,[0 0 0]
212,[1 1 0]
213,[1 0 0]
214,[0 0 0]
215,[1 1 0]
216,[0 0 1]
217,[0 0 1]
218,[0 0 0]
219,[0 1 1]
220,[0 0 0]
221,[0 1 0]
222,[1 1 0]
223,[1 0 0]
224,[0 1 1]
225,[0 0 0]
226,[0 0 0]
227,[1 1 0]
228,[1 0 1]
229,[0 0 1]
230,[1 0 0]
231,[1 1 1]
232,[1 1 0]
233,[0 0 0]
234,[1 0 0]
235,[0 1 1]
236,[1 0 0]
237,[1 0 1]
238,[1 0 1]
239,[1 0 0]
240,[1 0 0]
241,[0 0 0]
242,[0 0 0]
243,[0 1 0]
244,[1 1 1]
245,[0 0 0]
246,[0 0 0]
247,[0 0 0]
248,[0 1 0]
249,[1 1 0]
250,[1 0 0]
251,[0 0 0]
252,[0 1 1]
253,[1 0 1]
254,[1 0 1]
255,[0 0 0]
256,[1 0 0]
257,[1 0 0]
258,[1 1 0]
259,[0 0 0]
260,[0 0 0]
261,[1 0 0]
262,[0 1 1]
263,[1 0 0]
264,[0 1 0]
265,[1 1 1]
266,[0 1 0]
267,[0 0 0]
268,[0 0 0]
269,[0 0 0]
270,[0 0 1]
271,[0 1 1]
272,[1 0 0]
273,[1 0 0]
274,[1 0 1]
275,[1 0 0]
276,[1 0 0]
277,[1 0 1]
278,[1 1 0]
279,[0 1 0]
280,[0 0 0]
281,[1 1 0]
282,[1 1 0]
283,[0 0 0]
284,[0 1 1]
285,[1 1 0]
286,[0 0 1]
287,[0 1 0]
288,[0 0 0]
289,[0 1 1]
290,[1 0 0]
291,[0 1 0]
292,[1 0 1]
293,[1 0 0]
294,[0 0 0]
295,[0 1 1]
296,[1 0 0]
297,[1 0 1]
298,[0 1 0]
299,[0 0 0]
300,[0 0 0]
301,[1 0 0]
302,[0 0 0]
303,[1 1 0]
304,[0 0 0]
305,[1 0 1]
306,[1 0 1]
307,[0 0 1]
308,[0 0 0]
309,[1 1 0]
310,[1 0 0]
311,[0 0 0]
312,[0 1 0]
313,[0 1 1]
314,[1 0 0]
315,[0 0 0]
316,[0 0 0]
317,[1 1 0]
318,[1 0 0]
319,[0 0 0]
320,[1 0 0]
321,[0 0 0]
322,[1 0 0]
323,[1 1 0]
324,[1 0 1]
325,[0 0 0]
326,[1 0 1]
327,[1 0 0]
328,[1 1 0]
329,[1 0 0]
330,[1 0 1]
331,[1 0 1]
332,[1 0 1]
333,[0 1 1]
334,[0 0 0]
335,[0 0 0]
336,[1 1 0]
337,[1 0 1]
338,[0 0 0]
339,[0 0 0]
340,[1 0 1]
341,[1 0 0]
342,[1 0 0]
343,[1 0 0]
344,[1 1 1]
345,[1 0 0]
346,[0 0 0]
347,[1 0 0]
348,[1 0 1]
349,[0 1 0]
350,[0 0 0]
351,[1 0 1]
352,[0 0 0]
353,[0 1 0]
354,[1 0 0]
355,[1 1 0]
356,[0 1 1]
357,[1 1 0]
358,[0 1 1]
359,[1 0 1]
360,[1 0 0]
361,[0 0 0]
362,[0 0 0]
363,[1 1 1]
364,[0 0 1]
365,[1 1 0]
366,[0 0 0]
367,[1 1 1]
368,[1 1 0]
369,[1 0 1]
370,[0 1 0]
371,[1 1 0]
372,[1 0 0]
373,[1 0 0]
374,[0 0 0]
375,[0 0 0]
376,[1 1 0]
377,[1 0 1]
378,[0 0 0]
379,[0 1 0]
380,[0 0 0]
381,[0 1 0]
382,[0 0 0]
383,[0 0 1]
384,[0 0 0]
385,[0 0 0]
386,[1 0 0]
387,[0 1 1]
388,[1 1 0]
389,[0 0 1]
390,[1 0 0]
391,[1 0 0]
392,[0 0 1]
393,[1 1 0]
394,[1 0 0]
395,[0 1 0]
396,[0 0 0]
397,[1 0 0]
398,[1 0 0]
399,[0 0 0]
400,[0 1 1]
401,[0 0 0]
402,[0 0 0]
403,[1 0 0]
404,[0 0 0]
405,[1 0 1]
406,[0 0 0]
407,[1 1 0]
408,[1 0 1]
409,[0 0 1]
410,[0 0 0]
411,[0 0 0]
412,[1 1 1]
413,[0 0 0]
414,[0 1 0]
415,[1 0 0]
416,[0 0 0]
417,[0 1 0]
418,[0 1 0]
419,[0 0 0]
420,[0 1 0]
421,[0 1 0]
422,[1 1 1]
423,[1 1 0]
424,[1 0 0]
425,[0 1 1]
426,[1 1 0]
427,[0 0 0]
428,[0 1 1]
429,[1 0 0]
430,[1 1 0]
431,[0 0 1]
432,[0 1 1]
433,[0 0 0]
434,[0 0 0]
435,[1 1 0]
436,[1 0 0]
437,[1 1 1]
438,[1 0 0]
439,[0 0 0]
440,[0 1 0]
441,[0 0 1]
442,[1 0 0]
443,[1 1 0]
444,[1 1 0]
445,[1 0 0]
446,[0 0 0]
447,[1 0 0]
448,[0 0 0]
449,[0 1 0]
450,[0 1 1]
451,[0 0 0]
452,[0 0 0]
453,[1 1 0]
454,[1 0 1]
455,[0 0 0]
456,[1 1 0]
457,[1 0 0]
458,[0 0 0]
459,[0 0 0]
460,[0 0 0]
461,[1 1 1]
462,[1 0 0]
463,[0 1 0]
464,[1 0 0]
