i,x
0,[0 1 0 0 0]
1,[1 0 1 1 1]
2,[0 1 0 0 0]
3,[1 1 1 0 1]
4,[1 0 0 1 1]
5,[0 0 0 0 1]
6,[1 0 1 1 1]
7,[1 0 1 1 0]
8,[0 1 0 0 0]
9,[0 0 1 0 0]
10,[1 0 1 0 0]
11,[1 1 1 0 1]
12,[0 1 1 1 0]
13,[1 0 1 1 0]
14,[0 0 0 1 1]
15,[1 0 1 1 1]
16,[1 1 1 1 1]
17,[0 0 0 1 0]
18,[1 1 0 0 0]
19,[0 0 1 0 1]
20,[1 1 1 1 0]
21,[0 0 0 1 0]
22,[1 0 1 0 0]
23,[0 0 1 0 1]
24,[0 1 0 1 1]
25,[0 0 1 0 0]
26,[0 0 0 1 1]
27,[1 1 1 1 0]
28,[1 0 0 0 0]
29,[1 0 1 1 0]
30,[1 0 0 0 1]
31,[0 1 0 1 0]
32,[0 0 0 0 0]
33,[1 1 1 1 0]
34,[1 0 1 0 0]
35,[1 1 0 0 0]
36,[0 0 0 0 0]
37,[1 1 0 1 0]
38,[1 1 0 1 1]
39,[0 0 0 0 0]
40,[1 0 1 0 1]
41,[1 0 0 0 1]
42,[1 1 1 0 0]
43,[0 1 0 0 0]
44,[1 0 0 0 0]
45,[0 0 1 0 1]
46,[0 1 0 0 1]
47,[0 0 1 1 1]
48,[0 1 0 0 0]
49,[0 0 1 0 0]
50,[1 1 0 1 0]
51,[0 1 1 0 0]
52,[0 1 0 0 0]
53,[1 1 0 0 0]
54,[0 0 0 0 0]
55,[0 0 0 0 0]
56,[0 0 1 1 0]
57,[0 1 1 0 1]
58,[0 0 1 0 0]
59,[1 0 0 0 0]
60,[1 1 0 1 1]
61,[0 1 1 0 0]
62,[0 0 0 1 0]
63,[1 0 0 0 0]
64,[0 0 0 0 0]
65,[1 0 1 1 1]
66,[0 0 1 0 0]
67,[0 1 0 1 0]
68,[0 0 0 0 0]
69,[1 1 0 0 0]
70,[1 0 0 1 1]
71,[0 0 0 0 0]
72,[0 0 0 0 0]
73,[0 0 1 1 0]
74,[0 0 1 1 1]
75,[1 0 1 1 1]
76,[0 0 1 0 0]
77,[1 0 0 0 0]
78,[1 1 1 1 1]
79,[0 1 0 0 0]
80,[0 0 0 1 0]
81,[0 1 0 1 1]
82,[0 0 1 0 0]
83,[1 0 0 1 0]
84,[0 1 0 0 1]
85,[0 0 0 0 0]
86,[0 0 1 1 0]
87,[1 0 1 0 1]
88,[0 0 0 0 0]
89,[0 0 1 0 0]
90,[0 0 1 1 1]
91,[1 0 1 0 1]
92,[1 0 1 0 0]
93,[0 0 0 0 1]
94,[0 1 1 0 1]
95,[1 0 0 1 1]
96,[0 0 1 0 0]
97,[0 1 0 0 0]
98,[0 0 0 0 1]
99,[0 0 0 1 1]
100,[1 0 0 0 0]
101,[1 0 0 0 0]
102,[0 0 0 0 0]
103,[0 0 0 1 0]
104,[1 0 1 0 0]
105,[0 0 0 0 1]
106,[1 0 0 0 0]
107,[0 0 0 0 1]
108,[1 0 0 0 0]
109,[0 0 0 0 0]
110,[1 0 1 1 1]
111,[0 0 0 0 0]
112,[1 0 0 1 1]
113,[0 1 0 0 0]
114,[1 0 0 0 0]
115,[0 0 0 0 0]
116,[1 0 0 1 0]
117,[1 0 0 0 0]
118,[0 1 0 1 0]
119,[0 1 0 1 0]
120,[1 1 0 0 0]
121,[1 0 1 0 0]
122,[1 1 0 1 0]
123,[0 0 0 0 0]
124,[0 0 1 0 0]
125,[0 0 1 0 1]
126,[0 0 1 1 1]
127,[0 0 0 0 0]
128,[1 0 0 0 0]
129,[1 0 0 0 0]
130,[0 0 0 1 1]
131,[0 0 0 0 1]
132,[1 0 0 1 0]
133,[0 0 0 0 0]
134,[1 0 0 0 0]
135,[0 0 0 1 1]
136,[1 0 0 0 0]
137,[1 0 0 1 0]
138,[1 0 0 0 0]
139,[0 1 1 0 0]
140,[0 0 0 0 0]
141,[0 0 0 1 1]
142,[0 0 0 0 0]
143,[1 0 0 0 0]
144,[0 1 0 0 0]
145,[0 1 0 0 0]
146,[0 0 0 0 1]
147,[1 1 1 0 1]
148,[0 0 0 0 1]
149,[1 0 0 1 0]
150,[1 1 0 1 0]
151,[1 0 0 0 0]
152,[1 0 0 0 0]
153,[0 0 1 0 0]
154,[1 1 0 1 1]
155,[0 0 0 1 1]
156,[1 0 0 1 1]
157,[1 1 0 0 0]
158,[0 0 0 1 0]
159,[0 1 1 1 0]
160,[1 1 1 0 1]
161,[0 0 1 0 0]
162,[0 0 0 0 0]
163,[1 0 1 0 0]
164,[0 0 0 0 0]
165,[0 1 1 1 0]
166,[1 1 1 0 0]
167,[0 0 1 0 0]
168,[1 1 1 1 0]
169,[1 0 0 0 0]
170,[0 0 1 1 0]
171,[0 0 1 1 0]
172,[0 0 0 0 0]
173,[1 0 0 0 0]
174,[0 0 1 0 0]
175,[1 0 0 0 0]
176,[0 0 0 1 1]
177,[1 0 1 0 1]
178,[0 0 1 1 1]
179,[1 0 0 0 0]
180,[0 0 0 0 0]
181,[1 0 1 0 0]
182,[0 0 0 0 0]
183,[1 0 1 0 1]
184,[1 1 0 1 1]
185,[1 1 0 1 0]
186,[0 1 0 0 0]
187,[0 0 0 0 0]
188,[0 1 0 0 0]
189,[0 0 0 0 1]
190,[0 0 1 0 0]
191,[0 0 1 1 0]
192,[0 0 0 0 0]
193,[0 1 1 0 1]
194,[0 1 1 1 0]
195,[0 0 0 0 0]
196,[1 0 0 0 1]
197,[1 0 0 1 1]
198,[0 1 0 1 1]
199,[0 0 1 1 0]
200,[1 0 1 1 0]
201,[1 0 0 1 0]
202,[1 0 1 1 1]
203,[0 0 0 0 0]
204,[0 1 1 0 1]
205,[0 1 0 0 0]
206,[1 0 0 0 0]
207,[1 1 0 0 0]
208,[1 0 0 0 1]
209,[1 0 1 1 1]
210,[0 1 0 0 0]
211,[0 0 1 0 0]
212,[1 1 1 1 1]
213,[0 1 0 0 1]
214,[0 0 0 1 1]
215,[0 0 0 0 1]
216,[0 1 1 1 1]
217,[0 0 0 0 1]
218,[0 0 0 0 0]
219,[0 0 1 0 0]
220,[0 1 0 0 0]
221,[0 0 0 0 0]
222,[1 1 0 0 0]
223,[1 0 0 0 0]
224,[0 0 0 0 0]
225,[1 0 0 0 0]
226,[0 1 0 0 0]
227,[0 0 0 0 0]
228,[0 0 0 0 0]
229,[1 0 0 0 0]
230,[1 0 0 0 0]
231,[1 1 0 1 0]
232,[1 1 0 0 0]
233,[1 1 1 0 0]
234,[1 0 0 0 0]
235,[0 1 1 1 0]
236,[1 0 0 0 1]
237,[1 0 0 0 0]
238,[0 0 0 0 0]
239,[0 1 1 0 1]
240,[1 0 0 0 0]
241,[1 0 0 0 0]
242,[1 1 1 0 1]
243,[1 1 0 0 0]
244,[1 0 1 0 0]
245,[1 0 1 1 1]
246,[0 0 0 0 0]
247,[1 0 1 1 0]
248,[0 1 1 1 0]
249,[1 0 0 0 1]
250,[1 0 1 1 1]
251,[1 1 0 1 0]
252,[0 0 1 1 1]
253,[0 0 0 0 0]
254,[1 0 0 0 0]
255,[1 0 0 0 0]
256,[1 0 0 1 1]
257,[0 0 1 0 0]
258,[1 0 1 0 0]
259,[0 0 0 0 0]
260,[0 1 1 0 1]
261,[1 0 1 0 0]
262,[0 0 1 0 0]
263,[0 1 0 1 1]
264,[1 0 1 0 1]
265,[0 0 0 1 1]
266,[0 0 0 0 0]
267,[1 1 0 1 0]
268,[0 0 0 1 0]
269,[0 1 1 1 1]
270,[0 0 0 0 0]
271,[1 0 0 0 0]
272,[0 0 1 0 0]
273,[0 0 0 0 0]
274,[0 0 0 0 0]
275,[1 0 0 1 0]
276,[0 1 0 0 0]
277,[1 0 0 1 0]
278,[1 0 0 0 0]
279,[0 0 0 1 0]
280,[0 0 1 0 1]
281,[0 0 0 1 0]
282,[0 0 0 0 0]
283,[0 1 0 1 1]
284,[0 0 0 0 0]
285,[1 0 0 0 0]
286,[0 0 0 0 1]
287,[0 0 0 0 1]
288,[0 1 0 0 0]
289,[1 0 0 0 0]
290,[0 0 1 0 0]
291,[1 0 1 0 0]
292,[1 1 0 1 1]
293,[0 0 0 0 0]
294,[0 1 0 0 0]
295,[0 0 0 1 0]
296,[0 0 1 1 0]
297,[0 0 1 1 1]
298,[1 0 0 0 0]
299,[0 1 0 0 1]
300,[1 1 0 0 0]
301,[0 1 1 0 1]
302,[1 0 1 0 0]
303,[0 1 0 0 1]
304,[0 0 1 0 0]
305,[0 1 1 1 1]
306,[0 1 0 0 1]
307,[0 0 1 1 0]
308,[0 1 1 1 1]
309,[1 0 0 0 1]
310,[1 1 1 0 0]
311,[1 0 0 0 0]
312,[0 1 0 0 1]
313,[1 0 0 0 0]
314,[0 0 0 0 0]
315,[1 0 1 0 1]
316,[1 1 1 1 0]
317,[0 1 0 1 0]
