i,distance
0,1.4894305267525276
1,1.3346610257919147
2,1.1578283037469652
3,1.067895294625591
4,0.8978952946255914
5,0.8541670638138286
6,0.7799072487687192
7,0.7026999479647575
8,0.7153116703642526
9,0.7778952946255913
10,0.7488043855346821
11,0.6825983362475792
12,0.6774366356800611
13,0.6878105322450695
14,0.6939316695809126
15,0.6567984983535587
16,0.6161277480122851
17,0.5928898973244346
18,0.5717203066811598
19,0.5494371760628252
20,0.5525724370069742
21,0.5540799923234178
22,0.5532894784894257
23,0.5458981741415996
24,0.5278981741415996
25,0.5134244264556245
26,0.5124440992841854
27,0.5352483320884183
28,0.5509626178027041
29,0.5541298957577545
30,0.5666030140373244
31,0.5732965624244212
32,0.5929177745456333
33,0.6090318565420683
34,0.6188722501778233
35,0.6378246311302043
36,0.6514282347338078
37,0.6622105960424849
38,0.6652605285661017
39,0.6701579644635376
40,0.6786041438209727
41,0.6839892080800756
42,0.7010877684344499
43,0.7185422588242382
44,0.7299968042787837
45,0.743562021670088
46,0.7574010595979326
47,0.7698301376121168
48,0.7768539471359264
49,0.7859968042787836
50,0.7877222944748621
51,0.7846119187027862
52,0.770170699544586
53,0.7525606366515041
54,0.7338572143303055
55,0.7159091623822535
56,0.707713673660449
57,0.6949732017911205
58,0.6913749324864581
59,0.6833636330514299
60,0.688386481817593
61,0.6952823041338279
62,0.7046652203530172
63,0.7071774654241504
64,0.702389274077071
65,0.7062304957271808
66,0.714136420648031
67,0.7188686418947386
68,0.7223042770183533
69,0.7297293930349662
70,0.7356457752833053
71,0.7418080774958743
72,0.7465873773436673
73,0.7528591285469253
74,0.7541636330514299
75,0.7570127558584474
76,0.7579286020194695
77,0.7612785853694528
78,0.7595664245319482
79,0.7639968042787837
80,0.7703830619258905
81,0.7768088372947551
82,0.7793946110917093
83,0.7853842840693341
84,0.7902918470945441
85,0.7927596993517261
86,0.7956305894880533
87,0.7884362321212821
88,0.7769091636841012
89,0.7705271412121912
90,0.7669227456077956
91,0.773831489038278
92,0.7784411197068148
93,0.7799739497228295
94,0.7840008254227175
95,0.7800271412121912
96,0.7872694092534283
97,0.7890577534570892
98,0.7948503735354235
99,0.8001271412121913
100,0.8060914976478347
101,0.8107624353298382
102,0.8134009276199583
103,0.8167579104429603
104,0.8154795221645721
105,0.818428717644502
106,0.8202872963784115
107,0.8258151606913224
108,0.832342513732437
109,0.8383875512637131
110,0.8425218673980291
111,0.8390823564585183
112,0.8332258457126269
113,0.8285247123482427
114,0.8240923586034956
115,0.819768520522536
116,0.8203049189899689
117,0.8171034123986318
118,0.8139557126407626
119,0.8068604745455246
120,0.8013760636487494
121,0.7946371393837446
122,0.7854061651067887
123,0.7776144000923643
124,0.7715968042787836
125,0.7625682328502121
126,0.7533668830189411
127,0.7436843042787835
128,0.7350820755966131
129,0.7266121888941682
130,0.7198920620201323
131,0.7179361982181776
132,0.7192515293908491
133,0.7208787317250429
134,0.7269262718024336
135,0.7317084068786863
136,0.7335010217348479
137,0.7349778015930939
138,0.7349944838994227
139,0.7327252136013754
140,0.7361618903997543
141,0.7409586140037898
142,0.7465274114035731
143,0.7511855310616928
144,0.754951814586597
145,0.7570226695700643
146,0.7593374584993346
147,0.7586479935241554
148,0.7568939576090457
149,0.7527633088394706
150,0.7497469732986317
151,0.7467703263833303
152,0.7438325898852223
153,0.738335603211765
154,0.7318772873340943
155,0.7276553463403963
156,0.7276226826134651
157,0.7255651158957355
158,0.730074311023512
159,0.7347771412121913
160,0.7381793151252347
161,0.7400580054097221
162,0.7357786749545225
163,0.7315515314560936
164,0.7329513836364336
165,0.7345753339832755
166,0.7390540873199756
167,0.7418128554979055
168,0.7426454844074575
169,0.7462918470945441
170,0.7491938078788579
171,0.7513643505145168
172,0.754897083408723
173,0.7554007044305819
174,0.7542985697836198
175,0.7543453230303729
176,0.7525836383873323
177,0.7470215232346631
178,0.7433092641172192
179,0.7405271412121912
180,0.743337750748816
181,0.7442411567350948
182,0.7420745801422888
183,0.7408011185124479
184,0.7391089916029298
185,0.7395855972408257
186,0.7417683354387442
187,0.7439278530175358
188,0.7450063175002557
189,0.7445997455147362
190,0.7469199439164999
191,0.7475493069182451
192,0.7460996091634955
193,0.7431456979132222
194,0.7379117565968065
195,0.7321189779468851
196,0.7257758721766582
197,0.724345323030373
198,0.7267482467398294
199,0.7287271412121912
