i,x
0,[1 1 1]
1,[1 1 1]
2,[1 1 1]
3,[1 1 1]
4,[1 1 1]
5,[1 1 1]
6,[1 1 1]
7,[0 1 1]
8,[0 1 1]
9,[1 0 1]
10,[1 1 1]
11,[1 1 1]
12,[1 1 1]
13,[1 1 1]
14,[1 1 1]
15,[1 1 1]
16,[1 1 1]
17,[1 1 1]
18,[1 1 1]
19,[1 1 1]
20,[1 1 1]
21,[1 1 1]
22,[1 1 1]
23,[1 1 1]
24,[1 1 1]
25,[1 1 1]
26,[1 0 1]
27,[1 1 1]
28,[1 1 1]
29,[1 1 1]
30,[1 1 1]
31,[1 1 1]
32,[1 1 1]
33,[1 1 1]
34,[0 1 1]
35,[1 1 1]
36,[1 1 1]
37,[0 1 1]
38,[1 1 1]
39,[0 1 1]
40,[1 1 1]
41,[0 1 1]
42,[0 1 1]
43,[1 1 1]
44,[1 1 1]
45,[1 1 1]
46,[1 1 0]
47,[0 1 0]
48,[0 1 1]
49,[0 1 1]
50,[0 1 1]
51,[0 1 1]
52,[1 1 1]
53,[1 1 1]
54,[0 1 1]
55,[0 1 1]
56,[1 1 1]
57,[0 1 1]
58,[0 1 1]
59,[0 1 0]
60,[1 1 0]
61,[1 1 1]
62,[1 1 0]
63,[0 1 0]
64,[0 1 1]
65,[0 1 0]
66,[1 1 0]
67,[0 0 1]
68,[1 1 1]
69,[1 1 1]
70,[1 1 0]
71,[0 1 1]
72,[1 1 0]
73,[1 1 1]
74,[1 1 1]
75,[1 1 1]
76,[1 1 1]
77,[1 1 1]
78,[1 1 1]
79,[1 1 1]
80,[1 1 1]
81,[1 1 1]
82,[1 1 1]
83,[1 1 1]
84,[1 1 1]
85,[1 1 1]
86,[1 1 1]
87,[1 1 1]
88,[1 1 1]
89,[1 1 1]
90,[1 1 1]
91,[1 1 1]
92,[1 0 1]
93,[1 1 1]
94,[1 1 1]
95,[1 1 1]
96,[1 1 1]
97,[1 1 1]
98,[1 1 1]
99,[1 1 1]
100,[1 1 1]
101,[1 1 1]
102,[1 1 0]
103,[1 1 1]
104,[1 1 1]
105,[1 1 1]
106,[1 1 1]
107,[1 0 1]
108,[1 1 1]
109,[1 1 1]
110,[1 1 1]
111,[1 1 1]
112,[1 1 1]
113,[1 1 1]
114,[1 1 1]
115,[1 1 1]
116,[1 1 1]
117,[1 1 1]
118,[1 1 1]
119,[1 1 1]
120,[0 0 1]
121,[1 0 1]
122,[1 1 1]
123,[1 1 1]
124,[1 0 1]
125,[1 1 1]
126,[0 0 1]
127,[0 0 1]
128,[1 1 1]
129,[1 1 1]
130,[1 0 0]
131,[1 1 1]
132,[1 1 1]
133,[1 1 1]
134,[1 1 1]
135,[1 1 1]
136,[1 1 1]
137,[1 1 1]
138,[1 1 1]
139,[1 1 1]
140,[1 1 1]
141,[1 1 0]
142,[1 1 0]
143,[1 1 1]
144,[1 1 1]
145,[1 1 1]
146,[1 1 1]
147,[1 1 1]
148,[0 1 1]
149,[0 1 1]
150,[1 1 1]
151,[1 1 1]
152,[0 1 1]
153,[1 1 0]
154,[1 1 1]
155,[0 1 1]
156,[1 1 1]
157,[0 0 0]
158,[0 1 1]
159,[0 1 1]
160,[1 1 1]
161,[1 1 1]
162,[0 0 1]
163,[0 0 1]
164,[1 1 1]
165,[0 1 0]
166,[0 1 1]
167,[0 1 1]
168,[1 1 0]
169,[1 1 0]
170,[1 1 0]
171,[1 1 0]
172,[0 1 1]
173,[0 1 1]
174,[0 1 1]
175,[0 1 0]
176,[1 1 1]
177,[0 1 1]
178,[0 0 0]
179,[0 0 0]
180,[0 0 0]
181,[1 1 1]
182,[0 1 1]
183,[1 1 0]
184,[1 1 0]
185,[0 1 0]
186,[0 1 0]
187,[0 0 0]
188,[0 0 0]
189,[1 1 0]
190,[0 1 1]
191,[0 1 1]
192,[0 1 0]
193,[0 1 1]
194,[1 1 1]
195,[1 1 1]
196,[1 1 1]
197,[0 1 1]
198,[1 0 1]
199,[1 1 1]
200,[1 1 1]
201,[1 1 1]
202,[0 1 1]
203,[0 1 1]
204,[1 1 1]
205,[1 1 1]
206,[0 1 1]
207,[0 1 1]
208,[1 1 1]
209,[1 1 1]
210,[1 1 1]
211,[1 1 1]
212,[1 1 1]
213,[1 1 1]
214,[1 1 1]
215,[1 1 1]
216,[1 1 1]
217,[1 1 1]
218,[0 1 1]
219,[0 1 1]
220,[1 1 1]
221,[1 1 1]
222,[1 1 1]
223,[1 1 1]
224,[0 1 1]
225,[1 1 1]
226,[0 1 1]
227,[0 1 1]
228,[1 1 1]
229,[1 1 1]
230,[1 1 1]
231,[1 1 1]
232,[1 1 1]
233,[1 1 1]
234,[0 1 0]
235,[1 1 1]
236,[1 1 1]
237,[0 1 1]
238,[1 1 1]
239,[0 1 1]
240,[1 1 0]
241,[1 1 1]
242,[1 1 1]
243,[1 1 1]
244,[1 1 1]
245,[1 1 1]
246,[1 1 1]
247,[1 1 1]
248,[1 1 1]
249,[1 0 1]
250,[1 1 1]
251,[1 1 1]
252,[1 1 1]
253,[1 1 1]
254,[1 1 1]
255,[1 1 1]
256,[1 1 1]
257,[1 1 1]
258,[1 1 1]
259,[1 0 1]
260,[1 1 1]
261,[1 1 1]
262,[1 1 1]
263,[1 1 1]
264,[1 1 1]
265,[1 1 1]
266,[1 1 1]
267,[1 1 1]
268,[1 1 1]
269,[1 1 1]
270,[1 1 1]
271,[1 1 1]
272,[1 1 0]
273,[1 1 1]
274,[0 1 1]
275,[1 1 1]
276,[1 1 1]
277,[1 1 1]
278,[1 1 1]
279,[1 1 1]
280,[1 1 1]
281,[0 1 1]
282,[1 1 1]
283,[1 0 1]
284,[1 1 1]
285,[1 1 1]
286,[1 1 1]
287,[1 1 1]
288,[1 1 1]
289,[1 1 1]
290,[1 0 1]
291,[1 0 1]
292,[1 1 1]
293,[1 1 1]
294,[1 1 1]
295,[1 1 1]
296,[1 1 1]
297,[1 1 1]
298,[1 1 1]
299,[1 1 1]
300,[1 1 1]
301,[1 1 1]
302,[1 1 1]
303,[0 1 1]
304,[1 1 1]
305,[0 1 1]
306,[1 1 1]
307,[1 1 1]
308,[1 1 1]
309,[1 1 1]
310,[1 1 1]
311,[1 1 1]
312,[1 1 1]
313,[1 1 1]
314,[1 1 1]
315,[0 1 1]
316,[1 1 1]
317,[1 1 0]
318,[1 1 1]
319,[1 1 1]
320,[1 1 1]
321,[1 1 1]
322,[1 1 1]
323,[1 1 1]
324,[1 1 1]
325,[1 1 0]
326,[1 1 1]
327,[1 0 1]
328,[1 1 1]
329,[1 1 1]
330,[1 1 0]
331,[1 1 1]
332,[0 1 0]
333,[1 1 0]
334,[0 0 1]
335,[1 1 0]
336,[1 1 1]
337,[0 1 1]
338,[1 1 0]
339,[1 1 1]
340,[0 1 0]
341,[0 1 1]
342,[1 1 0]
343,[1 1 0]
344,[1 1 0]
345,[1 1 0]
346,[1 1 0]
347,[0 1 1]
348,[0 1 1]
349,[1 1 1]
350,[1 1 1]
351,[1 1 1]
352,[0 0 1]
353,[0 0 1]
354,[1 1 1]
355,[0 1 1]
356,[0 0 1]
357,[1 1 0]
358,[1 1 1]
359,[1 1 1]
360,[1 0 1]
361,[1 1 1]
362,[1 0 1]
363,[1 1 1]
364,[1 1 1]
365,[1 1 1]
366,[1 0 1]
367,[1 1 1]
368,[1 1 0]
369,[1 1 1]
370,[1 1 1]
371,[1 1 1]
372,[1 1 1]
373,[1 1 1]
374,[1 1 1]
375,[1 1 1]
376,[1 1 1]
377,[1 1 1]
378,[1 1 1]
379,[1 1 1]
380,[1 1 0]
381,[1 1 1]
382,[1 1 1]
383,[1 1 1]
384,[0 1 1]
385,[1 1 1]
386,[1 1 1]
387,[1 1 1]
388,[1 0 1]
389,[1 0 1]
390,[1 1 1]
391,[1 0 0]
392,[1 1 0]
393,[1 1 1]
394,[1 1 1]
395,[1 1 1]
396,[1 1 1]
397,[1 1 1]
398,[1 1 1]
399,[1 1 1]
400,[1 1 1]
401,[1 1 1]
402,[1 1 1]
403,[1 1 1]
404,[1 1 1]
405,[1 1 1]
406,[1 1 1]
407,[1 1 1]
408,[1 1 1]
409,[1 1 1]
410,[1 1 1]
411,[1 1 1]
412,[1 1 1]
413,[1 1 0]
414,[1 1 0]
415,[1 1 1]
416,[1 1 1]
417,[1 1 1]
418,[1 1 1]
419,[1 1 1]
420,[1 1 1]
421,[1 1 1]
422,[1 1 1]
423,[1 1 1]
424,[1 1 1]
425,[1 0 1]
426,[1 0 1]
427,[1 1 1]
428,[1 1 1]
429,[1 1 1]
430,[1 1 1]
431,[1 1 1]
432,[1 1 1]
433,[1 1 1]
434,[1 1 1]
435,[1 1 1]
436,[1 1 1]
437,[1 1 1]
438,[1 1 1]
439,[1 1 1]
440,[1 1 1]
441,[1 1 1]
442,[1 1 1]
443,[1 1 1]
444,[1 1 1]
445,[1 1 1]
446,[1 1 1]
447,[0 1 1]
448,[0 1 1]
449,[1 1 1]
450,[1 1 1]
451,[1 1 1]
452,[0 1 1]
453,[0 0 1]
454,[0 0 1]
455,[0 1 1]
456,[0 1 1]
457,[0 1 1]
458,[0 1 1]
459,[0 1 1]
460,[0 1 1]
461,[1 1 0]
462,[1 1 1]
463,[0 1 1]
464,[0 1 1]
465,[0 1 0]
466,[0 1 0]
467,[0 1 0]
468,[1 1 1]
469,[1 1 1]
470,[1 1 1]
471,[1 1 0]
472,[1 1 1]
473,[1 0 1]
474,[1 1 1]
475,[1 1 1]
476,[1 0 0]
477,[0 1 1]
478,[1 0 1]
479,[0 1 1]
480,[1 1 0]
481,[1 1 0]
482,[1 1 0]
483,[1 0 1]
484,[0 1 1]
485,[0 0 1]
486,[0 0 1]
487,[0 0 0]
488,[0 0 0]
489,[0 0 0]
490,[0 1 0]
491,[0 0 0]
492,[0 0 0]
493,[0 0 0]
494,[0 0 0]
495,[0 0 0]
496,[0 0 1]
497,[0 1 1]
498,[0 0 0]
499,[0 0 0]
500,[0 0 0]
501,[0 0 0]
502,[0 0 0]
503,[0 0 0]
504,[0 0 0]
505,[0 0 1]
506,[0 1 1]
507,[0 1 1]
508,[0 0 0]
509,[0 1 0]
510,[0 0 0]
511,[0 0 0]
512,[0 0 0]
513,[0 1 0]
514,[0 1 0]
515,[0 0 1]
516,[1 0 1]
517,[0 1 0]
518,[0 1 1]
519,[0 0 1]
520,[0 1 0]
521,[1 0 0]
522,[1 0 0]
523,[1 0 1]
524,[0 1 1]
525,[1 1 1]
526,[0 1 1]
527,[0 1 1]
528,[0 1 1]
529,[0 1 1]
530,[0 1 1]
531,[0 1 1]
532,[0 1 1]
533,[0 0 1]
534,[0 0 1]
535,[0 0 1]
536,[0 0 1]
537,[0 0 1]
538,[1 0 1]
539,[1 1 1]
540,[1 1 1]
541,[1 1 1]
542,[1 1 1]
543,[0 1 1]
544,[1 1 1]
545,[1 1 0]
546,[0 1 1]
547,[1 1 1]
548,[0 1 1]
549,[0 1 0]
550,[0 1 0]
551,[1 0 1]
552,[1 1 1]
553,[1 1 1]
554,[1 1 1]
555,[1 1 1]
556,[1 1 1]
557,[1 0 1]
558,[1 1 1]
559,[1 1 1]
560,[1 1 1]
561,[1 1 1]
562,[0 1 1]
563,[1 1 0]
564,[0 1 0]
565,[0 1 0]
566,[1 0 1]
567,[1 1 1]
568,[1 1 0]
569,[1 1 0]
570,[1 1 1]
571,[1 1 1]
572,[1 0 1]
573,[1 1 0]
574,[1 0 1]
575,[0 1 0]
576,[1 1 1]
577,[1 1 1]
578,[1 1 1]
579,[1 1 1]
580,[1 1 0]
581,[0 1 0]
582,[0 1 0]
583,[0 1 0]
584,[1 1 1]
585,[1 1 1]
586,[1 1 1]
587,[1 1 0]
588,[1 1 0]
589,[1 1 1]
590,[1 1 0]
591,[1 1 0]
592,[0 1 0]
593,[1 0 1]
594,[1 1 1]
595,[1 1 1]
596,[1 1 1]
597,[1 1 1]
598,[1 1 1]
599,[1 1 1]
600,[0 1 0]
601,[1 0 0]
602,[1 0 1]
603,[0 1 1]
604,[1 1 1]
605,[0 1 1]
606,[0 1 0]
607,[1 1 1]
608,[1 1 1]
609,[1 1 1]
610,[1 1 1]
611,[0 1 1]
612,[1 1 0]
613,[0 1 1]
614,[1 1 1]
615,[0 1 0]
616,[0 1 1]
617,[0 1 1]
618,[0 1 1]
619,[0 1 1]
620,[1 1 1]
621,[0 1 1]
622,[0 1 1]
623,[0 1 1]
624,[1 1 0]
625,[0 1 0]
626,[0 1 0]
627,[0 1 1]
628,[0 1 1]
629,[0 1 1]
630,[0 1 1]
631,[0 0 1]
632,[0 1 1]
633,[0 1 1]
634,[0 1 0]
635,[0 1 1]
636,[0 1 1]
637,[0 1 1]
638,[0 1 1]
639,[0 1 1]
640,[0 1 1]
641,[0 1 1]
642,[0 0 1]
643,[0 1 1]
644,[0 0 0]
645,[0 1 0]
646,[0 0 1]
647,[1 1 1]
648,[1 1 0]
649,[0 1 1]
650,[0 1 0]
651,[0 1 0]
652,[0 1 1]
653,[0 1 1]
654,[0 1 1]
655,[1 1 1]
656,[0 1 0]
657,[0 1 1]
658,[0 1 0]
659,[0 1 0]
660,[1 1 0]
661,[1 1 0]
662,[0 1 0]
663,[1 1 1]
664,[0 0 1]
665,[1 0 1]
666,[1 0 1]
667,[1 1 1]
668,[1 1 1]
669,[1 1 1]
670,[1 0 1]
671,[0 0 1]
672,[0 1 0]
673,[0 0 1]
674,[1 1 1]
675,[1 1 1]
676,[0 1 1]
677,[0 1 0]
678,[1 0 0]
679,[0 1 1]
680,[1 1 0]
681,[1 1 1]
682,[1 1 0]
683,[1 1 1]
684,[0 0 0]
685,[0 0 0]
686,[0 0 0]
687,[0 0 1]
688,[0 1 0]
689,[0 1 0]
690,[1 1 0]
691,[0 1 0]
692,[0 0 0]
693,[0 0 0]
694,[0 0 0]
695,[0 0 0]
696,[0 0 0]
697,[1 1 0]
698,[0 1 0]
699,[0 1 0]
700,[0 0 1]
701,[0 1 0]
702,[0 1 0]
703,[0 0 0]
704,[0 1 0]
705,[0 0 0]
706,[0 0 0]
707,[0 0 0]
708,[1 0 0]
709,[1 1 0]
710,[1 0 0]
711,[1 0 0]
712,[0 0 0]
713,[0 0 0]
714,[1 0 0]
715,[1 0 0]
716,[0 1 0]
717,[0 0 0]
718,[0 0 0]
719,[0 1 0]
720,[0 0 0]
721,[0 1 0]
722,[0 1 0]
723,[0 1 0]
724,[0 0 1]
725,[0 1 1]
726,[0 1 1]
727,[0 1 1]
728,[0 1 1]
729,[0 1 0]
730,[0 1 1]
731,[0 1 1]
732,[0 1 1]
733,[0 1 1]
