i,x
0,[1 1 0]
1,[1 0 0]
2,[0 1 0]
3,[1 0 0]
4,[0 0 0]
5,[1 0 0]
6,[1 1 1]
7,[0 0 0]
8,[1 0 1]
9,[0 0 0]
10,[0 0 0]
11,[1 0 0]
12,[1 1 0]
13,[0 0 0]
14,[0 0 0]
15,[1 0 0]
16,[0 0 0]
17,[1 1 0]
18,[0 0 0]
19,[1 0 0]
20,[0 0 1]
21,[1 0 0]
22,[0 1 0]
23,[0 0 1]
24,[0 1 0]
25,[1 0 0]
26,[1 0 0]
27,[1 1 0]
28,[1 1 1]
29,[0 0 1]
30,[0 1 0]
31,[0 1 1]
32,[1 0 0]
33,[0 1 0]
34,[1 0 1]
35,[1 0 0]
36,[1 1 0]
37,[1 0 0]
38,[1 1 0]
39,[0 0 1]
40,[0 0 0]
41,[1 1 0]
42,[0 1 0]
43,[0 0 1]
44,[1 0 0]
45,[0 1 0]
46,[0 0 0]
47,[0 0 0]
48,[1 0 1]
49,[1 0 0]
50,[1 0 0]
51,[1 1 1]
52,[0 1 0]
53,[1 0 0]
54,[1 0 1]
55,[0 1 0]
56,[0 0 0]
57,[0 0 0]
58,[0 0 0]
59,[1 0 1]
60,[0 0 0]
61,[0 0 0]
62,[0 0 0]
63,[0 1 0]
64,[0 1 1]
65,[0 1 1]
66,[0 0 1]
67,[1 1 1]
68,[1 0 1]
69,[1 0 0]
70,[1 1 0]
71,[1 0 0]
72,[1 0 0]
73,[1 0 0]
74,[1 0 1]
75,[0 0 1]
76,[1 1 0]
77,[1 0 0]
78,[0 0 1]
79,[1 1 0]
80,[0 1 0]
81,[1 0 0]
82,[1 0 0]
83,[0 1 1]
84,[1 0 0]
85,[1 0 0]
86,[1 0 1]
87,[1 0 0]
88,[0 0 0]
89,[0 0 0]
90,[1 0 0]
91,[0 1 0]
92,[0 1 0]
93,[0 0 0]
94,[0 1 0]
95,[0 1 0]
96,[1 0 1]
97,[1 0 0]
98,[1 0 0]
99,[1 1 0]
100,[0 0 0]
101,[0 1 1]
102,[0 0 0]
103,[1 0 0]
104,[0 0 0]
105,[0 1 0]
106,[0 0 0]
107,[0 0 0]
108,[0 0 0]
109,[1 1 0]
110,[1 0 1]
111,[1 1 0]
112,[0 0 1]
113,[1 0 0]
114,[0 0 0]
115,[1 1 0]
116,[1 0 0]
117,[1 1 0]
118,[1 1 0]
119,[1 0 1]
120,[0 1 0]
121,[0 0 0]
122,[1 1 0]
123,[0 0 0]
124,[1 0 1]
125,[0 1 0]
126,[1 0 0]
127,[0 0 0]
128,[0 1 1]
129,[1 0 0]
130,[0 1 0]
131,[0 1 0]
132,[1 0 0]
133,[0 0 0]
134,[0 0 0]
135,[1 0 0]
136,[0 1 0]
137,[1 0 1]
138,[1 0 0]
139,[1 0 0]
140,[1 1 1]
141,[0 0 0]
142,[0 0 1]
143,[1 0 0]
144,[0 0 0]
145,[1 0 0]
146,[0 1 0]
147,[1 0 0]
148,[0 0 0]
149,[0 0 0]
150,[1 1 1]
151,[0 0 0]
152,[0 0 1]
153,[1 1 1]
154,[0 0 1]
155,[0 0 1]
156,[0 0 1]
157,[1 0 1]
158,[1 0 0]
159,[1 1 1]
160,[1 1 0]
161,[1 1 1]
162,[0 1 0]
163,[0 1 0]
164,[1 1 0]
165,[0 1 0]
166,[1 0 0]
167,[1 1 0]
168,[0 1 1]
169,[0 0 0]
170,[0 0 1]
171,[0 0 0]
172,[1 1 1]
173,[1 0 0]
174,[0 0 0]
175,[1 0 0]
176,[0 0 1]
177,[0 0 0]
178,[0 1 0]
179,[1 1 0]
180,[0 0 0]
181,[0 0 0]
182,[1 0 0]
183,[0 1 1]
184,[0 1 0]
185,[1 0 0]
186,[1 0 0]
187,[1 0 0]
188,[0 0 1]
189,[0 0 0]
190,[1 0 0]
191,[1 0 0]
192,[0 0 0]
193,[0 0 0]
194,[0 1 1]
195,[1 0 1]
196,[0 1 1]
197,[1 0 0]
198,[0 0 0]
199,[0 0 0]
200,[0 0 1]
201,[0 0 0]
202,[1 1 0]
203,[0 0 1]
204,[0 1 0]
205,[1 0 0]
206,[0 1 1]
207,[0 1 0]
208,[1 0 0]
209,[1 0 0]
210,[1 1 0]
211,[0 0 0]
212,[0 0 0]
213,[0 0 1]
214,[0 1 0]
215,[0 1 1]
216,[1 1 0]
217,[1 0 0]
218,[0 1 0]
219,[0 1 0]
220,[0 0 0]
221,[1 1 1]
222,[0 0 1]
223,[0 0 0]
224,[1 0 1]
225,[0 1 0]
226,[0 0 1]
227,[0 0 0]
228,[0 0 0]
229,[1 1 0]
230,[0 0 0]
231,[1 1 0]
232,[1 0 1]
233,[1 1 1]
234,[1 0 0]
235,[1 0 0]
236,[1 1 0]
237,[0 0 0]
238,[0 1 0]
239,[0 0 0]
240,[1 1 1]
241,[1 0 0]
242,[0 1 0]
243,[1 0 0]
244,[1 1 0]
245,[0 1 1]
246,[1 0 0]
247,[1 1 1]
248,[0 1 1]
249,[1 0 0]
250,[0 1 0]
251,[0 0 1]
252,[1 1 1]
253,[0 0 0]
254,[0 0 0]
255,[1 0 0]
256,[0 0 0]
257,[0 1 0]
258,[0 1 0]
259,[0 1 0]
260,[1 1 0]
261,[1 0 0]
262,[1 1 0]
263,[0 0 0]
264,[0 1 1]
265,[0 1 0]
266,[0 0 0]
267,[1 0 0]
268,[1 0 1]
269,[0 1 0]
270,[1 1 0]
271,[0 1 0]
272,[0 1 1]
273,[1 0 0]
274,[1 0 0]
275,[1 1 1]
276,[0 0 0]
277,[1 0 0]
278,[0 0 1]
279,[1 0 0]
280,[1 0 1]
281,[1 0 0]
282,[0 1 0]
283,[1 0 0]
284,[1 0 0]
285,[0 0 0]
286,[1 0 0]
287,[1 0 1]
288,[1 1 1]
289,[0 0 0]
290,[0 0 1]
291,[0 0 0]
292,[1 0 0]
293,[0 0 0]
294,[1 0 0]
295,[1 1 1]
296,[1 0 0]
297,[0 1 0]
298,[0 0 0]
299,[1 0 0]
300,[1 0 0]
301,[0 1 0]
302,[0 1 0]
303,[1 0 1]
304,[0 1 0]
305,[0 0 0]
306,[1 0 1]
307,[0 0 0]
308,[1 1 0]
309,[0 1 0]
310,[1 0 0]
311,[1 1 1]
312,[1 0 0]
313,[0 0 0]
314,[0 0 0]
315,[1 0 0]
316,[0 0 0]
317,[0 0 0]
318,[0 1 0]
319,[1 1 0]
320,[0 1 1]
321,[0 0 0]
322,[0 0 0]
323,[0 0 0]
324,[1 1 0]
325,[1 0 1]
326,[0 0 0]
327,[0 0 1]
328,[0 0 0]
329,[1 1 0]
330,[0 0 0]
331,[1 0 0]
332,[1 1 0]
333,[0 0 1]
334,[1 1 0]
335,[0 0 0]
336,[0 0 0]
337,[0 0 0]
338,[1 1 0]
339,[0 1 0]
340,[0 0 0]
341,[0 0 1]
342,[0 0 1]
343,[0 0 0]
344,[0 1 0]
345,[0 0 0]
346,[1 0 0]
347,[1 0 0]
348,[1 0 0]
349,[0 1 0]
350,[0 0 0]
351,[0 1 1]
352,[1 0 1]
353,[0 1 0]
354,[1 0 1]
355,[0 0 0]
356,[1 0 0]
357,[0 0 1]
358,[0 0 1]
359,[0 0 0]
360,[0 0 0]
361,[1 1 0]
362,[0 0 0]
363,[1 1 0]
364,[0 0 0]
365,[1 0 0]
366,[0 0 0]
367,[1 0 1]
368,[0 0 1]
369,[0 0 0]
370,[1 1 0]
371,[0 0 0]
372,[0 1 0]
373,[0 0 0]
374,[0 0 0]
375,[1 1 0]
376,[1 1 0]
377,[0 1 0]
378,[0 0 0]
379,[0 1 1]
380,[0 0 0]
381,[0 0 1]
382,[0 0 0]
383,[1 0 0]
384,[0 1 1]
385,[1 0 0]
386,[0 0 0]
