i,distance
0,1.153618544026578
1,1.0833311895833362
2,1.1046814800725382
3,1.0246814800725381
4,0.9926814800725381
5,0.924681480072538
6,0.9218243372153953
7,0.9696814800725382
8,0.9624592578503158
9,0.9686814800725381
10,0.904681480072538
11,0.8813481467392048
12,0.9108353262263842
13,0.8361100515011095
14,0.8513481467392048
15,0.8271814800725381
16,0.7715664837009832
17,0.7744636703809401
18,0.7475417158991255
19,0.7426858926031623
20,0.7576382735555433
21,0.7766858926031623
22,0.7819032839075101
23,0.8016645229166695
24,0.8137311895833361
25,0.8002542665064131
26,0.8055534118055583
27,0.7947597610119075
28,0.7943656723419568
29,0.7939978562500027
30,0.7859118347446263
31,0.7958311895833361
32,0.7893917956439422
33,0.7821547189951008
34,0.790188332440479
35,0.803331189583336
36,0.8071149733671199
37,0.7822785580043887
38,0.7905106767628232
39,0.7993311895833362
40,0.8077214334857752
41,0.8119026181547647
42,0.8153791544911427
43,0.8228632982543562
44,0.8224423006944472
45,0.8255510452899293
46,0.8365963736895594
47,0.8271814800725381
48,0.8279467861949871
49,0.8406814800725381
50,0.8317403036019498
51,0.8231430185340766
52,0.824681480072538
53,0.8217185171095751
54,0.8290451164361745
55,0.8339671943582524
56,0.8387165677918363
57,0.8446814800725381
58,0.8518001241403347
59,0.8600148134058714
60,0.8528782013840136
61,0.8466169639435059
62,0.8481735435646015
63,0.847806480072538
64,0.8468353262263842
65,0.8386208740119321
66,0.8408008830576128
67,0.8429167741901852
68,0.8351162626812337
69,0.832681480072538
70,0.836512465988031
71,0.8330148134058715
72,0.837832165004045
73,0.8387355341265921
74,0.8374814800725381
75,0.8425762169146434
76,0.8480581034491614
77,0.8564763518674099
78,0.8570865433636774
79,0.8571814800725381
80,0.8434469121713035
81,0.8417546508042454
82,0.8309465403135019
83,0.8303957657868237
84,0.8298579506607733
85,0.8297977591423056
86,0.8288194111070208
87,0.8292269346179926
88,0.8309736149039988
89,0.8251259245169825
90,0.8242419196329777
91,0.8220727844203641
92,0.8208105123306026
93,0.82255382049807
94,0.8175235853356959
95,0.8142648134058714
96,0.8131350883199608
97,0.8124365821133545
98,0.8024592578503159
99,0.8038814800725382
100,0.7949785097755084
101,0.796054029092146
102,0.7959436159948682
103,0.7931430185340766
104,0.7903957657868238
105,0.7907192159215948
106,0.784681480072538
107,0.7813481467392047
108,0.7769750580541894
109,0.7730451164361745
110,0.7652220206130786
111,0.7664671943582524
112,0.7606106836123612
113,0.7545060414760468
114,0.7561597409421033
115,0.7595090662794346
116,0.7614336168246749
117,0.7633255478691483
118,0.7651856817532103
119,0.7663481467392048
120,0.7645161908163398
121,0.7682880374495873
122,0.7729741629993674
123,0.7698427703951187
124,0.775721480072538
125,0.7703957657868239
126,0.766413763537105
127,0.7665564800725382
128,0.7694876816229257
129,0.7686814800725381
130,0.7727730831259733
131,0.7734693588604169
132,0.7753581718018614
133,0.7748307338038813
134,0.7725333319243899
135,0.7737991271313616
136,0.7753384143791076
137,0.7751162626812338
138,0.7797893937416028
139,0.779538622929681
140,0.7719155226257296
141,0.7691885223260593
142,0.765660501051559
143,0.7655148134058715
144,0.7673021697277105
145,0.7682431239081544
146,0.768899167147368
147,0.7722490476401057
148,0.7726009431597864
149,0.7753481467392048
150,0.777794062853995
151,0.7717867432304328
152,0.7705638330137146
153,0.7703957657868238
154,0.7681653510402802
155,0.7669891723802303
156,0.7678661934483342
157,0.7725295813383608
158,0.7753733039719093
159,0.7781814800725381
160,0.7772280639234697
161,0.7772740726651308
162,0.779037308293397
163,0.7798034312920503
164,0.7839542073452654
165,0.7841995523616947
166,0.7822862704916997
167,0.779681480072538
168,0.7766341427944317
169,0.7764461859548911
170,0.777430018084234
171,0.780727991700445
172,0.7800572026158907
173,0.778474583520814
174,0.7778243372153952
175,0.775590570981629
176,0.7747379772476793
177,0.7783893452410775
178,0.7777541057708621
179,0.781570368961427
180,0.782692529796295
181,0.7789671943582523
182,0.7783426822583304
183,0.7779423496377555
184,0.7790598584509165
185,0.7788750284596349
186,0.7808312126928589
187,0.7846814800725381
188,0.7859513213423794
189,0.7874183221778013
190,0.7882416894966219
191,0.7869731467392047
192,0.7888265577927454
193,0.7875680780106824
194,0.7857071210981791
195,0.7873345412970278
196,0.7881332567222843
197,0.7864996618907198
198,0.7870935403740457
199,0.7870814800725381
