i,x
0,[1 0 0 0 0]
1,[1 0 1 0 0]
2,[1 0 0 0 0]
3,[1 0 0 0 0]
4,[1 1 0 0 1]
5,[0 1 1 1 1]
6,[1 0 0 0 0]
7,[0 1 1 1 1]
8,[1 0 0 0 0]
9,[1 0 0 0 0]
10,[1 1 0 1 1]
11,[1 0 0 0 0]
12,[1 0 1 0 0]
13,[1 0 0 0 0]
14,[1 0 0 0 0]
15,[1 1 0 0 0]
16,[1 0 0 0 0]
17,[1 0 0 0 0]
18,[1 0 1 1 1]
19,[1 1 0 0 0]
20,[1 1 1 0 0]
21,[1 1 0 0 0]
22,[0 0 0 0 0]
23,[0 0 1 0 0]
24,[0 0 0 0 0]
25,[1 0 1 1 0]
26,[1 1 1 0 1]
27,[0 0 0 1 1]
28,[0 1 0 0 1]
29,[1 1 1 0 1]
30,[1 1 0 0 0]
31,[1 0 0 0 0]
32,[1 1 0 0 1]
33,[1 0 0 0 0]
34,[1 0 0 0 0]
35,[1 0 1 0 0]
36,[0 1 0 0 1]
37,[1 0 0 0 0]
38,[0 0 0 1 0]
39,[0 1 1 0 0]
40,[0 0 0 0 1]
41,[0 0 0 0 0]
42,[0 1 1 0 0]
43,[1 0 0 0 0]
44,[1 0 0 0 0]
45,[1 0 1 1 1]
46,[0 0 0 1 0]
47,[0 1 0 0 0]
48,[1 0 0 0 0]
49,[0 1 0 0 0]
50,[1 1 0 0 0]
51,[1 0 1 0 1]
52,[1 0 1 0 0]
53,[1 1 0 0 1]
54,[1 0 0 0 0]
55,[1 1 0 0 0]
56,[1 0 0 0 0]
57,[1 0 0 0 0]
58,[1 0 0 0 0]
59,[1 0 0 0 0]
60,[1 0 0 0 0]
61,[1 0 0 0 0]
62,[1 0 0 1 0]
63,[1 0 1 0 0]
64,[1 0 0 0 0]
65,[1 0 0 0 0]
66,[0 1 1 0 0]
67,[1 0 0 0 0]
68,[1 0 0 0 0]
69,[0 1 1 1 0]
70,[1 1 1 1 1]
71,[0 0 0 0 1]
72,[0 0 0 0 1]
73,[0 1 1 0 0]
74,[0 1 1 1 0]
75,[1 0 0 0 0]
76,[1 0 1 0 1]
77,[0 1 0 0 1]
78,[0 1 0 1 1]
79,[1 0 0 0 0]
80,[1 1 1 1 1]
81,[1 0 0 0 0]
82,[1 0 0 0 0]
83,[0 1 0 1 0]
84,[0 1 1 1 1]
85,[1 0 0 0 0]
86,[1 1 0 0 1]
87,[1 0 0 0 0]
88,[1 0 0 0 0]
89,[0 1 1 1 1]
90,[1 0 0 0 0]
91,[1 0 0 0 1]
92,[1 1 1 1 1]
93,[1 0 0 0 0]
94,[1 1 0 0 1]
95,[1 0 0 1 1]
96,[1 1 0 0 0]
97,[0 1 0 1 0]
98,[1 0 0 0 0]
99,[0 1 0 0 0]
100,[1 0 0 0 0]
101,[1 0 0 0 1]
102,[1 0 0 0 0]
103,[1 1 0 1 1]
104,[1 0 0 0 0]
105,[0 0 1 0 0]
106,[1 0 1 1 1]
107,[1 0 0 0 0]
108,[1 0 0 0 0]
109,[1 0 0 0 0]
110,[1 0 0 0 0]
111,[1 0 0 0 0]
112,[1 1 1 0 0]
113,[1 0 0 0 0]
114,[1 0 0 0 0]
115,[1 0 0 0 0]
116,[1 0 0 0 1]
117,[1 1 1 0 0]
118,[0 1 1 0 0]
119,[1 0 1 0 1]
120,[1 0 1 0 0]
121,[0 0 0 0 0]
122,[0 0 1 0 0]
123,[0 0 0 0 1]
124,[0 1 0 0 0]
125,[1 0 1 0 1]
126,[1 0 1 0 0]
127,[0 0 0 0 0]
128,[1 0 1 0 0]
129,[1 0 0 0 0]
130,[0 0 1 0 0]
131,[1 0 0 0 0]
132,[1 0 0 0 0]
133,[0 1 1 0 1]
134,[1 0 0 0 0]
135,[0 1 1 0 0]
136,[1 0 0 0 0]
137,[1 0 0 0 0]
138,[0 0 0 1 1]
139,[1 0 1 0 0]
140,[0 1 1 0 1]
141,[1 0 0 0 0]
142,[1 0 0 0 0]
143,[1 1 0 0 1]
144,[1 0 0 0 0]
145,[1 1 1 0 1]
146,[1 0 0 0 0]
147,[0 1 0 0 1]
148,[1 0 0 0 1]
149,[1 0 0 0 0]
150,[1 0 0 0 0]
151,[1 0 1 1 1]
152,[1 1 0 0 0]
153,[1 0 0 0 1]
154,[0 1 1 0 0]
155,[0 0 0 0 0]
156,[1 0 0 0 0]
157,[0 1 0 1 0]
158,[1 0 1 0 1]
159,[0 1 0 0 0]
160,[1 0 0 0 0]
161,[1 0 0 0 1]
162,[1 1 1 1 1]
163,[1 0 1 1 0]
164,[1 0 0 0 0]
165,[1 0 0 0 0]
166,[1 0 0 0 0]
167,[0 0 0 0 0]
168,[1 0 0 0 0]
169,[1 0 0 0 1]
170,[0 0 1 0 1]
171,[1 0 0 0 0]
172,[1 1 0 0 0]
173,[1 1 1 0 0]
174,[0 1 1 0 0]
175,[1 0 0 0 0]
176,[0 0 0 1 1]
177,[0 1 0 0 0]
178,[0 1 1 0 0]
179,[1 1 0 0 1]
180,[0 0 1 0 0]
181,[0 1 0 0 0]
182,[1 0 0 0 0]
183,[1 0 0 0 0]
184,[1 0 1 0 0]
185,[0 0 0 0 1]
186,[0 1 1 0 0]
187,[1 0 0 0 0]
188,[1 0 0 1 1]
189,[1 0 0 0 0]
190,[1 1 1 0 0]
191,[1 0 0 0 0]
192,[1 1 1 0 1]
193,[1 0 0 0 0]
194,[1 0 0 1 1]
195,[0 1 0 1 1]
196,[0 0 0 0 1]
197,[1 0 0 0 0]
198,[1 0 1 0 0]
199,[1 1 0 0 1]
200,[1 0 0 0 0]
201,[0 1 0 1 1]
