i,x
0,[1 0 1]
1,[0 0 0]
2,[1 0 0]
3,[1 1 0]
4,[0 0 0]
5,[1 0 0]
6,[1 1 0]
7,[0 1 1]
8,[0 1 1]
9,[0 0 1]
10,[1 1 1]
11,[0 0 0]
12,[1 0 0]
13,[1 0 0]
14,[0 0 0]
15,[1 0 0]
16,[1 1 1]
17,[0 0 0]
18,[1 1 0]
19,[1 0 0]
20,[0 1 0]
21,[1 1 0]
22,[0 0 0]
23,[0 0 0]
24,[1 1 0]
25,[0 1 0]
26,[1 0 0]
27,[1 0 1]
28,[0 0 0]
29,[0 1 1]
30,[0 1 1]
31,[0 1 0]
32,[1 0 1]
33,[1 0 0]
34,[1 0 0]
35,[0 0 0]
36,[1 0 1]
37,[1 1 1]
38,[0 0 0]
39,[0 0 0]
40,[1 1 1]
41,[1 0 0]
42,[1 1 1]
43,[1 0 0]
44,[1 0 0]
45,[1 1 1]
46,[1 1 0]
47,[0 0 1]
48,[0 0 0]
49,[0 0 0]
50,[1 0 0]
51,[1 0 1]
52,[0 1 0]
53,[1 0 1]
54,[0 0 0]
55,[0 0 0]
56,[1 0 0]
57,[0 0 0]
58,[1 0 0]
59,[1 0 0]
60,[0 0 0]
61,[1 1 0]
62,[1 0 0]
63,[0 0 0]
64,[0 0 0]
65,[1 0 0]
66,[1 0 0]
67,[1 0 0]
68,[0 0 0]
69,[0 0 0]
70,[0 0 0]
71,[1 0 0]
72,[0 1 0]
73,[1 0 0]
74,[0 0 0]
75,[0 0 0]
76,[1 0 1]
77,[1 1 1]
78,[0 0 0]
79,[0 0 1]
80,[1 0 0]
81,[1 1 0]
82,[0 0 0]
83,[1 1 0]
84,[0 1 0]
85,[1 0 1]
86,[1 0 0]
87,[1 0 0]
88,[0 0 1]
89,[1 0 1]
90,[0 1 1]
91,[1 0 0]
92,[1 0 1]
93,[1 0 0]
94,[0 1 0]
95,[1 0 0]
96,[0 0 1]
97,[0 0 1]
98,[1 0 0]
99,[1 0 0]
100,[0 0 0]
101,[1 0 1]
102,[0 1 0]
103,[1 0 0]
104,[1 0 0]
105,[1 0 0]
106,[1 1 0]
107,[0 0 0]
108,[1 1 1]
109,[1 0 0]
110,[1 1 1]
111,[1 0 0]
112,[1 0 0]
113,[1 1 1]
114,[0 1 1]
115,[0 0 0]
116,[1 0 0]
117,[1 0 0]
118,[1 0 0]
119,[1 1 1]
120,[1 0 0]
121,[0 0 1]
122,[0 0 0]
123,[0 1 0]
124,[0 0 0]
125,[1 1 0]
126,[0 0 0]
127,[0 0 0]
128,[1 1 0]
129,[1 0 0]
130,[0 1 0]
131,[1 1 0]
132,[1 0 0]
133,[0 1 1]
134,[0 0 1]
135,[1 1 1]
136,[1 0 0]
137,[1 0 0]
138,[1 0 0]
139,[1 0 0]
140,[0 0 1]
141,[1 1 1]
142,[1 0 0]
143,[1 1 0]
144,[0 0 0]
145,[0 0 1]
146,[0 0 0]
147,[1 1 1]
148,[0 0 0]
149,[1 0 1]
150,[0 1 0]
151,[1 0 0]
152,[1 0 0]
153,[0 0 0]
154,[1 0 0]
155,[1 0 0]
156,[1 0 0]
157,[0 0 1]
158,[1 0 1]
159,[1 1 0]
160,[1 0 1]
161,[1 0 0]
162,[0 0 0]
163,[1 0 0]
164,[1 0 0]
