i,distance
0,1.6589012828063634
1,1.7189012828063632
2,1.72556794947303
3,1.7489012828063633
4,1.7629012828063633
5,1.76556794947303
6,1.7731869970920775
7,1.7789012828063633
8,1.7744568383619188
9,1.7789012828063633
10,1.7789012828063633
11,1.77556794947303
12,1.7758243597294403
13,1.7731869970920775
14,1.7682346161396967
15,1.7689012828063633
16,1.769489518100481
17,1.7700123939174743
18,1.766269703858995
19,1.7629012828063633
20,1.76556794947303
21,1.7679921918972725
22,1.7649882393281024
23,1.762234616139697
24,1.7629012828063635
25,1.7619782058832862
26,1.7611235050285856
27,1.7603298542349348
28,1.7554530069442944
29,1.7495679494730298
30,1.7479335408708794
31,1.7464012828063633
32,1.7473861312912118
33,1.7483130475122457
34,1.743472711377792
35,1.74556794947303
36,1.747549931455012
37,1.7473223354379424
38,1.7471064110114916
39,1.7489012828063633
40,1.750608599879534
41,1.7522346161396967
42,1.7528547711784563
43,1.7543558282609089
44,1.7557901716952522
45,1.7562925871541895
46,1.7559225594021082
47,1.7564012828063633
48,1.7576767930104449
49,1.758901282806363
50,1.7585091259436183
51,1.7573628212679018
52,1.7570144903535332
53,1.7574198013248816
54,1.7578103737154542
55,1.7567584256635063
56,1.7550416336835564
57,1.754073696599467
58,1.7524606048402616
59,1.7509012828063633
60,1.7507045614948877
61,1.751804508612815
62,1.751599695504776
63,1.7501512828063632
64,1.747516667421748
65,1.7473861312912118
66,1.746662476836214
67,1.7453718710416575
68,1.7446983842556387
69,1.7429012828063635
70,1.7405914236514337
71,1.7389012828063635
72,1.7367095019844454
73,1.736739120644201
74,1.7378346161396967
75,1.7373223354379423
76,1.7373428412479217
77,1.7378756417807224
78,1.738901282806363
79,1.7394012828063632
80,1.7403827642878449
81,1.7403646974405096
82,1.7413109213605802
83,1.7417584256635061
84,1.7426659886887164
85,1.743552445597061
86,1.743958754070731
87,1.7448103737154543
88,1.745193417637824
89,1.7451235050285856
90,1.744615568520649
91,1.7445534567194068
92,1.7432023580751805
93,1.7431566019552993
94,1.7439539143853107
95,1.7447346161396966
96,1.7450868498166727
97,1.7454318950512613
98,1.7453659292710098
99,1.7461012828063633
100,1.7468220748855712
101,1.7475287337867553
102,1.7482216711558778
103,1.7489012828063633
104,1.74956794947303
105,1.7498446790327784
106,1.7489947407502886
107,1.7492716531767334
108,1.7495434846412259
109,1.7498103737154542
110,1.7504328143378949
111,1.7510441399492205
112,1.7516446456382218
113,1.7522346161396967
114,1.752814326284624
115,1.7530392138408462
116,1.7532602571653375
117,1.753477553992804
118,1.7540273332265313
119,1.7535679494730299
120,1.753116158839421
121,1.752016036904724
122,1.7515842096356316
123,1.751804508612815
124,1.7523412828063634
125,1.7515996955047761
126,1.7508697867433711
127,1.7510887828063633
128,1.7513043835815572
129,1.751516667421748
130,1.751420366775829
131,1.751628555533636
132,1.7521343655131303
133,1.7520356111645723
134,1.752530912435993
135,1.7521365769240103
136,1.7514560273319106
137,1.750785340777378
138,1.7509876137416152
139,1.750615568520649
140,1.751099864366647
141,1.7515773391443914
142,1.7514886953937756
143,1.7511235050285856
144,1.750487489702915
145,1.7506821047241714
146,1.7508740719220095
147,1.7510634449685254
148,1.7515187324707928
149,1.7517012828063634
150,1.752146315918946
151,1.7525854933326792
152,1.7527574919566902
153,1.7529272568323373
154,1.75309483119346
155,1.753516667421748
156,1.7529140216598664
157,1.7530784979962366
158,1.7532409054478726
159,1.7524012828063635
160,1.7523174318746864
161,1.7514938753989557
162,1.7514166202296764
163,1.7508525023185584
164,1.7510224949275754
165,1.750708511722026
166,1.7503982887943872
167,1.7500917589968394
168,1.7502622295519255
169,1.749489518100481
170,1.749427598595837
171,1.7489012828063633
172,1.748843479338155
173,1.7483265701626851
174,1.7478155685206491
175,1.7477649191699998
176,1.7468108873261374
177,1.7460922940423185
178,1.7458286571080393
179,1.7460123939174745
180,1.7450891281102308
181,1.7439562278613083
182,1.7437100259757623
183,1.7432491088933197
184,1.7436580395631203
185,1.7427722505482988
186,1.742537646442727
187,1.741454474295725
188,1.7410176849227652
189,1.7401644407011
190,1.739738979141442
191,1.7397346161396965
192,1.739315790578384
193,1.738695097239353
194,1.7382858981909788
195,1.738084956275751
196,1.7372769173241298
197,1.7360729999780804
198,1.7350821873289763
199,1.734501282806363
