i,x
0,[0 1 0 0 1]
1,[0 1 0 0 1]
2,[0 1 0 0 0]
3,[0 1 0 0 0]
4,[0 1 0 1 0]
5,[0 1 0 1 1]
6,[0 1 0 1 1]
7,[0 1 1 1 1]
8,[0 1 1 1 1]
9,[0 1 1 1 0]
10,[0 1 1 1 0]
11,[0 1 1 0 0]
12,[0 1 0 0 0]
13,[0 1 0 0 1]
14,[0 0 0 0 1]
15,[0 0 0 1 1]
16,[0 0 1 1 1]
17,[0 0 1 1 1]
18,[0 0 1 0 1]
19,[0 0 1 0 1]
20,[0 0 1 0 0]
21,[0 0 1 0 0]
22,[0 0 0 0 0]
23,[0 0 0 0 0]
24,[0 0 0 0 0]
25,[0 1 0 0 0]
26,[0 1 1 0 0]
27,[0 1 1 0 0]
28,[0 1 1 1 0]
29,[0 1 1 1 0]
30,[0 1 1 0 0]
31,[0 1 1 0 0]
32,[0 1 0 0 0]
33,[0 0 0 0 0]
34,[0 0 1 0 0]
35,[0 1 1 0 0]
36,[0 1 1 0 1]
37,[0 1 1 1 1]
38,[0 1 1 1 1]
39,[0 1 1 1 0]
40,[0 1 1 1 1]
41,[0 1 1 1 1]
42,[0 0 1 1 1]
43,[0 1 1 1 1]
44,[1 1 1 1 1]
45,[1 1 1 1 1]
46,[1 0 1 1 1]
47,[1 1 1 1 1]
48,[1 1 1 1 0]
49,[1 1 1 0 0]
50,[1 1 1 0 0]
51,[0 1 1 0 0]
52,[0 1 1 0 0]
53,[0 1 1 0 1]
54,[0 1 1 0 1]
55,[0 1 1 0 1]
56,[0 1 1 0 1]
57,[0 1 1 0 1]
58,[0 1 1 0 1]
59,[0 1 1 1 1]
60,[1 1 1 1 1]
61,[1 1 1 1 1]
62,[1 1 1 0 1]
63,[1 1 1 1 1]
64,[1 0 1 1 1]
65,[1 1 1 1 1]
66,[1 1 0 1 1]
67,[1 1 0 0 1]
68,[1 1 0 0 0]
69,[1 1 0 0 0]
70,[1 1 0 0 0]
71,[1 1 0 1 0]
72,[1 1 0 0 0]
73,[1 1 1 0 0]
74,[1 0 1 0 0]
75,[1 0 1 1 0]
76,[1 0 0 1 0]
77,[1 0 0 1 0]
78,[1 0 0 1 0]
79,[1 0 0 1 0]
80,[1 0 1 1 0]
81,[1 0 1 1 0]
82,[1 0 1 1 0]
83,[1 1 1 1 0]
84,[1 1 1 1 0]
85,[1 1 1 1 0]
86,[1 1 1 1 0]
87,[1 1 0 1 0]
88,[1 1 0 1 1]
89,[1 1 0 1 1]
90,[0 1 0 1 1]
91,[1 1 0 1 1]
92,[1 0 0 1 1]
93,[1 0 0 1 1]
94,[1 0 1 1 1]
95,[1 0 0 1 1]
96,[1 0 0 1 1]
97,[0 0 0 1 1]
98,[0 0 0 1 1]
99,[0 0 1 1 1]
100,[0 0 1 1 1]
101,[1 0 1 1 1]
102,[1 0 1 1 1]
103,[1 0 1 1 1]
104,[1 0 1 1 0]
105,[1 0 1 1 0]
106,[1 0 0 1 0]
107,[1 0 0 1 0]
108,[1 0 0 1 0]
109,[1 0 0 1 0]
110,[1 0 0 1 0]
111,[1 0 1 1 0]
112,[1 0 1 0 0]
113,[1 0 0 0 0]
114,[1 0 0 1 0]
115,[1 0 0 1 0]
116,[1 0 0 1 0]
117,[0 0 0 1 0]
118,[0 1 0 1 0]
119,[0 0 0 1 0]
120,[0 0 0 1 0]
121,[0 0 0 1 0]
122,[0 0 1 1 0]
123,[0 1 1 1 0]
124,[0 1 1 0 0]
125,[1 1 1 0 0]
126,[0 1 1 0 0]
127,[0 1 1 1 0]
128,[0 1 0 1 0]
129,[0 1 0 1 0]
130,[1 1 0 1 0]
131,[1 1 0 1 1]
132,[1 1 0 1 1]
133,[1 1 0 1 1]
134,[1 1 0 1 1]
135,[1 1 0 1 1]
136,[1 1 0 1 1]
137,[1 1 0 1 1]
138,[1 1 0 1 1]
139,[1 1 0 0 1]
140,[1 1 0 0 1]
141,[1 1 0 0 1]
142,[1 1 0 0 1]
143,[1 1 0 0 1]
144,[1 0 0 0 1]
145,[1 0 1 0 1]
146,[1 0 1 0 1]
147,[1 0 1 0 1]
148,[1 0 1 0 1]
149,[1 0 0 0 1]
150,[1 0 0 0 1]
151,[1 0 0 0 0]
152,[1 0 0 0 0]
153,[1 0 0 0 1]
154,[1 0 0 0 1]
155,[1 0 0 0 1]
156,[1 0 0 0 1]
157,[1 0 1 0 1]
158,[0 0 1 0 1]
159,[0 0 1 0 1]
160,[0 0 1 1 1]
161,[0 0 1 0 1]
162,[0 0 0 0 1]
163,[0 0 0 0 1]
164,[0 0 0 0 1]
165,[0 0 0 0 0]
166,[0 0 0 1 0]
167,[0 0 0 1 0]
168,[0 0 1 1 0]
169,[0 1 1 1 0]
170,[0 1 1 1 0]
171,[0 1 1 1 0]
172,[0 1 1 1 0]
173,[0 1 1 1 1]
174,[0 1 1 1 1]
175,[0 1 1 1 1]
176,[1 1 1 1 1]
177,[1 1 1 1 1]
178,[1 1 1 1 1]
179,[0 1 1 1 1]
180,[0 1 1 1 0]
181,[0 1 1 1 0]
182,[0 0 1 1 0]
183,[0 0 1 1 0]
184,[0 0 1 1 1]
185,[0 0 0 1 1]
186,[0 0 0 1 1]
187,[0 1 0 1 1]
188,[0 1 0 1 1]
189,[0 0 0 1 1]
190,[1 0 0 1 1]
191,[1 0 0 0 1]
192,[1 0 0 0 1]
193,[1 0 0 1 1]
194,[1 0 0 1 1]
195,[0 0 0 1 1]
196,[0 0 0 1 1]
197,[0 0 0 1 1]
198,[0 0 0 1 1]
199,[0 0 1 1 1]
200,[0 0 1 1 1]
201,[0 0 1 1 0]
202,[0 1 1 1 0]
203,[0 1 1 1 0]
204,[0 1 0 1 0]
205,[0 1 0 1 0]
206,[0 1 0 1 0]
207,[0 1 0 1 1]
208,[0 0 0 1 1]
209,[0 0 0 1 1]
210,[0 0 0 1 0]
211,[1 0 0 1 0]
212,[1 0 0 1 1]
213,[1 0 0 1 1]
214,[1 0 0 1 1]
215,[1 0 0 1 1]
216,[1 0 0 1 1]
217,[1 0 1 1 1]
218,[0 0 1 1 1]
219,[0 1 1 1 1]
220,[0 1 1 1 1]
221,[0 0 1 1 1]
222,[0 0 1 1 1]
223,[0 0 0 1 1]
224,[0 0 0 1 1]
225,[0 0 0 0 1]
226,[0 0 0 0 1]
227,[0 0 0 0 0]
228,[0 1 0 0 0]
229,[0 1 0 0 0]
230,[0 0 0 0 0]
231,[1 0 0 0 0]
232,[1 0 0 0 0]
233,[1 0 0 0 1]
234,[1 0 1 0 1]
235,[1 0 1 0 1]
236,[0 0 1 0 1]
237,[0 0 1 0 1]
238,[0 0 1 0 1]
239,[0 0 1 0 1]
240,[0 0 0 0 1]
241,[0 0 0 0 1]
242,[0 0 0 0 1]
243,[0 0 0 0 1]
244,[0 0 0 0 1]
245,[0 0 0 0 1]
246,[0 0 0 0 1]
247,[0 1 0 0 1]
248,[0 1 0 0 1]
249,[0 1 0 1 1]
250,[0 1 0 1 0]
251,[0 1 0 1 1]
252,[0 1 0 0 1]
253,[0 1 0 0 1]
254,[0 1 0 0 1]
255,[0 1 0 0 1]
256,[0 1 0 0 1]
257,[0 1 1 0 1]
258,[0 0 1 0 1]
259,[0 0 1 0 1]
260,[0 0 1 0 0]
261,[0 0 1 1 0]
262,[0 0 1 1 0]
263,[0 1 1 1 0]
264,[0 0 1 1 0]
265,[0 0 1 1 0]
266,[0 0 0 1 0]
267,[0 1 0 1 0]
268,[0 1 0 1 0]
269,[0 1 0 0 0]
270,[0 1 0 0 1]
271,[0 1 1 0 1]
272,[0 1 1 1 1]
273,[0 1 0 1 1]
274,[0 1 0 1 1]
275,[0 1 0 1 1]
276,[0 1 0 1 1]
277,[0 0 0 1 1]
278,[0 1 0 1 1]
279,[0 1 1 1 1]
280,[0 1 0 1 1]
281,[0 1 0 1 1]
282,[0 1 0 1 1]
283,[0 1 0 1 1]
284,[0 1 0 0 1]
285,[0 1 0 0 1]
286,[0 1 0 0 1]
287,[1 1 0 0 1]
288,[1 1 0 0 0]
289,[1 1 0 0 1]
290,[1 1 0 0 1]
291,[1 1 0 0 1]
292,[1 1 0 0 0]
293,[1 1 0 0 0]
294,[1 1 1 0 0]
295,[1 1 1 0 0]
296,[1 1 1 0 0]
297,[1 1 1 0 0]
298,[1 0 1 0 0]
299,[1 0 0 0 0]
300,[1 0 0 0 1]
301,[1 0 0 0 1]
302,[1 0 0 0 1]
303,[1 0 0 0 0]
304,[1 0 0 0 0]
305,[0 0 0 0 0]
306,[0 0 0 0 1]
307,[0 1 0 0 1]
308,[0 1 0 0 1]
309,[0 1 0 0 1]
310,[0 1 0 0 1]
311,[0 1 0 1 1]
312,[0 1 0 1 1]
313,[0 1 0 1 1]
314,[0 1 0 1 1]
315,[0 1 0 1 1]
316,[0 1 0 1 1]
317,[0 1 0 1 1]
318,[1 1 0 1 1]
319,[0 1 0 1 1]
320,[0 1 1 1 1]
321,[0 1 1 1 0]
322,[0 1 1 1 0]
323,[0 1 1 1 0]
324,[1 1 1 1 0]
325,[1 1 1 1 0]
326,[1 1 1 1 0]
327,[1 1 1 1 0]
328,[0 1 1 1 0]
329,[0 1 1 1 0]
330,[0 1 0 1 0]
331,[0 1 0 1 0]
332,[0 1 0 1 0]
333,[0 1 0 1 0]
334,[1 1 0 1 0]
335,[1 1 0 1 0]
336,[1 1 0 1 0]
337,[1 1 0 1 0]
338,[1 1 0 1 0]
339,[1 1 0 1 0]
340,[1 1 0 1 0]
341,[1 1 0 1 0]
342,[0 1 0 1 0]
343,[1 1 0 1 0]
344,[1 0 0 1 0]
345,[1 0 0 1 0]
346,[1 0 0 1 0]
347,[1 0 0 1 0]
348,[1 0 0 1 0]
349,[0 0 0 1 0]
350,[0 0 0 1 0]
351,[0 0 0 1 0]
352,[0 0 0 1 0]
353,[0 0 0 1 0]
354,[1 0 0 1 0]
355,[1 1 0 1 0]
356,[1 1 0 1 0]
357,[1 1 0 1 0]
358,[1 1 0 0 0]
359,[1 1 0 1 0]
360,[1 1 0 1 0]
361,[1 1 0 1 0]
362,[1 1 0 1 0]
363,[1 0 0 1 0]
364,[0 0 0 1 0]
365,[0 0 0 1 0]
366,[0 0 0 1 0]
367,[0 0 0 1 0]
368,[0 0 0 0 0]
369,[0 0 0 0 0]
370,[0 0 0 0 0]
371,[0 0 0 0 0]
372,[0 0 0 0 0]
373,[0 0 0 0 0]
374,[0 1 0 0 0]
375,[0 1 0 0 0]
376,[0 1 0 0 0]
377,[0 1 0 0 0]
378,[0 1 0 0 0]
379,[0 1 0 1 0]
380,[0 1 0 1 1]
381,[0 0 0 1 1]
382,[0 0 0 1 1]
383,[0 0 0 1 1]
384,[0 0 1 1 1]
385,[0 0 1 1 1]
386,[0 0 1 1 1]
387,[0 0 1 1 1]
388,[0 0 0 1 1]
389,[0 0 0 0 1]
390,[0 1 0 0 1]
391,[0 1 0 0 1]
392,[0 0 0 0 1]
393,[0 0 0 0 1]
394,[0 0 0 0 1]
395,[1 0 0 0 1]
396,[1 0 1 0 1]
397,[1 0 0 0 1]
398,[1 1 0 0 1]
399,[1 1 0 0 1]
400,[1 1 0 1 1]
401,[1 1 0 1 0]
402,[1 1 0 1 0]
403,[1 1 0 0 0]
404,[1 1 0 0 0]
405,[1 1 0 0 0]
406,[1 1 0 0 0]
407,[0 1 0 0 0]
408,[0 1 0 0 0]
409,[0 1 0 0 0]
410,[0 1 0 0 1]
411,[0 1 0 0 1]
412,[0 1 0 0 1]
413,[0 1 0 0 1]
414,[1 1 0 0 1]
415,[1 1 0 0 1]
416,[1 1 0 0 1]
417,[1 0 0 0 1]
418,[1 0 0 0 1]
419,[1 0 0 0 1]
420,[1 0 0 1 1]
421,[1 1 0 1 1]
422,[0 1 0 1 1]
423,[0 1 0 1 1]
424,[0 1 0 0 1]
425,[0 1 0 0 1]
426,[0 1 0 0 1]
427,[0 1 0 0 1]
428,[0 1 0 0 1]
429,[0 1 0 0 1]
430,[0 1 1 0 1]
431,[0 1 0 0 1]
432,[0 1 0 1 1]
433,[0 1 0 1 0]
434,[0 1 0 1 0]
435,[0 1 0 1 0]
436,[1 1 0 1 0]
437,[1 1 0 1 0]
438,[0 1 0 1 0]
439,[0 1 1 1 0]
440,[0 1 1 1 0]
441,[0 1 1 1 0]
442,[0 1 1 1 0]
443,[0 0 1 1 0]
444,[0 1 1 1 0]
445,[0 1 1 1 0]
446,[0 1 1 1 0]
447,[0 1 0 1 0]
448,[0 1 0 1 1]
449,[0 1 0 1 1]
450,[0 1 0 1 1]
451,[0 1 1 1 1]
452,[0 0 1 1 1]
453,[0 0 1 1 1]
454,[0 0 1 1 1]
455,[0 0 0 1 1]
456,[0 0 0 1 1]
457,[0 0 0 1 0]
458,[0 0 0 1 0]
459,[0 1 0 1 0]
460,[0 1 0 1 0]
461,[0 1 0 1 1]
462,[0 1 0 1 1]
463,[0 1 0 1 0]
464,[0 1 0 1 1]
465,[0 1 0 1 1]
466,[0 1 0 1 1]
467,[1 1 0 1 1]
