i,x
0,[1 1 1 0 0]
1,[0 1 0 1 1]
2,[0 0 1 1 1]
3,[0 0 1 1 1]
4,[0 0 1 1 1]
5,[1 0 0 1 0]
6,[0 0 1 1 0]
7,[0 0 1 1 0]
8,[0 0 1 1 0]
9,[1 1 1 1 1]
10,[1 1 1 1 1]
11,[1 1 1 1 1]
12,[1 1 1 1 1]
13,[1 1 1 1 1]
14,[1 1 1 1 1]
15,[1 1 1 1 1]
16,[0 1 1 1 1]
17,[0 1 1 1 1]
18,[1 1 1 1 1]
19,[1 1 0 1 1]
20,[1 1 0 1 1]
21,[1 1 1 0 1]
22,[1 1 1 1 1]
23,[1 1 1 1 1]
24,[1 1 1 1 1]
25,[1 1 1 1 1]
26,[1 1 1 1 1]
27,[1 1 1 1 1]
28,[0 1 1 1 1]
29,[0 0 1 1 1]
30,[0 1 1 1 1]
31,[0 1 1 1 1]
32,[0 1 1 1 1]
33,[0 1 1 1 1]
34,[0 1 0 1 1]
35,[1 1 0 1 1]
36,[1 1 0 1 0]
37,[1 1 0 1 0]
38,[0 0 0 0 0]
39,[0 0 0 0 0]
40,[0 1 1 1 0]
41,[1 1 1 1 1]
42,[0 1 1 1 1]
43,[0 1 1 1 1]
44,[1 1 0 1 1]
45,[1 0 0 0 1]
46,[0 0 1 0 0]
47,[0 0 1 0 0]
48,[0 0 1 0 0]
49,[0 0 1 0 0]
50,[0 0 1 1 1]
51,[1 0 1 1 0]
52,[1 0 1 1 0]
53,[1 0 1 1 0]
54,[1 0 1 1 0]
55,[1 0 1 1 0]
56,[1 0 0 0 1]
57,[1 0 1 0 1]
58,[1 0 1 0 1]
59,[1 0 1 0 1]
60,[1 0 1 0 1]
61,[1 0 1 0 1]
62,[0 1 1 1 1]
63,[0 0 1 1 1]
64,[0 0 1 1 1]
65,[0 0 1 1 1]
66,[0 0 1 1 1]
67,[0 0 1 1 1]
68,[1 1 1 1 1]
69,[1 1 0 1 1]
70,[0 1 1 1 1]
71,[0 0 0 1 1]
72,[0 0 0 1 1]
73,[0 0 0 1 1]
74,[1 1 1 1 1]
75,[1 1 1 1 1]
76,[1 1 1 0 1]
77,[1 1 1 1 1]
78,[1 1 1 1 1]
79,[1 1 1 1 1]
80,[1 1 1 1 1]
81,[1 1 1 1 1]
82,[1 1 1 1 1]
83,[1 1 1 1 1]
84,[1 1 1 1 1]
85,[1 1 1 1 1]
86,[1 1 1 1 1]
87,[1 1 1 1 1]
88,[1 1 1 1 1]
89,[1 1 1 1 1]
90,[1 1 1 1 1]
91,[1 1 1 1 1]
92,[1 1 1 1 1]
93,[1 1 1 1 1]
94,[0 0 1 1 1]
95,[0 0 1 1 1]
96,[0 0 1 1 1]
97,[0 0 1 1 1]
98,[0 0 0 1 0]
99,[1 0 0 1 0]
100,[1 0 0 1 0]
101,[1 0 1 1 0]
102,[1 1 0 1 1]
103,[0 0 0 1 0]
104,[0 0 0 1 0]
105,[0 0 0 1 0]
106,[0 1 0 0 0]
107,[0 1 0 0 0]
108,[1 1 0 0 0]
109,[1 0 0 0 0]
110,[1 0 0 0 0]
111,[1 0 0 0 0]
112,[1 1 0 0 0]
113,[1 0 0 0 1]
114,[1 1 1 0 0]
115,[1 1 1 0 0]
116,[0 1 1 0 1]
117,[0 1 1 0 1]
118,[0 1 1 0 1]
119,[0 1 1 0 1]
120,[0 1 1 0 1]
121,[0 1 1 0 1]
122,[0 1 1 0 1]
123,[0 0 0 1 1]
124,[0 1 0 1 1]
125,[0 1 0 1 1]
126,[0 1 1 1 1]
127,[0 1 1 1 1]
128,[1 1 1 0 1]
129,[1 1 1 0 1]
130,[0 0 1 1 0]
131,[1 0 1 0 0]
132,[1 0 1 0 0]
133,[0 0 0 0 1]
134,[0 0 0 0 0]
135,[0 0 0 0 0]
136,[1 0 0 0 0]
137,[1 0 0 0 0]
138,[0 1 1 0 1]
139,[0 1 1 0 1]
140,[1 1 1 0 1]
141,[0 1 0 0 1]
142,[0 1 1 0 1]
143,[1 1 0 0 1]
144,[1 1 0 0 1]
145,[1 1 0 0 1]
146,[1 1 0 0 1]
147,[1 1 0 0 1]
148,[1 0 1 1 1]
149,[1 0 0 0 1]
150,[1 0 0 0 1]
151,[1 0 0 0 1]
152,[1 0 0 1 1]
153,[1 0 0 1 1]
154,[1 0 1 1 1]
155,[1 1 1 0 1]
156,[1 1 1 0 1]
157,[1 1 1 0 1]
158,[1 1 0 0 1]
159,[1 1 0 0 1]
160,[1 1 1 1 1]
161,[1 1 1 1 1]
162,[0 1 1 1 1]
163,[1 1 1 1 1]
164,[0 1 1 1 0]
165,[1 1 0 1 1]
166,[1 1 1 1 1]
167,[1 1 1 1 1]
168,[1 1 1 1 1]
169,[1 1 1 1 1]
170,[1 1 1 1 1]
171,[0 1 1 1 1]
172,[1 1 1 1 1]
173,[0 1 1 1 1]
174,[1 1 1 1 1]
175,[0 1 1 1 1]
176,[0 0 0 1 1]
177,[0 0 0 1 1]
178,[0 1 0 1 1]
179,[0 0 0 1 1]
180,[0 0 0 1 1]
181,[0 0 0 1 1]
182,[0 0 0 1 1]
183,[1 1 1 1 0]
184,[0 1 1 1 1]
185,[0 1 1 1 0]
186,[0 1 1 1 0]
187,[0 1 1 1 0]
188,[0 1 1 1 0]
189,[0 1 1 1 0]
190,[1 1 0 1 0]
191,[1 1 0 1 0]
192,[1 1 0 1 0]
193,[1 1 0 1 0]
194,[1 1 0 1 0]
195,[1 1 0 1 0]
196,[1 1 0 1 0]
197,[1 1 0 1 0]
198,[1 1 0 1 0]
199,[1 1 0 0 1]
200,[1 1 0 0 1]
201,[1 1 0 0 1]
202,[1 1 0 1 1]
203,[1 1 0 1 1]
204,[1 1 1 1 1]
205,[1 1 1 1 1]
206,[1 1 1 1 1]
207,[1 1 1 1 1]
208,[1 1 0 0 1]
209,[1 1 0 0 1]
210,[1 0 1 1 1]
211,[1 0 1 1 1]
212,[1 0 0 1 1]
213,[1 0 0 1 1]
214,[1 0 0 1 1]
215,[0 1 0 1 1]
216,[0 1 1 1 1]
217,[0 1 1 1 0]
218,[0 1 1 1 0]
219,[0 1 1 1 0]
220,[0 1 1 1 0]
221,[0 1 1 1 1]
222,[0 1 1 1 1]
223,[1 1 1 1 1]
224,[1 1 1 1 0]
225,[1 1 1 1 0]
226,[1 0 1 1 0]
227,[1 1 1 1 1]
228,[0 1 1 1 1]
229,[0 1 1 1 1]
230,[0 1 0 1 1]
231,[0 1 1 1 1]
232,[1 0 1 1 1]
233,[1 0 1 1 1]
234,[0 1 0 1 1]
235,[0 1 1 1 1]
236,[0 1 1 1 1]
237,[0 1 1 1 0]
238,[0 1 1 1 1]
239,[0 1 1 1 0]
240,[0 1 1 1 0]
241,[1 0 1 0 1]
242,[1 0 1 0 1]
243,[0 0 1 1 1]
244,[1 1 1 1 1]
245,[0 1 1 1 1]
246,[0 1 1 0 1]
247,[0 1 1 0 1]
248,[0 1 1 0 1]
249,[0 1 1 1 1]
250,[0 1 1 1 1]
251,[0 1 1 1 1]
252,[0 1 1 0 1]
253,[0 1 1 0 1]
254,[0 1 1 0 1]
255,[0 1 1 0 1]
256,[0 1 1 0 1]
257,[0 1 1 0 0]
258,[0 1 1 0 0]
259,[0 1 0 0 0]
260,[0 1 0 0 0]
261,[0 1 0 0 0]
262,[0 1 0 0 0]
263,[0 1 0 0 0]
264,[1 0 0 0 1]
265,[0 0 0 0 1]
266,[0 0 0 0 1]
267,[0 0 0 0 1]
268,[0 0 0 0 1]
269,[0 0 0 1 1]
270,[0 0 0 1 0]
271,[0 0 0 1 0]
272,[0 0 0 1 0]
273,[0 0 0 1 0]
274,[0 0 1 1 1]
275,[0 0 1 1 1]
276,[0 0 1 1 1]
277,[0 0 1 1 1]
278,[0 0 1 1 1]
279,[0 0 1 1 1]
280,[0 0 1 0 1]
281,[0 0 1 0 1]
282,[0 0 1 0 1]
283,[0 0 1 0 1]
284,[0 1 1 0 0]
285,[0 1 1 0 0]
286,[0 1 1 0 0]
287,[0 1 1 0 0]
288,[0 1 1 0 0]
289,[0 1 1 0 1]
290,[0 0 1 0 1]
291,[0 0 1 0 1]
292,[0 0 1 0 1]
293,[0 0 1 0 1]
294,[0 0 1 0 1]
295,[0 0 1 0 1]
296,[0 0 1 0 1]
297,[0 0 1 0 1]
298,[1 1 1 1 1]
299,[1 1 1 1 1]
300,[1 1 1 1 1]
301,[1 1 1 1 1]
302,[1 1 0 1 1]
303,[1 1 1 1 0]
304,[1 1 0 1 0]
305,[0 1 1 1 0]
306,[0 1 1 1 0]
307,[0 1 1 1 0]
308,[1 1 1 0 0]
309,[1 1 1 0 0]
310,[1 1 1 0 0]
311,[1 1 1 0 0]
312,[1 1 1 0 0]
