i,x
0,[1 1 0]
1,[1 0 1]
2,[1 0 1]
3,[0 1 1]
4,[1 0 1]
5,[0 0 1]
6,[1 1 0]
7,[0 0 0]
8,[1 0 1]
9,[1 0 1]
10,[0 0 1]
11,[0 0 1]
12,[0 0 1]
13,[1 1 1]
14,[0 0 1]
15,[0 0 1]
16,[0 0 1]
17,[0 0 1]
18,[1 0 1]
19,[0 0 1]
20,[1 1 1]
21,[0 1 1]
22,[1 0 0]
23,[1 0 0]
24,[1 0 0]
25,[1 0 0]
26,[0 0 1]
27,[0 1 1]
28,[1 1 1]
29,[0 0 1]
30,[1 1 1]
31,[0 1 1]
32,[0 1 1]
33,[1 1 1]
34,[0 1 1]
35,[0 1 0]
36,[0 1 1]
37,[0 1 1]
38,[0 1 1]
39,[1 1 1]
40,[1 0 1]
41,[1 1 1]
42,[1 1 1]
43,[1 1 1]
44,[1 1 0]
45,[1 1 0]
46,[1 1 1]
47,[1 1 1]
48,[1 1 1]
49,[1 1 1]
50,[0 1 1]
51,[1 0 0]
52,[1 0 0]
53,[0 1 1]
54,[1 0 1]
55,[1 1 1]
56,[1 1 1]
57,[0 1 0]
58,[0 1 0]
59,[0 1 0]
60,[0 1 0]
61,[0 1 0]
62,[0 1 0]
63,[0 1 1]
64,[1 1 1]
65,[1 1 0]
66,[1 1 0]
67,[1 1 0]
68,[1 1 0]
69,[0 1 0]
70,[0 1 0]
71,[1 1 1]
72,[0 1 1]
73,[1 1 1]
74,[1 1 0]
75,[1 1 0]
76,[1 1 0]
77,[1 1 0]
78,[0 1 0]
79,[1 1 0]
80,[1 1 0]
81,[1 1 0]
82,[0 1 0]
83,[0 1 0]
84,[0 0 1]
85,[1 1 0]
86,[0 0 1]
87,[0 1 0]
88,[0 1 0]
89,[0 1 0]
90,[0 1 0]
91,[0 1 1]
92,[0 1 0]
93,[0 1 0]
94,[0 1 1]
95,[0 1 1]
96,[0 0 0]
97,[0 1 0]
98,[0 1 1]
99,[1 1 0]
100,[1 1 0]
101,[1 1 0]
102,[0 1 0]
103,[0 0 0]
104,[0 1 0]
105,[0 1 0]
106,[1 1 1]
107,[0 1 0]
108,[0 0 0]
109,[0 1 1]
110,[0 1 0]
111,[0 1 0]
112,[0 1 0]
113,[0 0 1]
114,[0 1 1]
115,[0 1 0]
116,[0 1 0]
117,[0 1 0]
118,[0 1 0]
119,[0 1 0]
120,[0 1 0]
121,[0 1 1]
122,[0 0 0]
123,[0 0 0]
124,[0 1 0]
125,[0 0 1]
126,[0 1 0]
127,[0 1 0]
128,[0 1 0]
129,[0 1 0]
130,[0 1 0]
131,[0 1 0]
132,[0 1 0]
133,[0 1 1]
134,[0 1 1]
135,[0 1 1]
136,[0 0 0]
137,[0 0 0]
138,[0 1 0]
139,[0 1 0]
140,[0 1 0]
141,[0 1 0]
142,[0 1 0]
143,[0 1 0]
144,[1 1 0]
145,[1 1 1]
146,[0 1 0]
147,[1 1 0]
148,[0 1 1]
149,[0 1 0]
150,[1 1 0]
151,[1 1 0]
152,[0 1 1]
153,[1 1 0]
154,[1 1 0]
155,[1 1 0]
156,[1 1 1]
157,[0 1 1]
158,[0 1 1]
159,[1 1 0]
160,[0 1 0]
161,[0 1 0]
162,[0 1 1]
163,[1 0 1]
164,[1 0 1]
165,[1 1 1]
166,[0 1 0]
167,[0 1 1]
168,[1 0 0]
169,[1 1 1]
170,[1 1 1]
171,[0 0 1]
172,[0 1 1]
173,[0 1 1]
174,[1 0 0]
175,[1 1 1]
176,[1 1 1]
177,[1 1 1]
178,[1 1 1]
179,[1 1 1]
180,[1 1 1]
181,[1 1 1]
182,[1 1 1]
183,[1 1 1]
184,[1 1 1]
185,[1 1 1]
186,[1 1 1]
187,[1 1 1]
188,[1 1 1]
189,[1 1 1]
190,[1 1 1]
191,[1 1 1]
192,[1 1 1]
193,[1 0 1]
194,[0 1 1]
195,[0 1 1]
196,[1 1 1]
197,[1 1 1]
198,[1 0 1]
199,[1 1 1]
200,[1 1 1]
201,[1 0 1]
202,[1 1 1]
203,[1 1 1]
204,[1 1 1]
205,[1 1 1]
206,[1 1 1]
207,[1 1 1]
208,[1 1 1]
209,[1 1 1]
210,[1 1 1]
211,[1 1 1]
212,[1 1 1]
213,[1 1 1]
214,[1 1 1]
215,[1 1 1]
216,[1 1 1]
217,[1 1 1]
218,[1 1 1]
219,[1 1 1]
220,[1 1 1]
221,[1 1 1]
222,[1 1 1]
223,[1 1 1]
224,[1 1 1]
225,[1 1 1]
226,[1 1 1]
227,[1 1 1]
228,[1 1 1]
229,[1 1 1]
230,[1 1 1]
231,[1 1 1]
232,[1 1 1]
233,[1 1 1]
234,[1 1 1]
235,[1 1 0]
236,[1 1 0]
237,[1 1 0]
238,[1 1 1]
239,[1 1 1]
240,[1 0 1]
241,[1 1 1]
242,[0 1 1]
243,[1 1 1]
244,[1 1 1]
245,[1 1 1]
246,[1 1 1]
247,[1 1 1]
248,[1 1 1]
249,[1 1 1]
250,[1 1 1]
251,[1 1 1]
252,[1 1 1]
253,[1 1 1]
254,[1 1 1]
255,[1 1 1]
256,[1 1 1]
257,[0 1 1]
258,[0 1 1]
259,[0 1 1]
260,[1 0 1]
