i,x
0,[1 0 0]
1,[0 1 0]
2,[1 0 0]
3,[0 0 0]
4,[1 1 0]
5,[1 0 0]
6,[1 0 1]
7,[1 0 0]
8,[0 0 1]
9,[1 1 1]
10,[1 1 1]
11,[1 1 1]
12,[0 0 1]
13,[0 1 0]
14,[0 0 1]
15,[1 0 0]
16,[1 1 1]
17,[1 0 0]
18,[1 0 1]
19,[0 0 0]
20,[0 0 0]
21,[0 0 0]
22,[0 1 0]
23,[0 1 0]
24,[1 0 0]
25,[1 0 0]
26,[0 1 1]
27,[0 1 0]
28,[0 0 0]
29,[1 0 0]
30,[0 1 0]
31,[1 0 0]
32,[0 0 0]
33,[1 0 1]
34,[1 0 0]
35,[0 0 0]
36,[1 1 0]
37,[1 0 0]
38,[0 1 0]
39,[1 1 0]
40,[1 1 1]
41,[1 1 1]
42,[0 0 0]
43,[0 0 0]
44,[1 0 1]
45,[0 0 0]
46,[1 0 0]
47,[1 1 1]
48,[0 1 0]
49,[1 1 1]
50,[1 0 1]
51,[1 0 0]
52,[1 0 0]
53,[0 0 0]
54,[1 0 0]
55,[0 0 0]
56,[0 0 0]
57,[0 1 0]
58,[0 1 0]
59,[1 1 0]
60,[1 0 0]
61,[1 0 0]
62,[1 1 1]
63,[1 1 0]
64,[0 1 1]
65,[0 0 0]
66,[1 0 0]
67,[0 0 0]
68,[0 0 0]
69,[1 1 0]
70,[0 0 0]
71,[0 1 0]
72,[1 1 0]
73,[0 0 0]
74,[0 0 1]
75,[1 1 1]
76,[0 1 1]
77,[0 0 1]
78,[0 0 0]
79,[0 0 1]
80,[0 0 1]
81,[1 0 0]
82,[1 0 1]
83,[1 1 0]
84,[1 1 1]
85,[1 1 0]
86,[1 1 0]
87,[0 1 0]
88,[1 1 0]
89,[1 0 0]
90,[0 1 0]
91,[1 1 1]
92,[0 0 0]
93,[1 1 0]
94,[0 1 1]
95,[1 1 0]
96,[0 1 1]
97,[1 1 1]
98,[1 0 0]
99,[0 1 0]
100,[1 0 0]
101,[1 1 0]
102,[0 0 0]
103,[1 0 1]
104,[0 0 0]
105,[0 0 0]
106,[0 0 1]
107,[0 0 0]
108,[1 0 0]
109,[0 0 0]
110,[0 0 0]
111,[0 0 1]
112,[0 0 1]
113,[1 0 0]
114,[0 1 1]
115,[1 0 0]
116,[0 0 0]
117,[0 0 0]
118,[0 0 0]
119,[1 0 1]
120,[1 1 0]
121,[1 0 0]
122,[1 1 1]
123,[0 1 0]
124,[0 1 1]
125,[1 1 0]
126,[0 1 0]
127,[1 1 0]
128,[1 1 0]
129,[1 0 0]
130,[0 1 1]
131,[0 0 0]
132,[1 0 0]
133,[1 1 0]
134,[1 1 1]
135,[0 1 0]
136,[0 1 1]
137,[1 0 0]
138,[1 0 0]
139,[0 1 0]
140,[0 0 0]
141,[0 0 0]
142,[1 0 0]
143,[0 0 0]
144,[0 1 1]
145,[1 1 1]
146,[0 0 0]
147,[1 0 0]
148,[1 0 0]
149,[0 0 0]
150,[0 1 1]
151,[1 0 0]
152,[0 0 0]
153,[1 0 0]
154,[1 0 1]
155,[1 1 1]
156,[1 0 1]
157,[0 0 1]
158,[0 0 0]
159,[1 0 0]
160,[0 1 1]
161,[1 1 1]
162,[1 0 0]
163,[1 0 0]
164,[0 0 1]
165,[1 0 1]
166,[1 1 0]
167,[1 0 0]
168,[0 0 0]
169,[1 1 0]
170,[1 1 0]
171,[0 1 0]
172,[1 1 1]
173,[1 0 0]
174,[0 0 1]
175,[0 0 0]
176,[1 0 0]
177,[0 1 0]
178,[1 1 1]
179,[0 1 0]
180,[1 1 0]
181,[0 1 0]
182,[1 1 1]
183,[1 0 0]
184,[0 0 0]
185,[0 1 1]
186,[0 1 0]
187,[0 0 0]
188,[0 0 0]
189,[1 1 0]
190,[0 0 0]
191,[0 1 0]
192,[1 1 1]
193,[0 1 0]
194,[1 0 0]
195,[0 1 0]
196,[1 0 1]
197,[0 0 0]
198,[0 0 0]
199,[0 1 0]
200,[0 0 0]
201,[0 1 0]
202,[1 1 0]
203,[0 1 1]
204,[1 0 0]
205,[0 1 1]
206,[0 1 1]
207,[1 0 0]
208,[0 0 1]
209,[0 1 1]
210,[0 0 0]
211,[0 0 0]
212,[0 1 0]
213,[1 0 0]
214,[0 0 0]
215,[0 1 1]
216,[1 0 0]
217,[1 0 0]
218,[0 1 1]
219,[0 0 1]
220,[0 0 0]
221,[0 0 1]
222,[0 0 1]
223,[0 0 0]
224,[1 1 0]
225,[1 1 0]
226,[0 0 0]
227,[1 0 0]
228,[0 0 1]
229,[1 0 0]
230,[1 0 1]
231,[1 0 1]
232,[1 1 0]
233,[0 0 0]
234,[1 1 1]
235,[1 0 0]
236,[0 1 0]
237,[0 0 0]
238,[1 1 0]
239,[1 0 0]
240,[1 1 0]
241,[0 1 1]
242,[1 0 0]
243,[1 0 0]
244,[0 1 0]
245,[1 1 1]
246,[1 0 0]
247,[0 0 0]
248,[0 1 0]
249,[1 0 0]
250,[0 1 0]
251,[0 0 0]
252,[1 1 0]
253,[1 1 0]
254,[1 0 1]
255,[1 1 0]
256,[1 1 1]
257,[0 0 0]
258,[0 1 1]
259,[0 0 1]
260,[0 0 0]
261,[0 0 0]
262,[1 0 0]
263,[0 1 0]
264,[0 0 0]
265,[1 0 1]
266,[0 1 0]
267,[1 0 0]
268,[0 1 0]
269,[1 1 0]
270,[1 0 1]
271,[1 0 0]
272,[1 0 0]
273,[0 1 0]
274,[0 1 0]
275,[0 0 0]
276,[1 1 0]
277,[0 1 0]
278,[0 1 0]
279,[1 0 0]
280,[1 0 0]
281,[0 1 0]
282,[1 0 1]
283,[1 1 0]
284,[0 0 0]
285,[0 0 0]
286,[1 0 0]
287,[0 0 0]
288,[1 0 0]
289,[0 0 0]
290,[0 0 0]
291,[1 1 0]
292,[1 1 0]
293,[1 0 0]
294,[1 1 0]
295,[0 0 0]
296,[1 1 0]
297,[1 1 0]
298,[0 0 0]
299,[1 0 0]
300,[0 1 1]
301,[1 1 0]
302,[0 1 0]
303,[0 1 0]
304,[0 1 1]
305,[0 0 0]
306,[1 1 0]
307,[0 0 0]
308,[0 0 1]
309,[0 1 0]
310,[1 0 0]
311,[1 0 0]
312,[1 0 0]
313,[0 1 0]
314,[1 1 0]
315,[0 0 0]
316,[0 1 0]
317,[1 0 0]
318,[1 0 0]
319,[1 0 0]
320,[1 0 0]
321,[1 0 0]
322,[1 1 0]
323,[1 1 0]
324,[0 1 1]
325,[1 1 0]
326,[0 1 0]
327,[1 0 0]
328,[0 0 1]
329,[0 1 1]
330,[1 0 1]
331,[0 1 0]
332,[1 1 0]
333,[0 0 0]
334,[0 0 1]
335,[0 0 0]
336,[0 0 0]
337,[0 1 0]
338,[0 1 1]
339,[1 0 0]
340,[1 1 0]
341,[0 1 0]
342,[1 0 1]
343,[0 1 0]
344,[0 0 0]
345,[1 1 0]
346,[0 1 1]
347,[0 0 1]
348,[1 0 0]
349,[0 0 0]
350,[1 0 0]
351,[1 1 0]
352,[1 0 0]
353,[1 1 0]
354,[1 1 0]
355,[1 0 0]
356,[1 1 0]
357,[0 1 0]
358,[0 0 0]
359,[0 1 1]
360,[0 1 0]
361,[0 0 1]
362,[1 0 1]
363,[0 1 1]
364,[0 0 0]
365,[0 0 0]
366,[0 0 0]
367,[0 1 0]
368,[0 0 1]
369,[0 1 0]
370,[0 1 1]
371,[0 1 0]
372,[0 0 0]
373,[1 1 1]
374,[0 1 0]
375,[0 1 0]
376,[1 0 0]
377,[0 1 0]
378,[1 1 0]
379,[1 0 0]
380,[0 0 0]
381,[1 0 0]
382,[0 0 1]
383,[0 0 0]
384,[1 0 0]
385,[1 0 0]
386,[0 1 0]
387,[0 0 0]
388,[0 1 1]
389,[1 0 0]
390,[0 1 0]
391,[0 0 0]
392,[1 0 0]
393,[1 0 0]
394,[1 0 0]
395,[1 0 0]
396,[1 0 0]
397,[1 1 0]
398,[0 1 1]
399,[0 0 0]
400,[1 0 0]
401,[0 0 0]
402,[1 0 0]
403,[1 1 1]
404,[1 0 0]
405,[1 1 0]
406,[0 0 1]
407,[0 1 0]
408,[0 1 0]
409,[0 0 0]
410,[0 1 0]
411,[1 0 0]
412,[1 1 0]
413,[0 0 0]
414,[1 1 0]
415,[1 0 0]
416,[0 1 1]
417,[1 0 0]
418,[0 0 0]
419,[0 1 1]
420,[1 0 0]
421,[1 1 0]
422,[0 1 1]
423,[0 0 0]
424,[0 0 0]
425,[0 0 0]
426,[0 1 1]
427,[0 1 0]
428,[0 0 0]
429,[0 0 0]
430,[0 1 0]
431,[1 0 0]
432,[0 1 1]
433,[1 0 0]
434,[1 0 1]
435,[1 1 1]
436,[0 1 0]
437,[0 0 0]
438,[1 0 1]
439,[0 0 1]
440,[1 0 0]
441,[0 0 0]
442,[1 0 1]
443,[0 1 0]
444,[1 0 0]
445,[1 1 0]
446,[0 0 0]
447,[1 1 0]
448,[1 0 0]
449,[1 1 1]
450,[0 0 0]
451,[1 0 1]
452,[1 0 0]
453,[0 1 1]
454,[1 1 0]
455,[0 0 0]
456,[0 1 0]
457,[1 1 1]
458,[1 0 0]
459,[0 1 1]
460,[1 0 1]
461,[1 0 0]
462,[0 1 1]
463,[0 1 0]
464,[1 1 1]
465,[0 1 0]
466,[0 0 1]
467,[0 0 0]
468,[0 0 0]
469,[1 0 1]
470,[1 0 0]
471,[1 1 0]
472,[0 0 0]
473,[0 1 0]
474,[1 0 1]
475,[1 0 0]
476,[1 0 0]
477,[0 0 1]
478,[0 1 0]
479,[1 1 1]
480,[1 0 0]
481,[1 1 1]
482,[0 1 1]
483,[0 0 0]
484,[0 1 0]
485,[0 1 0]
486,[0 0 0]
487,[1 0 0]
488,[1 1 1]
489,[0 1 0]
490,[0 0 1]
491,[0 1 1]
492,[1 0 1]
493,[1 0 0]
494,[0 0 1]
495,[1 0 0]
496,[1 0 1]
497,[0 1 0]
498,[1 1 0]
499,[1 0 0]
500,[1 1 1]
501,[0 0 1]
502,[0 0 0]
503,[1 0 0]
504,[0 1 1]
505,[1 0 0]
506,[0 1 0]
507,[0 0 0]
508,[0 0 0]
509,[1 0 0]
510,[1 0 0]
511,[1 0 0]
512,[1 0 0]
513,[1 0 0]
514,[1 1 0]
515,[0 1 0]
516,[0 0 0]
517,[0 0 0]
518,[1 0 1]
519,[1 1 1]
520,[0 0 0]
521,[0 1 1]
522,[0 1 0]
523,[1 1 0]
524,[0 0 0]
525,[0 1 0]
526,[1 1 0]
527,[0 0 1]
528,[0 0 0]
529,[1 0 1]
530,[0 0 0]
531,[0 1 0]
532,[1 1 1]
533,[0 0 0]
534,[0 1 1]
535,[1 0 0]
536,[0 1 0]
537,[0 0 0]
538,[1 0 0]
539,[0 1 0]
540,[1 1 1]
541,[1 1 0]
542,[1 1 0]
543,[1 1 0]
544,[1 1 0]
545,[1 1 0]
546,[1 1 1]
547,[1 0 0]
548,[1 1 1]
549,[1 0 0]
550,[0 0 0]
551,[1 1 0]
552,[0 1 0]
553,[0 1 1]
554,[1 1 0]
555,[1 1 0]
556,[0 1 0]
557,[0 0 0]
558,[0 0 0]
559,[1 0 1]
560,[0 1 0]
561,[1 1 0]
562,[1 1 1]
563,[0 0 0]
564,[0 0 0]
565,[0 0 0]
566,[1 0 0]
567,[1 1 0]
568,[0 1 0]
569,[1 0 0]
570,[1 1 0]
571,[1 0 0]
572,[0 1 1]
573,[1 0 0]
574,[1 0 1]
575,[0 1 0]
576,[0 0 0]
577,[0 1 1]
578,[0 1 0]
579,[1 1 0]
580,[0 0 0]
581,[1 0 0]
582,[1 1 0]
583,[0 0 1]
584,[1 0 0]
585,[1 0 0]
586,[1 1 0]
587,[0 0 0]
588,[0 1 0]
589,[1 1 0]
590,[1 0 0]
591,[0 0 0]
592,[1 1 0]
593,[0 0 0]
594,[1 0 0]
595,[0 0 0]
596,[1 1 1]
597,[1 1 1]
598,[1 1 0]
599,[0 1 0]
600,[1 0 0]
601,[0 1 1]
602,[0 0 0]
603,[0 0 0]
604,[0 1 0]
605,[1 1 0]
606,[0 0 0]
607,[1 0 0]
608,[0 0 0]
609,[1 1 0]
610,[0 1 1]
611,[1 1 0]
612,[0 1 1]
613,[1 1 0]
614,[1 0 1]
615,[1 0 0]
616,[0 0 0]
617,[0 0 1]
618,[0 1 1]
619,[0 0 0]
620,[0 1 0]
621,[0 0 1]
622,[1 0 0]
623,[0 0 0]
624,[0 0 0]
625,[0 1 1]
626,[1 0 0]
627,[0 1 1]
628,[0 0 0]
629,[1 1 0]
630,[1 1 0]
631,[0 1 0]
632,[0 0 0]
633,[0 0 0]
634,[1 0 0]
635,[0 0 0]
636,[1 0 1]
637,[0 1 0]
638,[0 1 1]
639,[1 1 0]
640,[1 0 0]
641,[0 1 1]
642,[1 1 1]
643,[0 1 0]
644,[1 0 0]
645,[0 1 0]
646,[0 0 0]
647,[1 1 1]
648,[0 0 0]
649,[1 0 0]
650,[0 1 1]
651,[0 1 0]
652,[0 1 0]
653,[1 1 0]
654,[1 1 0]
655,[0 0 0]
656,[1 0 0]
657,[1 0 0]
658,[0 0 0]
659,[1 1 1]
660,[1 1 1]
661,[1 1 1]
662,[0 0 1]
663,[0 0 1]
664,[0 0 0]
665,[0 1 0]
666,[0 0 1]
667,[1 0 0]
668,[1 1 0]
669,[1 1 0]
670,[1 0 0]
671,[0 1 0]
672,[0 1 0]
673,[0 0 0]
674,[1 0 1]
675,[1 0 0]
676,[1 0 1]
677,[0 1 0]
678,[1 0 0]
679,[1 0 0]
680,[1 0 0]
681,[1 0 0]
682,[0 0 0]
683,[0 0 0]
684,[0 0 1]
685,[1 1 0]
686,[0 0 0]
687,[0 0 0]
688,[0 0 0]
689,[0 1 1]
690,[0 0 0]
691,[1 0 1]
692,[0 1 0]
693,[1 0 1]
694,[0 0 0]
695,[0 0 1]
696,[0 0 0]
697,[1 0 0]
698,[1 1 0]
699,[1 0 0]
700,[0 0 0]
701,[1 0 1]
702,[1 1 0]
703,[0 0 0]
704,[0 1 0]
705,[0 1 0]
706,[0 0 1]
707,[0 0 0]
708,[1 0 0]
709,[0 0 1]
710,[0 0 0]
711,[0 1 1]
712,[1 1 0]
713,[0 0 0]
714,[0 0 1]
715,[1 1 0]
716,[0 1 1]
717,[0 0 0]
718,[1 1 0]
719,[0 1 0]
720,[1 1 0]
721,[0 1 1]
722,[0 0 0]
723,[0 0 0]
724,[1 0 0]
725,[0 1 1]
726,[0 1 1]
727,[0 1 1]
728,[0 1 0]
729,[0 0 0]
730,[0 0 1]
731,[1 0 0]
732,[1 1 0]
733,[1 0 0]
734,[0 0 0]
735,[1 0 1]
736,[0 1 0]
737,[0 0 1]
738,[0 1 0]
739,[1 0 0]
740,[1 0 0]
741,[0 0 0]
742,[0 0 0]
743,[1 1 0]
744,[0 0 0]
745,[0 0 0]
746,[1 0 0]
747,[1 0 1]
748,[1 1 1]
749,[1 1 1]
750,[1 0 0]
