i,x
0,[1 0 0 0 0]
1,[0 0 0 0 0]
2,[1 0 0 0 0]
3,[1 1 1 1 1]
4,[1 0 1 1 1]
5,[0 0 1 1 0]
6,[0 1 1 0 0]
7,[1 0 1 0 0]
8,[0 1 0 0 0]
9,[1 0 1 1 1]
10,[0 0 1 0 0]
11,[1 1 0 1 1]
12,[0 1 1 1 0]
13,[0 0 0 0 1]
14,[1 0 1 1 1]
15,[1 0 1 0 1]
16,[0 1 0 0 0]
17,[0 0 0 1 0]
18,[1 0 0 1 0]
19,[1 1 1 0 1]
20,[0 1 1 0 1]
21,[1 0 1 1 0]
22,[1 1 1 0 0]
23,[1 0 1 1 1]
24,[1 1 1 1 1]
25,[0 0 0 0 1]
26,[1 0 1 0 0]
27,[0 0 1 0 1]
28,[1 1 1 0 1]
29,[0 0 0 1 0]
30,[1 0 1 0 0]
31,[0 0 0 1 1]
32,[0 0 1 1 1]
33,[0 0 1 0 0]
34,[1 1 1 0 0]
35,[1 1 1 0 1]
36,[0 1 0 0 0]
37,[1 0 1 0 1]
38,[0 1 1 0 0]
39,[0 1 0 0 1]
40,[0 0 0 0 0]
41,[1 1 1 1 0]
42,[1 0 0 1 0]
43,[1 0 1 0 0]
44,[0 0 0 0 0]
45,[1 1 0 0 1]
46,[1 0 1 1 1]
47,[0 0 0 0 0]
48,[1 0 1 0 1]
49,[1 0 0 0 1]
50,[1 1 0 1 0]
51,[0 0 1 0 0]
52,[1 0 0 0 0]
53,[0 0 1 0 1]
54,[0 1 0 0 1]
55,[1 1 1 1 0]
56,[0 0 1 0 0]
57,[0 0 1 0 0]
58,[1 1 0 1 0]
59,[0 1 0 1 0]
60,[0 0 1 0 0]
61,[1 0 1 0 0]
62,[0 0 0 0 0]
63,[0 0 0 0 0]
64,[0 0 1 1 0]
65,[0 1 1 0 1]
66,[0 0 1 0 0]
67,[0 1 0 0 0]
68,[1 1 0 1 1]
69,[0 1 0 1 0]
70,[0 0 0 1 0]
71,[1 0 0 0 0]
72,[0 0 0 0 0]
73,[1 0 1 1 1]
74,[0 0 0 1 0]
75,[0 1 0 0 1]
76,[0 0 0 0 0]
77,[1 0 1 0 0]
78,[1 0 0 1 1]
79,[0 0 0 0 0]
80,[0 0 0 0 0]
81,[0 0 1 0 1]
82,[0 0 1 1 1]
83,[1 0 1 1 1]
84,[0 0 0 1 0]
85,[1 0 0 0 0]
86,[1 1 1 1 1]
87,[0 1 0 0 0]
88,[0 0 0 1 0]
89,[0 0 1 1 1]
90,[0 0 1 0 0]
91,[1 0 0 1 0]
92,[0 0 1 1 0]
93,[0 0 0 0 0]
94,[0 0 1 0 1]
95,[1 0 0 1 1]
96,[0 0 0 0 0]
97,[0 0 1 0 0]
98,[0 0 1 1 1]
99,[1 0 0 1 1]
100,[1 0 0 1 0]
101,[0 0 0 0 1]
102,[0 1 0 1 1]
103,[1 0 0 1 1]
104,[0 0 0 1 0]
105,[0 0 1 0 0]
106,[0 0 0 0 1]
107,[1 1 1 0 0]
108,[1 0 0 0 0]
109,[0 1 0 0 0]
110,[0 0 0 0 0]
111,[0 0 0 0 1]
112,[1 0 0 1 0]
113,[0 0 0 0 1]
114,[0 1 0 0 0]
115,[1 1 0 0 0]
116,[1 0 0 0 0]
117,[0 0 0 0 0]
118,[1 0 1 1 1]
119,[0 0 0 0 0]
120,[0 1 1 1 0]
121,[0 0 1 0 0]
122,[1 0 0 0 0]
123,[0 0 0 0 0]
124,[1 0 0 1 0]
125,[1 0 0 0 0]
126,[0 1 0 0 1]
127,[0 1 0 0 1]
128,[1 1 0 0 0]
129,[1 0 1 0 0]
130,[1 1 0 0 1]
131,[0 0 0 0 0]
132,[0 0 0 1 0]
133,[0 0 0 1 1]
134,[0 0 1 1 1]
135,[0 0 0 0 0]
136,[1 0 0 0 0]
137,[1 0 0 0 0]
138,[1 1 1 0 0]
139,[0 0 0 0 1]
140,[1 0 0 0 1]
141,[0 0 0 0 0]
142,[1 0 0 0 0]
143,[1 1 1 0 0]
144,[1 0 0 0 0]
145,[1 0 0 0 1]
146,[1 0 0 0 0]
147,[0 1 0 1 0]
148,[0 0 0 0 0]
149,[0 0 0 1 1]
150,[0 0 0 0 0]
151,[1 0 0 0 0]
152,[0 1 0 0 0]
153,[0 1 0 0 0]
154,[1 1 0 0 0]
155,[1 1 0 1 1]
156,[1 1 0 0 0]
157,[1 0 0 1 0]
158,[1 1 0 0 1]
159,[1 0 0 0 0]
160,[1 0 0 0 0]
161,[0 0 1 0 0]
162,[1 0 1 1 1]
163,[1 1 1 0 0]
164,[0 1 1 1 0]
165,[1 0 1 0 0]
166,[0 0 0 1 0]
167,[0 1 1 0 1]
168,[1 1 1 0 1]
169,[0 0 1 0 0]
170,[0 0 0 0 0]
171,[1 0 0 1 0]
172,[0 0 0 0 0]
173,[0 1 1 0 1]
174,[1 1 0 1 0]
175,[0 0 0 1 0]
176,[1 1 1 0 1]
177,[1 0 0 0 0]
178,[0 0 1 0 1]
179,[0 0 1 0 1]
180,[0 0 0 0 0]
181,[1 0 0 0 0]
182,[0 0 1 0 0]
183,[1 0 0 0 0]
184,[1 1 1 0 0]
185,[1 0 0 1 1]
186,[0 0 1 1 1]
187,[1 0 0 0 0]
188,[0 0 0 0 0]
189,[1 0 1 0 0]
190,[0 0 0 0 0]
191,[1 0 0 1 1]
192,[1 1 0 1 1]
193,[1 1 0 0 1]
194,[0 1 0 0 0]
195,[0 0 0 0 0]
196,[0 1 0 0 0]
197,[0 0 0 0 1]
