i,distance
0,1.6408952536872716
1,1.5808952536872716
2,1.5342285870206047
3,1.4808952536872715
4,1.4808952536872717
5,1.5008952536872715
6,1.5380381108301286
7,1.5358952536872714
8,1.5475619203539384
9,1.5488952536872715
10,1.5318043445963623
11,1.5408952536872715
12,1.5455106383026562
13,1.5351809679729858
14,1.542228587020605
15,1.5383952536872716
16,1.5326599595696244
17,1.5253396981317158
18,1.5251057800030612
19,1.5268952536872715
20,1.530419063211081
21,1.5354407082327262
22,1.5400256884698804
23,1.542561920353938
24,1.5352952536872715
25,1.5362798690718868
26,1.537191549983568
27,1.5380381108301286
28,1.5402055985148577
29,1.5355619203539383
30,1.5325081569130778
31,1.5296452536872716
32,1.5281679809599988
33,1.5326599595696246
34,1.532323825115843
35,1.534228587020605
36,1.5360303888224065
37,1.5345794642135875
38,1.536279869071887
39,1.5398952536872714
40,1.53748061954093
41,1.5361333489253668
42,1.5292673467105273
43,1.5281679809599988
44,1.5297841425761605
45,1.5295909058611847
46,1.5302569558149313
47,1.5292285870206048
48,1.526609539401557
49,1.5312952536872717
50,1.5334442732951148
51,1.5332029459949639
52,1.5322160084042526
53,1.5297841425761605
54,1.5296225264145444
55,1.527323825115843
56,1.5293163063188508
57,1.529171115756237
58,1.5269969486025259
59,1.528228587020605
60,1.5274526307364518
61,1.5279920278808201
62,1.5278793806713988
63,1.5296452536872716
64,1.5307414075334254
65,1.5299861627781808
66,1.5340295820454806
67,1.5326599595696244
68,1.529011195716257
69,1.5317523965444142
70,1.531036098757694
71,1.5331174759094939
72,1.5329500482078195
73,1.5322466050386228
74,1.5310285870206048
75,1.5282636747399032
76,1.527129019921038
77,1.5275619203539381
78,1.5264648739404363
79,1.5263952536872716
80,1.5268211796131976
81,1.526748912223857
82,1.5266783862173923
83,1.5266095394015573
84,1.5260717242755069
85,1.5250813001988994
86,1.5264124950665816
87,1.5263497991418171
88,1.5258390739119905
89,1.525339698131716
90,1.526169978961997
91,1.526547427600315
92,1.5273468665904975
93,1.5272782324106757
94,1.526789990529377
95,1.5275619203539383
96,1.5262560784295396
97,1.5249768863403328
98,1.5265518193438372
99,1.5244952536872713
100,1.5240635705189547
101,1.5252089791774677
102,1.5259437973765917
103,1.5266644844565023
104,1.5266095394015573
105,1.5276877065174603
106,1.5279980574255891
107,1.5294137722057901
108,1.5308035105680056
109,1.5299861627781808
110,1.5306249834170014
111,1.5298238251158431
112,1.5290368466076256
113,1.528263674739903
114,1.5275039493394456
115,1.5264124950665818
116,1.527390980182998
117,1.5290308469076104
118,1.5299708839393724
119,1.528228587020605
120,1.5284985594723954
121,1.528436237293829
122,1.5290253349880847
123,1.5299275117517876
124,1.5317752536872715
125,1.5310539838460016
126,1.5309739938447517
127,1.5308952536872715
128,1.5311278118268066
129,1.5316644844565022
130,1.5318876200994853
131,1.5324104052024232
132,1.532323825115843
133,1.532238537269361
134,1.5315619203539381
135,1.5308952536872713
136,1.5319901441982204
137,1.5324894565858225
138,1.534132663759214
139,1.5340381108301286
140,1.5333775231908178
141,1.5332896198844548
142,1.5326435054355234
143,1.5339508092428271
144,1.5327573226527889
145,1.5329500482078195
146,1.5325959339593802
147,1.5319763347683528
148,1.5321704214725065
149,1.5331619203539382
150,1.5320210815018411
151,1.5327373589504294
152,1.5337057112036114
153,1.5320640848561027
154,1.5317339633646907
155,1.5308952536872718
156,1.530576782349692
157,1.5310218359657526
158,1.5304550021149446
159,1.5308952536872713
160,1.530833141886029
161,1.5300310561564072
162,1.530711204607517
163,1.5304074488092227
164,1.5305922233842413
165,1.5310157356149825
166,1.5309551339267924
167,1.5301809679729859
168,1.531072768480171
169,1.5312481948637422
170,1.5316554876054003
171,1.5318254862454113
172,1.5319935195832253
173,1.5319297364458921
174,1.532780967972986
175,1.5327134355054532
176,1.53264666611665
177,1.5325806469456986
178,1.5331857564805678
179,1.5333396981317162
180,1.533270944295006
181,1.5332029459949637
182,1.5335728493156868
183,1.5332865580350976
184,1.533219578011596
185,1.5335834257302823
186,1.5343711895161485
187,1.5338739770915268
188,1.5333820261740438
189,1.5324742010556927
190,1.5328324264621407
191,1.532978587020605
192,1.5329159790758726
193,1.5326478310068592
194,1.5325875613795792
195,1.5333442332791085
196,1.5338901775451395
197,1.5340265668185848
198,1.5339605803204375
199,1.5334952536872717
200,1.5344275919957293
201,1.5339645606179646
202,1.5340972241306212
203,1.5338364301578595
204,1.5333830585653203
205,1.5333224381532908
206,1.5330691667307499
207,1.5335875613795793
208,1.5335268326346398
209,1.533276206068224
210,1.5330279551090724
211,1.5333480838759506
212,1.5327262396027646
213,1.53229712284615
214,1.5329882769430856
215,1.5331174759094937
216,1.532876820507548
217,1.5326383729533266
218,1.5331326966096461
219,1.5327134355054532
220,1.53356493694519
221,1.5335078662998842
222,1.5334513074989309
223,1.533038110830129
224,1.532628587020605
225,1.5327536607669177
226,1.5327014210881527
227,1.5330005168451664
228,1.5327729829449135
229,1.5328952536872715
230,1.5330164658084837
231,1.53330904679072
232,1.5330840948889883
233,1.533373886165904
234,1.5336612111340802
235,1.5341155926703225
236,1.5345661397632209
237,1.5345086990654229
238,1.5349538310931292
239,1.5347285870206049
240,1.5340072868822925
241,1.5337878156707427
242,1.5343931960741028
243,1.5348296799167795
244,1.5339564781770676
245,1.5339033837685725
246,1.5343365492338306
247,1.5346049311066263
248,1.5343892295908859
249,1.5335352536872717
250,1.5334848951215343
251,1.5334349362269541
252,1.533543475031145
253,1.533493678884122
254,1.5331305478049186
255,1.5333952536872717
256,1.5335022575783221
257,1.533763470741535
258,1.5334049061969242
259,1.53335679214881
260,1.5336155602006816
261,1.5338723529239129
262,1.533823010341264
263,1.5339255567175747
264,1.5343292159514226
265,1.5351809679729858
266,1.5349776506910169
267,1.534775850702197
268,1.5351703466240747
269,1.5358582166502346
270,1.5358030027647622
271,1.5358952536872716
272,1.5359868287788467
273,1.5360777354390964
274,1.536458890050908
275,1.5359677174553876
276,1.5364909215573077
277,1.5362909371405091
278,1.536092386303759
279,1.5364666822587
280,1.53612657041325
281,1.5363562465950729
282,1.5353122148180136
283,1.5346980705886801
284,1.5343689378977978
285,1.5346015473935652
286,1.5344144174503378
287,1.534506364798383
288,1.5339056343101087
289,1.5339987019631338
290,1.5339536729312577
291,1.5340459386187784
292,1.5342740932777152
293,1.5339564781770676
294,1.533912202839814
295,1.5338682266602444
296,1.5339592267512447
297,1.534049616103379
298,1.5342731801086764
299,1.5342285870206047
300,1.5343171805975706
301,1.5342727371309801
302,1.5350206662285255
303,1.5344478852662187
304,1.5342723028675995
305,1.5338364301578598
306,1.5337942764885746
307,1.534271877063895
308,1.5333224381532913
309,1.5328952536872715
310,1.53195634693486
311,1.531408074200092
312,1.5313744869141086
313,1.5310863364898193
314,1.531180967972986
315,1.5316547473581574
316,1.531999354633644
317,1.5315870775866425
318,1.5316789527468329
319,1.532145253687272
320,1.532733259917801
321,1.5328207195257808
322,1.5332791546160642
323,1.5336113030699874
324,1.5334490998411177
325,1.5326743947915662
326,1.532760697112348
327,1.5327245219799543
328,1.532323825115843
329,1.5328952536872718
330,1.5326173080679362
331,1.5324615187475126
332,1.5325469053389233
333,1.5322724991962535
334,1.5322385372693612
335,1.5324428727348907
336,1.5324086068029987
337,1.5321378572375672
338,1.5323406814158853
339,1.5325423125108009
340,1.532390854860292
341,1.5322402829270376
342,1.5323238251158429
343,1.532871997873318
344,1.5330691667307499
345,1.5326871612017223
346,1.5323073574336692
347,1.532274564032099
348,1.5318981190167844
349,1.531523825115843
350,1.5317214645134825
351,1.531917980959999
352,1.5321133839988863
353,1.5321946887155204
354,1.5325008874900883
355,1.5326930064962603
356,1.532884049205479
357,1.5329622927934168
