i,x
0,[0 0 1 0 0]
1,[1 1 1 1 1]
2,[1 1 1 1 1]
3,[1 1 1 1 1]
4,[1 1 1 1 1]
5,[1 1 1 0 1]
6,[1 1 1 1 1]
7,[1 1 1 1 1]
8,[1 1 1 1 1]
9,[1 1 1 1 1]
10,[1 1 1 0 0]
11,[1 0 1 1 1]
12,[1 1 1 1 1]
13,[0 1 1 0 1]
14,[1 1 0 0 1]
15,[1 1 1 1 1]
16,[1 1 1 1 1]
17,[1 1 1 1 1]
18,[1 1 1 0 1]
19,[1 1 1 1 1]
20,[1 1 1 1 1]
21,[1 1 1 1 1]
22,[0 1 1 1 1]
23,[0 1 1 1 1]
24,[1 1 1 1 1]
25,[1 1 1 1 1]
26,[1 1 1 1 1]
27,[1 0 1 1 1]
28,[1 1 1 0 1]
29,[1 1 1 1 1]
30,[0 0 1 0 1]
31,[1 0 1 0 1]
32,[1 1 1 1 1]
33,[1 0 1 1 1]
34,[0 1 1 1 1]
35,[0 0 1 1 1]
36,[1 1 1 1 1]
37,[1 1 1 1 1]
38,[1 1 1 1 1]
39,[1 1 0 0 1]
40,[0 1 1 1 1]
41,[1 0 1 0 1]
42,[0 1 0 1 0]
43,[1 1 1 0 0]
44,[0 1 1 1 0]
45,[0 1 1 1 0]
46,[0 1 1 1 0]
47,[1 1 1 0 0]
48,[1 1 0 0 1]
49,[1 0 0 1 0]
50,[1 0 0 1 0]
51,[1 1 0 1 0]
52,[1 1 1 0 0]
53,[1 1 1 0 0]
54,[0 1 1 1 1]
55,[1 0 1 1 0]
56,[1 1 1 1 0]
57,[1 1 1 1 0]
58,[1 0 1 1 1]
59,[1 1 1 1 1]
60,[1 1 1 1 1]
61,[1 1 1 1 1]
62,[1 1 1 1 0]
63,[1 1 0 1 0]
64,[1 1 1 1 0]
65,[1 1 1 0 1]
66,[1 1 1 1 1]
67,[1 1 1 1 1]
68,[1 1 1 1 1]
69,[1 1 1 1 1]
70,[1 1 1 1 1]
71,[1 1 1 1 1]
72,[0 1 1 1 1]
73,[1 1 0 1 1]
74,[1 1 1 1 1]
75,[1 1 1 1 1]
76,[1 1 1 1 0]
77,[1 1 1 1 1]
78,[1 1 1 1 1]
79,[1 1 1 1 1]
80,[1 1 1 1 1]
81,[1 0 1 1 1]
82,[1 1 1 1 0]
83,[0 1 1 1 1]
84,[1 1 1 1 1]
85,[1 1 1 1 1]
86,[1 1 1 1 1]
87,[1 1 1 1 1]
88,[1 1 1 1 1]
89,[1 1 1 1 0]
90,[1 1 1 1 1]
91,[1 0 1 1 1]
92,[1 1 1 1 1]
93,[1 1 1 1 1]
94,[1 1 1 1 1]
95,[1 1 1 1 1]
96,[1 1 1 1 1]
97,[1 1 1 1 1]
98,[1 0 1 1 1]
99,[1 1 1 1 1]
100,[0 1 1 1 1]
101,[1 1 1 1 1]
102,[1 1 1 1 1]
103,[1 1 1 1 1]
104,[1 1 1 1 1]
105,[1 1 1 1 1]
106,[1 1 1 1 0]
107,[1 1 1 1 1]
108,[1 1 1 1 1]
109,[1 1 1 1 0]
110,[1 1 1 1 1]
111,[1 1 1 1 1]
112,[1 1 1 1 1]
113,[1 1 1 1 1]
114,[1 1 1 1 1]
115,[1 1 1 1 1]
116,[1 1 0 0 1]
117,[1 0 1 1 1]
118,[1 1 1 1 1]
119,[1 1 1 0 1]
120,[1 1 1 1 1]
121,[1 1 0 1 1]
122,[1 1 1 1 1]
123,[1 0 1 1 1]
124,[1 0 0 1 0]
125,[0 0 1 1 1]
126,[1 0 1 1 0]
127,[1 1 0 1 1]
128,[1 1 1 0 1]
129,[1 1 1 0 0]
130,[1 0 1 1 1]
131,[1 1 0 0 1]
132,[1 1 0 1 1]
133,[1 0 1 1 0]
134,[1 1 0 1 1]
135,[1 0 0 1 1]
136,[0 1 1 0 0]
137,[1 1 0 0 0]
138,[1 1 1 1 0]
139,[1 1 1 1 0]
140,[0 1 0 1 1]
141,[0 1 0 1 1]
142,[1 1 0 1 1]
143,[1 1 1 0 1]
144,[1 1 1 0 0]
145,[1 1 1 0 1]
146,[1 1 1 0 1]
147,[1 1 1 0 1]
148,[1 1 1 0 1]
149,[1 1 1 1 1]
150,[1 1 1 0 1]
151,[1 1 1 0 1]
152,[1 1 1 0 0]
153,[1 1 1 0 0]
154,[1 1 1 0 1]
155,[1 1 1 0 0]
156,[1 1 1 0 0]
157,[1 1 1 0 0]
158,[1 1 1 0 0]
159,[1 1 1 0 1]
160,[1 1 1 1 0]
161,[1 1 1 0 0]
162,[0 1 1 1 0]
163,[0 1 1 0 0]
164,[0 1 1 0 0]
165,[0 1 1 0 0]
166,[1 1 1 0 1]
167,[1 1 1 0 0]
168,[1 1 1 0 1]
169,[1 1 1 0 1]
170,[1 1 1 0 1]
171,[1 1 1 0 0]
172,[1 1 1 0 0]
173,[1 1 0 0 0]
174,[1 1 1 0 0]
175,[0 1 0 0 0]
176,[1 1 1 0 0]
177,[1 1 1 0 0]
178,[1 1 1 0 0]
179,[1 1 1 0 0]
180,[0 1 1 1 1]
181,[1 1 1 0 0]
182,[1 1 0 1 0]
183,[0 0 0 0 1]
184,[0 1 1 0 0]
185,[1 1 1 0 0]
186,[0 1 1 0 0]
187,[1 1 1 0 1]
188,[1 1 1 0 1]
189,[1 1 0 0 0]
190,[1 1 1 0 0]
191,[1 1 0 0 0]
192,[0 1 0 0 0]
193,[1 1 0 0 0]
194,[1 1 0 0 1]
195,[1 1 1 0 0]
196,[1 1 0 0 0]
197,[1 1 0 0 0]
198,[1 1 0 0 0]
199,[0 1 1 0 1]
200,[1 1 1 0 0]
201,[1 1 1 0 0]
202,[1 1 0 0 0]
203,[1 1 1 0 0]
204,[1 1 1 0 1]
205,[0 1 1 1 0]
206,[0 1 0 0 0]
207,[1 1 1 0 0]
208,[0 1 1 0 1]
209,[1 1 1 0 1]
210,[0 1 0 0 1]
211,[0 1 0 0 1]
212,[1 0 0 0 0]
213,[1 0 0 0 0]
214,[1 0 0 0 0]
215,[1 1 0 0 1]
216,[0 1 1 0 1]
217,[0 1 0 0 1]
218,[0 1 1 0 1]
219,[0 1 1 0 1]
220,[0 1 1 0 1]
221,[1 1 1 0 0]
222,[0 0 1 1 0]
223,[0 1 0 0 0]
224,[0 1 1 0 0]
225,[0 1 1 1 1]
226,[1 1 1 0 1]
227,[1 1 1 0 1]
228,[1 1 1 0 1]
229,[1 0 1 0 1]
230,[0 1 0 0 0]
231,[0 1 1 1 1]
232,[0 1 1 0 0]
233,[1 1 1 0 1]
234,[1 0 1 0 1]
235,[1 1 1 0 1]
236,[0 1 1 0 0]
237,[0 1 1 0 1]
238,[0 1 1 0 1]
239,[0 1 1 1 1]
240,[1 1 1 1 0]
241,[1 1 1 1 1]
242,[0 1 1 0 1]
243,[1 1 0 0 1]
244,[1 1 1 0 1]
245,[1 1 1 0 1]
246,[0 1 1 0 1]
247,[0 1 0 0 1]
248,[1 1 1 1 1]
249,[1 1 1 1 1]
250,[0 1 1 0 1]
251,[0 1 1 1 1]
252,[1 0 1 0 1]
253,[0 1 0 0 0]
254,[0 1 0 0 0]
255,[0 1 1 0 1]
256,[0 1 1 1 0]
257,[0 1 1 0 1]
258,[1 1 1 0 0]
259,[0 1 1 0 1]
260,[0 1 1 0 0]
261,[0 0 0 0 1]
262,[0 0 0 0 1]
263,[0 1 0 0 1]
264,[0 1 1 0 1]
265,[0 1 0 0 0]
266,[0 1 0 0 1]
267,[1 1 1 0 1]
268,[0 1 1 0 1]
269,[1 1 0 0 1]
270,[0 1 0 0 1]
271,[1 0 1 0 1]
272,[0 0 0 0 0]
273,[0 0 0 0 0]
274,[0 0 0 0 0]
275,[1 0 1 0 1]
276,[1 1 0 0 1]
277,[0 0 0 0 0]
278,[0 0 0 0 0]
279,[0 0 0 0 0]
280,[0 0 0 0 0]
281,[0 0 0 0 0]
282,[0 0 0 0 0]
283,[0 0 0 0 0]
284,[0 0 0 0 0]
285,[0 0 0 0 0]
286,[0 1 0 0 0]
287,[0 1 0 0 0]
288,[0 0 1 1 0]
289,[1 1 0 0 0]
290,[0 1 0 0 1]
291,[0 1 0 0 1]
292,[1 1 1 0 1]
293,[1 1 1 0 1]
294,[0 1 0 1 0]
295,[0 1 1 1 0]
296,[0 0 1 0 1]
297,[0 0 1 0 1]
298,[1 1 0 0 0]
299,[1 1 1 1 0]
300,[1 1 1 1 0]
301,[1 1 0 0 0]
302,[1 1 1 0 1]
303,[0 1 0 0 1]
304,[0 1 0 0 1]
305,[1 1 0 0 1]
306,[0 1 0 0 0]
307,[0 1 1 1 1]
308,[0 1 1 1 1]
309,[1 1 1 0 0]
310,[1 1 1 0 1]
311,[1 1 1 0 0]
312,[0 1 1 0 1]
313,[0 0 0 1 1]
314,[1 1 0 1 1]
315,[0 1 1 0 0]
316,[1 1 1 0 1]
317,[0 1 0 0 1]
318,[1 1 0 1 1]
319,[1 1 1 0 1]
320,[0 1 1 1 1]
321,[1 1 0 1 1]
322,[1 1 1 1 1]
323,[0 1 1 1 1]
324,[0 1 1 1 1]
325,[1 1 1 1 0]
326,[1 1 0 1 1]
327,[0 1 1 1 1]
328,[1 1 1 1 1]
329,[1 1 0 1 0]
330,[0 1 1 0 1]
331,[0 1 1 0 1]
332,[1 1 1 0 1]
333,[1 1 0 0 1]
334,[1 1 1 1 0]
335,[0 1 0 1 1]
336,[0 1 1 1 0]
337,[0 1 0 0 1]
338,[0 1 0 0 0]
339,[0 1 0 1 0]
340,[1 1 1 0 1]
341,[0 1 1 0 1]
342,[0 1 1 1 1]
343,[0 1 1 1 1]
344,[0 1 1 0 0]
345,[0 1 1 1 0]
346,[1 1 1 1 0]
347,[0 1 1 0 1]
348,[1 1 1 0 0]
349,[1 1 1 1 1]
350,[0 1 0 1 1]
351,[1 1 0 1 1]
352,[1 1 0 1 0]
353,[0 1 1 0 0]
354,[0 1 1 0 1]
355,[0 0 1 1 0]
356,[0 1 1 0 0]
357,[0 1 0 0 0]
358,[0 1 1 1 0]
359,[0 1 1 1 1]
360,[0 1 0 1 1]
361,[1 1 1 1 0]
362,[0 1 0 0 1]
363,[1 1 1 0 1]
364,[1 1 0 1 1]
365,[0 1 1 1 1]
366,[1 1 1 0 1]
367,[0 1 1 1 1]
368,[0 1 1 1 1]
369,[0 1 1 1 1]
370,[0 1 1 0 0]
371,[0 1 1 0 1]
372,[0 1 0 1 0]
373,[0 0 0 0 0]
374,[0 1 1 1 0]
375,[1 1 1 1 0]
376,[0 1 1 0 1]
377,[0 1 1 1 1]
378,[1 1 1 0 1]
379,[1 1 0 1 0]
380,[1 1 0 0 0]
381,[1 1 1 0 0]
382,[0 1 1 1 1]
383,[1 1 0 1 0]
384,[0 1 1 1 1]
385,[0 1 1 1 0]
386,[1 1 1 1 0]
387,[0 1 1 1 0]
388,[0 1 1 0 0]
389,[0 1 1 1 0]
390,[1 1 1 1 0]
391,[0 1 1 1 0]
392,[0 1 1 1 0]
393,[0 1 1 0 1]
394,[1 1 0 1 0]
395,[0 1 0 0 1]
396,[1 1 1 1 0]
397,[0 1 1 1 0]
398,[0 1 1 1 1]
399,[0 1 1 1 1]
400,[1 1 0 1 0]
401,[1 1 1 1 1]
402,[0 1 1 1 1]
403,[0 1 0 1 1]
404,[1 1 0 1 1]
405,[1 1 1 1 0]
406,[0 1 1 0 0]
407,[0 1 1 0 0]
408,[0 1 1 1 0]
409,[1 1 1 1 0]
410,[1 1 0 0 0]
411,[0 1 0 1 0]
412,[0 1 1 1 0]
413,[1 1 1 0 0]
414,[1 1 1 1 0]
415,[0 1 1 1 0]
416,[0 1 0 1 1]
417,[0 1 1 0 1]
418,[1 1 0 0 0]
419,[1 1 0 0 0]
420,[1 1 0 0 0]
421,[0 1 1 1 0]
422,[0 1 1 1 1]
423,[0 1 0 0 0]
424,[1 1 0 1 1]
425,[0 1 0 1 0]
426,[1 1 1 1 0]
427,[1 1 0 0 1]
428,[1 1 1 0 1]
429,[1 1 1 0 0]
430,[0 1 1 1 1]
431,[1 1 1 1 1]
432,[0 1 1 1 0]
433,[1 1 1 1 0]
434,[0 1 1 1 0]
435,[0 1 0 1 0]
436,[1 1 1 1 1]
437,[1 1 1 0 0]
438,[1 1 1 1 0]
439,[0 1 1 1 0]
440,[1 1 1 0 1]
441,[0 1 1 1 1]
442,[1 1 1 1 0]
443,[0 1 1 1 0]
444,[0 1 1 0 0]
445,[1 1 1 1 0]
446,[1 1 0 1 1]
447,[1 1 1 1 1]
448,[1 1 0 0 1]
449,[1 0 0 1 1]
450,[1 0 0 1 1]
451,[1 1 1 1 1]
452,[0 1 1 1 1]
453,[0 1 1 1 1]
454,[1 1 1 0 1]
455,[0 1 1 0 1]
456,[0 1 1 0 1]
457,[0 1 1 1 0]
458,[0 1 1 1 0]
459,[1 1 1 1 0]
460,[1 1 1 1 0]
461,[1 1 1 1 1]
462,[0 1 1 1 0]
463,[0 1 1 0 1]
464,[0 1 1 0 1]
465,[1 1 1 1 0]
466,[1 1 1 1 0]
467,[1 1 1 1 0]
468,[0 1 0 1 1]
469,[0 1 1 1 0]
470,[1 1 1 1 1]
471,[1 1 1 0 0]
472,[0 1 0 1 1]
473,[1 1 1 1 1]
474,[0 1 1 1 1]
475,[0 1 1 0 1]
476,[1 1 0 1 1]
477,[0 1 0 1 1]
478,[0 1 1 1 1]
479,[1 1 1 1 1]
480,[0 1 0 1 1]
481,[0 1 0 1 0]
482,[0 1 0 1 0]
483,[0 1 0 1 0]
484,[0 1 1 1 1]
485,[1 1 0 1 1]
486,[1 1 1 1 1]
487,[1 1 0 1 1]
488,[0 1 0 1 1]
489,[1 1 0 1 1]
