i,x
0,[1 1 1 0 0]
1,[0 0 0 0 0]
2,[1 1 1 1 0]
3,[1 0 0 1 1]
4,[0 0 1 1 1]
5,[0 0 0 0 0]
6,[1 0 0 0 0]
7,[0 0 0 1 1]
8,[0 0 0 1 0]
9,[0 0 0 0 0]
10,[1 0 0 0 1]
11,[0 0 0 0 1]
12,[0 0 0 0 0]
13,[1 1 1 0 0]
14,[1 1 0 1 0]
15,[1 1 0 1 1]
16,[0 0 0 0 0]
17,[0 0 0 1 0]
18,[0 0 0 1 1]
19,[1 0 0 1 0]
20,[0 1 0 1 1]
21,[1 1 1 0 0]
22,[1 0 1 0 1]
23,[1 1 0 0 0]
24,[0 1 1 1 0]
25,[0 0 0 0 0]
26,[1 0 0 1 0]
27,[1 1 0 1 0]
28,[1 0 0 1 0]
29,[0 0 0 0 0]
30,[0 1 1 1 0]
31,[0 0 0 1 0]
32,[0 0 0 0 0]
33,[1 1 1 0 1]
34,[1 0 1 1 0]
35,[0 0 0 0 0]
36,[0 0 0 1 0]
37,[1 0 0 0 0]
38,[1 1 0 1 0]
39,[0 0 0 0 0]
40,[0 0 1 0 1]
41,[1 1 1 1 0]
42,[0 0 0 1 0]
43,[1 0 1 1 1]
44,[0 0 0 0 0]
45,[0 1 0 0 0]
46,[0 0 0 0 0]
47,[1 0 0 1 1]
48,[1 0 1 1 1]
49,[1 0 0 0 0]
50,[1 0 1 0 0]
51,[1 0 0 0 1]
52,[1 0 0 0 0]
53,[1 1 0 0 0]
54,[0 0 0 0 0]
55,[1 1 0 1 1]
56,[0 0 0 0 0]
57,[0 0 0 0 0]
58,[0 1 1 1 0]
59,[1 1 1 1 1]
60,[0 0 1 0 1]
61,[0 0 0 0 1]
62,[1 1 0 0 0]
63,[1 0 1 1 0]
64,[0 0 0 1 0]
65,[0 1 1 1 0]
66,[0 0 0 0 0]
67,[0 1 1 0 0]
68,[1 1 1 0 1]
69,[1 1 1 1 0]
70,[0 0 0 0 0]
71,[1 0 1 1 0]
72,[1 0 0 0 0]
73,[1 0 1 0 1]
74,[0 0 0 0 0]
75,[1 0 0 0 0]
76,[1 1 1 0 0]
77,[0 0 0 1 0]
78,[0 0 0 0 0]
79,[0 0 0 1 1]
80,[1 1 0 1 0]
81,[0 0 0 0 0]
82,[0 1 1 0 0]
83,[0 0 0 1 0]
84,[0 0 0 0 0]
85,[0 1 0 1 0]
86,[1 1 1 1 0]
87,[0 1 1 0 1]
88,[0 0 0 1 0]
89,[1 1 1 1 1]
90,[0 0 0 0 1]
91,[0 0 0 0 0]
92,[1 1 0 1 1]
93,[1 1 0 1 0]
94,[1 0 1 0 1]
95,[1 1 1 0 1]
96,[1 1 0 1 1]
97,[0 0 1 1 1]
98,[0 0 0 0 0]
99,[0 0 0 0 0]
100,[0 0 0 0 0]
101,[0 1 0 1 0]
102,[1 1 0 1 0]
103,[0 0 0 1 1]
104,[0 0 0 0 0]
105,[1 1 0 1 0]
106,[0 1 0 1 1]
107,[0 0 1 0 0]
108,[0 0 0 0 0]
109,[0 1 1 1 1]
110,[0 0 0 0 0]
111,[0 0 1 1 0]
112,[0 0 1 1 1]
113,[1 0 1 0 0]
114,[0 0 0 0 0]
115,[1 0 0 1 0]
116,[1 0 0 0 0]
117,[0 0 0 0 0]
