i,distance
0,1.852977202882337
1,1.832977202882337
2,1.8396438695490036
3,1.832977202882337
4,1.828977202882337
5,1.8263105362156702
6,1.8129772028823368
7,1.812977202882337
8,1.812977202882337
9,1.8169772028823368
10,1.820249930155064
11,1.8196438695490036
12,1.8222079721131061
13,1.8215486314537654
14,1.8156438695490036
15,1.805477202882337
16,1.8035654381764545
17,1.7996438695490036
18,1.802450887092863
19,1.8009772028823368
20,1.8034533933585273
21,1.8057044756096097
22,1.807759811577989
23,1.8063105362156702
24,1.8065772028823368
25,1.8083618182669523
26,1.8085327584378923
27,1.8101200600251939
28,1.8115978925375094
29,1.8129772028823368
30,1.8142675254629819
31,1.8154772028823367
32,1.8154014453065794
33,1.8165066146470428
34,1.8175486314537654
35,1.8185327584378923
36,1.817301527206661
37,1.8150824660402316
38,1.815028484933619
39,1.8149772028823368
40,1.814928422394532
41,1.8158343457394797
42,1.8157679005567553
43,1.8166135665187004
44,1.8174216473267812
45,1.8173250289692933
46,1.8180835858610602
47,1.8179772028823369
48,1.817058835535398
49,1.8169772028823368
50,1.812977202882337
51,1.8122079721131061
52,1.8129772028823368
53,1.8129772028823368
54,1.8129772028823368
55,1.8136914885966224
56,1.811573694110407
57,1.8115978925375091
58,1.810943304577252
59,1.8109772028823368
60,1.8096985143577469
61,1.8078159125597562
62,1.807262917168051
63,1.805477202882337
64,1.8049772028823368
65,1.805098415003549
66,1.8034249640763667
67,1.8023889675882192
68,1.801382999983786
69,1.800977202882337
70,1.8011462169668437
71,1.8018660917712257
72,1.8025662439782273
73,1.8016258515309855
74,1.8012438695490036
75,1.8008719397244422
76,1.7989512288563627
77,1.79605412595926
78,1.7952556838949951
79,1.795477202882337
80,1.7956932522650528
81,1.7929772028823368
82,1.7932181667377585
83,1.7929772028823368
84,1.7918007322941014
85,1.7915818540451276
86,1.7913680074800382
87,1.7902499301550643
88,1.7905052927699774
89,1.7907549806601146
90,1.7914387413438755
91,1.79167285505625
92,1.7923320415920143
93,1.7929772028823368
94,1.7931877291981264
95,1.7938105362156702
96,1.7940081307173883
97,1.7946098559435613
98,1.7951994251045593
99,1.7957772028823369
100,1.7955514603080793
101,1.7961144577842976
102,1.7966665232706862
103,1.7972079721131062
104,1.7973581552632893
105,1.7978828632596953
106,1.7983977636300004
107,1.7977920176971516
108,1.798298303799768
109,1.798068111973246
110,1.7974817073868414
111,1.7979772028823369
112,1.7984639285460537
113,1.7989421151630387
114,1.7990641594040762
115,1.799184099434061
116,1.7993019892071231
117,1.799756863899286
118,1.7998679591848576
119,1.7999772028823369
120,1.8004152194112626
121,1.800518186488894
122,1.8009446825571338
123,1.8007191383662078
124,1.801137202882337
125,1.8015486314537656
126,1.8013236595752502
127,1.801414702882337
128,1.8018144121846627
129,1.8019002798054138
130,1.8022901799815736
131,1.8017650816702155
132,1.8018493833334646
133,1.8016339193002473
134,1.8014216473267815
135,1.8009183793529249
136,1.7995465459480304
137,1.7993540144765396
138,1.798300943889531
139,1.7984057743109085
140,1.7973743660029042
141,1.7957941042907875
142,1.7953548252599594
143,1.795477202882337
144,1.7955978925375091
145,1.7954429563069945
146,1.79474591036533
147,1.7951393650444991
148,1.7944537129494509
149,1.7943105362156702
150,1.7936394545379661
151,1.7935035186718107
152,1.7928464839280884
153,1.7916785015836356
154,1.79078365449524
155,1.7896438695490038
156,1.7892829353664133
157,1.7894328990848685
158,1.7885746871590664
159,1.787977202882337
160,1.7881324823854423
161,1.787051276956411
162,1.7864741353976743
163,1.7854162272725809
164,1.785340839245973
165,1.7850253956534212
166,1.7851927717446123
167,1.7846438695490037
168,1.7845748360184315
169,1.7840360264117485
170,1.7844391911864304
171,1.784605109859081
172,1.7850003242696202
173,1.7851611109283139
174,1.7855486314537654
175,1.7857044756096094
176,1.7860845475151053
177,1.7864603489497526
178,1.7866084877985382
179,1.7867549806601146
180,1.7871208492911768
181,1.7874826973878313
182,1.7874034323905335
183,1.7877598115779891
184,1.7878961218012557
185,1.7882460200866381
186,1.7885921761443688
187,1.7889346496908476
188,1.7892734991786332
189,1.7896087818297053
190,1.7899405536676771
191,1.7902688695490037
192,1.7901792754211971
193,1.790502976078213
194,1.7904131003182344
195,1.790120060025194
196,1.7902360861310678
197,1.7905529604580943
198,1.7908666501185178
199,1.791177202882337
200,1.791484665568904
201,1.7915910642684754
202,1.7914993703700217
203,1.7918007322941016
204,1.792099154101849
205,1.792394678610492
206,1.792687347809873
207,1.7929772028823368
208,1.7932642842220496
209,1.7935486314537654
210,1.793830283451057
211,1.793543240618186
212,1.793634479877642
213,1.7935379505458884
214,1.7934423191614068
215,1.7935327584378924
216,1.7936223641726594
217,1.793527661597933
218,1.7936164722887296
219,1.7938862937914277
220,1.7941536734705723
221,1.7944186443237782
222,1.7946812387567763
223,1.7945843457394797
224,1.7946660917712256
225,1.794924105537204
226,1.795179846054143
227,1.7954333432332141
228,1.7956846264631228
229,1.7959337246214673
230,1.7961806660858
231,1.7962530649513024
232,1.7964965161870579
233,1.7962250661302002
