i,x
0,[0 0 0]
1,[0 0 0]
2,[0 1 0]
3,[0 0 0]
4,[1 0 0]
5,[1 1 0]
6,[1 1 0]
7,[1 1 0]
8,[1 1 0]
9,[1 1 0]
10,[1 1 0]
11,[1 1 0]
12,[1 0 0]
13,[1 0 0]
14,[1 0 0]
15,[0 0 0]
16,[0 0 1]
17,[0 0 1]
18,[0 0 1]
19,[0 0 1]
20,[0 0 1]
21,[0 0 1]
22,[0 0 1]
23,[0 0 1]
24,[0 0 1]
25,[0 0 0]
26,[0 0 0]
27,[0 0 0]
28,[1 0 0]
29,[1 0 1]
30,[0 0 1]
31,[0 0 1]
32,[0 1 1]
33,[0 0 1]
34,[0 0 1]
35,[0 0 1]
36,[0 0 0]
37,[0 0 0]
38,[0 0 0]
39,[0 1 0]
40,[0 1 1]
41,[0 1 1]
42,[0 1 0]
43,[1 1 0]
44,[1 1 0]
45,[1 1 0]
46,[1 1 1]
47,[1 1 1]
48,[1 1 0]
49,[1 1 0]
50,[1 1 1]
51,[1 1 1]
52,[1 1 1]
53,[0 1 1]
54,[0 1 0]
55,[1 1 0]
56,[1 1 0]
57,[0 1 0]
58,[0 1 0]
59,[0 1 0]
60,[0 1 0]
61,[1 1 0]
62,[1 0 0]
63,[1 0 0]
64,[1 0 1]
65,[1 1 1]
66,[1 0 1]
67,[1 0 1]
68,[1 0 0]
69,[1 0 0]
70,[1 0 1]
71,[1 0 1]
72,[0 0 1]
73,[0 0 1]
74,[0 0 1]
75,[1 0 1]
76,[1 1 1]
77,[1 1 1]
78,[1 1 1]
79,[1 0 1]
80,[0 0 1]
81,[0 1 1]
82,[0 1 0]
83,[0 1 1]
84,[0 1 0]
85,[0 1 0]
86,[1 1 0]
87,[1 1 0]
88,[1 1 0]
89,[1 1 0]
90,[1 1 0]
91,[1 1 1]
92,[1 1 0]
93,[1 0 0]
94,[1 0 0]
95,[1 1 0]
96,[1 1 1]
97,[1 1 1]
98,[1 0 1]
99,[1 0 0]
100,[1 0 0]
101,[1 0 0]
102,[1 0 1]
103,[1 0 1]
104,[1 0 0]
105,[0 0 0]
106,[0 0 0]
107,[0 0 0]
108,[0 0 0]
109,[0 0 0]
110,[0 0 0]
111,[0 1 0]
112,[0 1 0]
113,[0 1 0]
114,[0 1 1]
115,[0 1 0]
116,[0 1 0]
117,[0 1 1]
118,[0 0 1]
119,[0 0 1]
120,[1 0 1]
121,[1 0 1]
122,[1 0 1]
123,[0 0 1]
124,[1 0 1]
125,[1 1 1]
126,[1 1 1]
127,[1 1 0]
128,[1 1 0]
129,[1 1 0]
130,[1 0 0]
131,[0 0 0]
132,[1 0 0]
133,[0 0 0]
134,[0 0 1]
135,[1 0 1]
136,[1 0 1]
137,[1 0 1]
138,[0 0 1]
139,[0 0 1]
140,[0 0 1]
141,[0 0 0]
142,[0 0 0]
143,[1 0 0]
144,[0 0 0]
145,[1 0 0]
146,[1 0 1]
147,[0 0 1]
148,[0 0 1]
149,[0 0 0]
150,[1 0 0]
151,[1 0 1]
152,[1 0 0]
153,[1 0 1]
154,[1 0 1]
155,[1 0 0]
156,[1 0 0]
157,[1 0 0]
158,[0 0 0]
159,[0 0 0]
160,[0 0 0]
161,[0 0 0]
162,[0 1 0]
163,[0 1 0]
164,[0 1 0]
165,[0 1 0]
166,[0 0 0]
167,[0 1 0]
168,[0 0 0]
169,[0 0 0]
170,[0 0 0]
171,[0 0 0]
172,[0 0 0]
173,[0 0 0]
174,[0 1 0]
175,[0 1 1]
176,[0 1 1]
177,[0 1 1]
178,[0 1 1]
179,[1 1 1]
180,[1 1 1]
181,[1 1 1]
182,[1 1 1]
183,[1 1 0]
184,[1 1 0]
185,[1 0 0]
186,[1 1 0]
187,[0 1 0]
