i,x
0,[0 1 1 0 1]
1,[1 0 1 0 0]
2,[0 0 0 0 0]
3,[0 1 1 1 0]
4,[0 0 0 0 0]
5,[0 0 0 0 0]
6,[0 0 0 1 0]
7,[0 0 0 0 1]
8,[0 1 0 1 0]
9,[1 1 1 0 0]
10,[0 0 0 0 0]
11,[1 0 1 0 0]
12,[0 0 0 0 0]
13,[1 0 0 1 0]
14,[0 0 0 0 0]
15,[1 0 0 1 1]
16,[0 1 0 0 0]
17,[0 0 0 0 0]
18,[0 0 0 1 0]
19,[0 0 0 0 0]
20,[0 0 0 0 0]
21,[1 0 0 0 1]
22,[0 0 0 1 0]
23,[0 0 1 0 0]
24,[1 1 1 1 1]
25,[0 1 0 0 0]
26,[0 0 0 0 0]
27,[1 0 1 0 1]
28,[1 0 0 1 0]
29,[0 0 0 0 0]
30,[0 0 1 1 0]
31,[0 0 0 0 0]
32,[0 1 0 1 0]
33,[0 0 0 0 1]
34,[1 1 1 0 0]
35,[0 0 0 0 0]
36,[1 0 0 0 0]
37,[0 0 0 0 0]
38,[1 0 0 0 0]
39,[0 0 0 0 1]
40,[1 0 0 0 1]
41,[1 1 0 1 1]
42,[0 0 0 0 0]
43,[1 1 0 0 0]
44,[0 0 0 0 0]
45,[0 0 0 0 0]
46,[0 0 0 0 0]
47,[1 0 0 0 0]
48,[1 1 1 1 0]
49,[1 1 0 1 1]
50,[0 0 0 1 0]
51,[1 0 0 1 1]
52,[0 0 0 0 0]
53,[1 0 0 0 1]
54,[1 0 0 0 1]
55,[0 0 0 0 0]
56,[1 0 0 1 0]
57,[0 0 0 0 0]
58,[0 0 1 0 0]
59,[1 0 0 0 0]
60,[0 0 0 1 0]
61,[1 0 0 0 1]
62,[1 0 0 0 1]
63,[0 0 0 0 0]
64,[0 0 0 0 0]
65,[0 0 0 0 0]
66,[1 0 1 1 0]
67,[0 0 0 0 0]
68,[0 0 0 1 1]
69,[0 0 0 1 0]
70,[0 1 0 1 0]
71,[0 0 0 1 1]
72,[1 1 0 0 0]
73,[0 0 0 0 0]
74,[0 0 0 0 0]
75,[1 1 0 0 0]
76,[0 0 0 0 0]
77,[0 0 0 0 0]
78,[1 1 0 1 0]
79,[0 0 0 0 0]
80,[0 0 0 0 0]
81,[0 0 1 0 0]
82,[1 0 0 0 1]
83,[0 0 0 0 0]
84,[0 0 1 0 0]
85,[0 0 0 0 0]
86,[0 0 0 0 0]
87,[0 0 0 0 1]
88,[0 0 0 0 0]
89,[1 1 0 0 0]
90,[0 0 0 0 0]
91,[0 1 1 1 1]
92,[0 0 1 0 1]
93,[0 0 0 0 0]
94,[1 0 0 0 1]
95,[0 1 0 0 0]
96,[0 0 1 0 1]
97,[0 0 1 0 0]
98,[0 0 0 1 0]
99,[1 1 0 1 1]
100,[0 1 0 0 0]
101,[0 0 0 1 0]
102,[0 0 0 1 0]
103,[0 1 0 1 0]
104,[0 0 1 1 0]
105,[1 1 1 0 1]
