i,x
0,[0 1 0 0 1]
1,[0 0 0 0 0]
2,[1 0 0 0 0]
3,[0 0 1 0 0]
4,[1 1 1 1 1]
5,[1 0 0 0 0]
6,[0 0 0 0 1]
7,[1 1 1 0 1]
8,[0 0 0 1 1]
9,[1 0 0 0 0]
10,[0 0 1 1 0]
11,[1 1 0 1 1]
12,[1 0 0 0 0]
13,[0 0 0 0 1]
14,[0 1 1 0 0]
15,[0 1 1 1 1]
16,[1 1 0 0 0]
17,[1 0 0 0 1]
18,[0 1 1 0 1]
19,[1 0 1 0 0]
20,[1 1 0 0 0]
21,[1 0 0 0 0]
22,[1 1 1 0 0]
23,[1 0 1 0 0]
24,[0 0 1 0 1]
25,[0 1 0 0 0]
26,[1 0 1 1 1]
27,[0 0 0 0 0]
28,[0 0 1 1 1]
29,[1 0 0 1 1]
30,[0 1 1 1 0]
31,[0 1 0 1 0]
32,[0 1 0 0 0]
33,[0 0 0 0 0]
34,[0 0 1 1 0]
35,[1 1 1 0 0]
36,[1 0 1 0 0]
37,[0 0 0 0 0]
38,[1 1 1 1 1]
39,[0 1 1 0 1]
40,[0 0 0 1 1]
41,[0 1 0 0 0]
42,[0 0 1 1 1]
43,[0 0 0 0 0]
44,[0 0 0 0 0]
45,[1 1 1 0 0]
46,[1 0 0 0 0]
47,[0 0 1 1 0]
48,[0 1 0 1 1]
49,[0 0 0 0 0]
50,[1 0 0 1 0]
51,[0 0 1 1 1]
52,[1 0 0 0 0]
53,[1 1 1 0 1]
54,[1 0 0 0 0]
55,[1 0 1 1 1]
56,[1 1 1 0 0]
57,[1 0 0 0 0]
58,[0 0 0 0 0]
59,[0 0 1 1 1]
60,[0 1 1 0 1]
61,[0 1 1 0 0]
62,[0 1 0 0 1]
63,[1 0 1 1 1]
64,[1 0 0 0 0]
65,[1 0 1 0 1]
66,[1 0 1 1 1]
67,[0 0 0 0 0]
68,[1 0 1 0 0]
69,[1 0 0 0 0]
70,[0 1 1 0 0]
71,[0 0 0 0 0]
72,[1 1 1 0 1]
73,[0 0 0 0 0]
74,[0 0 0 1 0]
75,[0 0 0 0 0]
76,[1 0 0 0 0]
77,[0 0 1 1 0]
78,[1 1 0 1 1]
79,[0 1 0 0 1]
80,[0 0 0 0 1]
81,[1 1 1 0 0]
82,[0 1 0 0 1]
83,[0 0 0 0 0]
84,[1 0 1 1 0]
85,[0 1 1 0 1]
86,[1 0 0 0 0]
87,[1 0 1 0 0]
88,[0 1 0 0 0]
89,[1 1 1 0 0]
90,[1 1 1 1 1]
91,[0 0 0 0 0]
92,[0 1 1 0 1]
93,[1 0 1 1 0]
94,[1 0 0 1 0]
95,[0 1 0 1 0]
96,[0 0 0 1 1]
97,[0 0 0 0 1]
98,[1 1 1 0 1]
99,[1 0 0 1 1]
100,[0 0 0 0 0]
101,[1 0 0 0 0]
102,[0 1 0 1 1]
103,[1 1 0 0 1]
104,[1 1 1 1 0]
105,[0 0 0 1 1]
106,[1 1 0 0 1]
107,[1 1 0 0 1]
108,[1 0 0 0 0]
109,[1 0 1 1 0]
110,[1 1 1 1 1]
111,[0 0 1 0 1]
112,[0 0 0 0 0]
113,[0 0 0 1 1]
114,[0 0 0 0 0]
115,[1 1 1 0 1]
116,[1 0 0 0 0]
117,[1 0 0 1 0]
118,[1 0 0 1 0]
119,[1 1 1 1 1]
120,[1 0 1 0 0]
121,[1 1 0 0 0]
122,[0 0 0 0 1]
123,[1 0 0 0 0]
124,[1 0 0 1 1]
125,[1 0 0 0 0]
126,[0 0 0 0 0]
127,[0 0 1 0 1]
128,[0 0 0 0 0]
129,[1 0 1 0 1]
130,[1 0 0 0 0]
131,[1 1 1 0 0]
132,[0 0 0 0 0]
133,[1 1 1 1 0]
134,[1 0 0 1 1]
135,[1 0 1 0 1]
136,[0 0 1 1 1]
137,[0 0 1 0 1]
138,[0 1 1 0 0]
139,[0 0 0 0 1]
140,[1 1 1 0 1]
141,[0 0 1 1 0]
142,[0 0 0 0 0]
143,[1 0 0 1 1]
144,[1 0 0 1 1]
145,[1 0 1 1 1]
146,[0 0 0 0 0]
147,[1 0 0 1 1]
148,[0 0 1 0 0]
149,[0 0 0 0 1]
150,[1 0 0 0 1]
151,[0 1 0 1 0]
152,[0 1 1 1 0]
153,[1 0 1 1 1]
154,[1 1 0 0 1]
155,[1 0 1 1 0]
156,[1 0 0 0 0]
157,[1 1 0 0 0]
158,[0 0 0 0 0]
159,[1 0 0 0 0]
160,[0 0 1 0 1]
161,[0 1 1 0 1]
162,[0 1 0 1 0]
163,[0 1 1 1 1]
164,[0 1 0 0 1]
165,[0 0 0 0 0]
166,[1 1 1 1 1]
167,[0 0 0 0 0]
168,[0 0 0 1 0]
169,[1 0 1 1 1]
170,[1 0 0 1 0]
171,[0 0 0 0 0]
172,[1 0 0 1 1]
173,[1 0 1 0 1]
174,[0 0 0 0 1]
175,[1 1 1 1 0]
176,[1 0 0 0 0]
177,[0 0 0 0 0]
178,[0 0 0 0 1]
179,[0 1 0 0 1]
180,[1 0 1 0 0]
181,[0 0 0 0 0]
182,[1 1 0 1 0]
183,[1 1 0 0 0]
184,[1 1 1 0 0]
185,[1 0 1 1 1]
186,[0 0 0 0 1]
187,[0 1 0 0 1]
188,[1 1 0 1 1]
189,[1 0 0 1 0]
190,[1 0 1 0 1]
191,[0 0 1 0 0]
192,[0 1 0 1 1]
193,[1 0 0 1 1]
194,[0 0 1 1 1]
