i,distance
0,0.764328714600264
1,0.5676561852428414
2,0.5210958675848695
3,0.47919781160053476
4,0.47842831063992197
5,0.4291978116005348
6,0.42014259635420775
7,0.3761284727459016
8,0.35328370408949794
9,0.3175592136396512
10,0.3359099667157606
11,0.32776164397325536
12,0.31006663840942356
13,0.3002649809899898
14,0.29673357526747224
15,0.27173296397908836
16,0.26469211172045937
17,0.2631553483072902
18,0.26830154713769955
19,0.268933126085068
20,0.2751375473730211
21,0.26344923568470946
22,0.25675061523861686
23,0.24763328819104757
24,0.2461026270456808
25,0.24801031935337312
26,0.24113744107715557
27,0.2447578422920079
28,0.2484031624890522
29,0.2504721280062936
30,0.2536979344579065
31,0.2454721280062936
32,0.2413812189153845
33,0.24341330447688184
34,0.23855976990282365
35,0.23824990578407135
36,0.23047212800629358
37,0.22734689212480114
38,0.2216518853771628
39,0.22424162896690641
40,0.22196234943971435
41,0.2233368670621445
42,0.22198581501341802
43,0.22251435623963367
44,0.2185749623002397
45,0.21567641157560205
46,0.21290120343499153
47,0.21524162896690638
48,0.22075183304853904
49,0.2180416289669064
50,0.22092790347671032
51,0.22370316742844487
52,0.2214155242327087
53,0.22046315967503965
54,0.21833253805781547
55,0.216900699434865
56,0.21399142478225208
57,0.2118514383511212
58,0.21049454699456255
59,0.2076030310060228
60,0.20625876871094084
61,0.20818367616731312
62,0.21004747545046726
63,0.2153394330451392
64,0.21667995408294588
65,0.2144492815299877
66,0.21491965692573617
67,0.21325008982955224
68,0.21424024394832258
69,0.21369067290255286
70,0.2134903549496848
71,0.21393636433935612
72,0.21491809949917348
73,0.21208951749250932
74,0.2111001967120767
75,0.20856443745410583
76,0.2096929072270728
77,0.20739520492937052
78,0.20819364699363538
79,0.2069721280062936
80,0.20614217202071863
81,0.20657864076212037
82,0.20692828846682595
83,0.20501205209275827
84,0.20549384480984512
85,0.20503420048699966
86,0.20366558247042654
87,0.20278261486332103
88,0.20416668023615045
89,0.20729776637847255
90,0.20904135612206226
91,0.21205138956687836
