i,x
0,[1 1 0 1 0]
1,[0 0 0 0 0]
2,[0 0 0 1 0]
3,[1 0 0 0 0]
4,[1 1 1 1 1]
5,[1 1 0 1 0]
6,[1 1 0 1 0]
7,[0 0 0 1 1]
8,[1 0 1 1 1]
9,[1 0 0 0 0]
10,[1 1 1 0 1]
11,[1 1 1 1 0]
12,[0 0 0 0 0]
13,[0 0 0 0 0]
14,[0 0 0 0 0]
15,[0 0 0 0 0]
16,[1 0 0 1 0]
17,[0 0 0 0 0]
18,[0 1 0 0 0]
19,[0 1 0 0 0]
20,[0 0 1 1 1]
21,[1 1 1 0 0]
22,[0 0 1 0 0]
23,[1 0 0 0 1]
24,[0 1 1 1 1]
25,[1 0 0 0 0]
26,[1 0 0 0 0]
27,[0 0 0 0 0]
28,[0 0 0 1 0]
29,[0 1 1 0 1]
30,[0 0 1 0 0]
31,[1 0 1 0 0]
32,[0 0 0 1 0]
33,[1 0 0 0 0]
34,[1 0 0 1 0]
35,[0 1 0 0 0]
36,[0 1 1 0 1]
37,[1 0 1 0 0]
38,[1 1 0 0 0]
39,[1 0 0 0 0]
40,[0 1 0 1 0]
41,[1 0 0 0 1]
42,[0 0 0 0 0]
43,[0 0 0 0 1]
44,[0 1 0 0 0]
45,[0 0 0 0 0]
46,[1 0 0 0 0]
47,[0 1 1 1 0]
48,[1 1 0 0 1]
49,[1 0 1 0 1]
50,[0 0 0 0 0]
51,[0 0 0 0 1]
52,[0 0 0 0 0]
53,[0 1 0 1 0]
54,[0 0 0 0 1]
55,[0 1 1 1 0]
56,[1 0 0 1 0]
57,[1 0 0 0 0]
58,[1 1 0 1 0]
59,[0 1 0 1 0]
60,[1 1 1 1 1]
61,[1 0 0 1 1]
62,[0 1 0 0 0]
63,[1 0 1 0 1]
64,[1 1 0 0 0]
65,[0 0 1 1 0]
66,[0 0 0 0 0]
67,[1 1 1 1 1]
68,[0 0 0 1 0]
69,[0 1 0 0 0]
70,[1 1 0 1 1]
71,[0 0 0 0 0]
72,[1 0 0 0 0]
73,[1 1 0 0 0]
74,[1 1 0 0 1]
75,[1 1 0 0 0]
76,[1 0 0 0 0]
77,[1 1 0 0 1]
78,[1 0 1 0 0]
79,[0 0 0 1 0]
80,[0 1 0 0 0]
81,[1 0 0 0 1]
82,[0 0 1 1 1]
83,[0 1 0 0 1]
84,[0 1 0 0 1]
85,[0 0 0 0 0]
86,[0 1 0 1 0]
87,[1 1 1 1 0]
88,[1 0 0 0 0]
89,[0 0 1 0 1]
90,[1 1 0 0 1]
91,[0 0 0 0 1]
92,[0 0 0 0 1]
93,[1 0 0 1 0]
94,[0 0 0 0 1]
95,[0 1 1 0 1]
96,[1 1 0 0 1]
97,[0 1 1 0 0]
98,[1 1 0 0 0]
99,[0 0 0 0 0]
100,[0 1 0 1 0]
101,[1 1 0 0 0]
102,[0 1 1 0 1]
103,[0 0 0 1 0]
104,[1 1 0 1 1]
105,[0 1 0 0 0]
106,[0 0 1 0 0]
107,[1 0 0 0 0]
108,[1 0 1 1 0]
109,[1 1 0 0 0]
110,[1 0 1 0 0]
111,[0 0 0 1 1]
112,[1 1 0 1 0]
113,[0 0 0 0 0]
114,[1 1 1 1 1]
115,[0 1 0 0 0]
116,[1 1 1 0 0]
117,[0 0 0 0 0]
118,[1 0 1 0 0]
119,[0 0 0 1 1]
120,[1 1 1 0 1]
121,[1 1 1 1 0]
122,[0 0 1 0 0]
123,[0 0 1 0 0]
124,[0 1 0 0 1]
125,[0 0 0 0 0]
126,[1 1 0 1 0]
127,[0 0 1 1 1]
128,[0 0 0 0 0]
129,[1 0 1 1 1]
130,[0 1 0 1 1]
131,[1 0 0 0 0]
132,[0 0 0 0 1]
133,[1 1 0 1 0]
134,[0 0 0 0 1]
135,[0 0 0 1 0]
136,[1 1 1 1 0]
137,[1 0 1 0 0]
138,[0 0 0 1 1]
139,[0 0 1 1 1]
140,[1 0 1 0 1]
141,[0 1 0 0 0]
142,[1 0 0 1 1]
143,[0 0 1 0 0]
144,[1 0 0 0 1]
