i,x
0,[1 1 0]
1,[0 1 0]
2,[0 0 0]
3,[0 0 0]
4,[0 1 0]
5,[0 0 0]
6,[1 0 0]
7,[1 1 0]
8,[1 1 0]
9,[1 1 0]
10,[1 1 0]
11,[1 1 0]
12,[1 1 0]
13,[1 1 0]
14,[1 0 0]
15,[1 0 0]
16,[1 0 0]
17,[0 0 0]
18,[0 0 1]
19,[0 0 1]
20,[0 0 1]
21,[0 0 1]
22,[0 0 1]
23,[0 0 1]
24,[0 0 1]
25,[0 0 1]
26,[0 0 1]
27,[0 0 0]
28,[0 0 0]
29,[0 0 0]
30,[1 0 0]
31,[1 0 1]
32,[0 0 1]
33,[0 0 1]
34,[0 1 1]
35,[0 0 1]
36,[0 0 1]
37,[0 0 1]
38,[0 0 0]
39,[0 0 0]
40,[0 0 0]
41,[0 0 0]
42,[0 0 1]
43,[0 1 1]
44,[0 1 0]
45,[1 1 0]
46,[1 1 0]
47,[1 1 0]
48,[1 1 1]
49,[1 1 1]
50,[1 1 0]
51,[1 0 0]
52,[1 0 1]
53,[1 0 1]
54,[1 0 1]
55,[0 0 1]
56,[0 0 0]
57,[1 0 0]
58,[1 0 1]
59,[0 0 1]
60,[0 1 1]
61,[0 1 1]
62,[0 1 0]
63,[1 1 0]
64,[1 0 0]
65,[1 0 0]
66,[1 0 1]
67,[1 1 1]
68,[1 0 1]
69,[1 0 1]
70,[1 0 0]
71,[1 0 0]
72,[1 0 1]
73,[1 0 1]
74,[0 0 1]
75,[0 0 1]
76,[0 0 1]
77,[1 0 1]
78,[1 1 1]
79,[1 1 1]
80,[1 1 1]
81,[1 0 1]
82,[0 0 1]
83,[0 1 1]
84,[0 1 0]
85,[0 1 1]
86,[0 1 0]
87,[0 1 0]
88,[1 1 0]
89,[1 1 0]
90,[1 1 0]
91,[1 1 0]
92,[1 1 0]
93,[1 1 1]
94,[1 1 0]
95,[1 0 0]
96,[1 0 0]
97,[1 1 0]
98,[1 1 1]
99,[1 1 1]
100,[1 0 1]
101,[1 0 0]
102,[1 0 0]
103,[1 0 0]
104,[1 0 1]
105,[1 0 1]
106,[1 0 0]
107,[0 0 0]
108,[0 0 0]
109,[0 0 0]
110,[0 0 0]
111,[0 0 0]
112,[0 0 0]
113,[0 1 0]
114,[0 1 0]
115,[0 1 0]
116,[0 1 1]
117,[0 1 0]
118,[0 1 0]
119,[0 1 1]
120,[0 0 1]
121,[0 0 1]
122,[1 0 1]
123,[1 0 1]
124,[1 0 1]
125,[0 0 1]
126,[1 0 1]
127,[1 1 1]
128,[1 1 1]
129,[1 1 0]
130,[1 1 0]
131,[1 1 0]
132,[1 0 0]
133,[0 0 0]
134,[1 0 0]
135,[0 0 0]
136,[0 0 1]
137,[1 0 1]
138,[1 0 1]
139,[1 0 1]
140,[0 0 1]
141,[0 0 1]
142,[0 0 1]
143,[0 0 0]
144,[0 0 0]
145,[1 0 0]
146,[0 0 0]
147,[1 0 0]
148,[1 0 1]
149,[0 0 1]
150,[0 0 1]
151,[0 0 0]
152,[1 0 0]
153,[1 0 1]
154,[1 0 0]
155,[1 0 1]
156,[1 0 1]
157,[1 0 0]
158,[1 0 0]
159,[1 0 0]
160,[0 0 0]
161,[0 0 0]
162,[0 0 0]
163,[0 0 0]
164,[0 1 0]
165,[0 1 0]
166,[0 0 0]
167,[0 1 0]
168,[0 0 0]
169,[0 1 0]
170,[0 0 0]
171,[0 0 0]
172,[0 0 0]
173,[0 0 0]
174,[0 0 0]
175,[0 0 0]
176,[0 1 0]
177,[0 1 1]
178,[0 1 1]
179,[0 1 1]
180,[0 1 1]
181,[1 1 1]
182,[1 1 1]
183,[1 1 1]
184,[1 1 1]
185,[1 1 0]
186,[1 1 0]
187,[1 0 0]
188,[1 1 0]
189,[0 1 0]
190,[0 0 0]
191,[0 0 0]
192,[0 0 1]
193,[0 0 1]
194,[0 0 1]
195,[0 0 1]
196,[0 0 0]
197,[0 0 0]
198,[0 0 1]
199,[0 0 1]
200,[0 0 1]
201,[0 0 1]
202,[0 0 1]
203,[0 0 0]
204,[0 0 0]
205,[0 0 0]
206,[0 1 0]
207,[0 1 1]
208,[0 1 1]
209,[0 1 1]
210,[0 1 1]
211,[0 0 1]
212,[0 0 0]
213,[0 0 1]
214,[0 0 0]
215,[0 0 1]
216,[0 0 1]
217,[0 0 0]
218,[0 0 0]
219,[0 0 0]
220,[0 1 0]
221,[0 0 0]
222,[1 0 0]
223,[0 0 0]
224,[0 0 0]
225,[0 0 0]
226,[0 0 0]
227,[0 0 0]
228,[0 1 0]
229,[0 0 0]
230,[0 0 0]
231,[0 0 1]
232,[0 0 1]
233,[0 0 1]
234,[0 0 0]
235,[0 0 0]
236,[0 1 0]
237,[1 1 0]
238,[1 1 1]
239,[1 1 1]
240,[1 1 1]
241,[1 1 1]
242,[1 1 0]
243,[1 0 0]
244,[1 0 1]
245,[1 0 1]
246,[1 0 0]
247,[0 0 0]
248,[0 1 0]
249,[0 1 0]
250,[0 1 1]
251,[0 1 1]
252,[1 1 1]
253,[0 1 1]
254,[0 0 1]
255,[0 0 1]
256,[0 0 1]
257,[0 0 1]
258,[1 0 1]
259,[1 0 1]
260,[1 0 1]
261,[1 0 1]
262,[1 1 1]
263,[0 1 1]
264,[0 1 1]
265,[1 1 1]
266,[1 1 1]
267,[1 1 1]
268,[0 1 1]
269,[0 1 1]
270,[0 1 1]
271,[0 0 1]
272,[0 0 1]
273,[1 0 1]
274,[1 0 0]
275,[1 0 0]
276,[0 0 0]
277,[1 0 0]
278,[1 0 1]
279,[0 0 1]
280,[0 0 1]
281,[0 0 1]
282,[1 0 1]
283,[0 0 1]
284,[0 0 0]
285,[0 0 0]
286,[0 0 0]
287,[0 1 0]
288,[0 1 0]
289,[0 1 0]
290,[0 1 0]
291,[0 1 0]
292,[0 1 1]
293,[1 1 1]
294,[0 1 1]
295,[0 0 1]
296,[1 0 1]
297,[1 0 1]
298,[1 1 1]
299,[1 1 1]
300,[1 0 1]
301,[1 0 1]
302,[1 1 1]
303,[0 1 1]
304,[0 1 1]
305,[1 1 1]
306,[1 1 1]
307,[1 0 1]
308,[1 0 1]
309,[1 0 1]
310,[1 1 1]
311,[1 1 1]
312,[1 1 1]
313,[0 1 1]
314,[0 1 1]
315,[0 1 1]
316,[0 1 0]
317,[0 0 0]
318,[0 0 0]
319,[0 0 0]
320,[1 0 0]
321,[1 0 0]
322,[1 0 0]
323,[1 0 0]
324,[1 0 0]
325,[0 0 0]
326,[1 0 0]
327,[0 0 0]
328,[0 0 0]
329,[0 0 0]
330,[0 0 0]
331,[0 0 0]
332,[0 0 0]
333,[1 0 0]
334,[1 0 1]
335,[1 1 1]
336,[1 1 0]
337,[0 1 0]
338,[0 1 0]
339,[0 1 1]
340,[1 1 1]
341,[0 1 1]
342,[0 0 1]
343,[0 1 1]
344,[0 1 1]
345,[0 0 1]
346,[0 0 1]
347,[1 0 1]
348,[1 0 1]
349,[1 0 1]
350,[1 0 1]
351,[1 0 0]
352,[1 0 0]
353,[1 0 0]
354,[1 0 0]
355,[0 0 0]
356,[0 0 1]
357,[1 0 1]
358,[1 0 0]
359,[1 1 0]
360,[1 0 0]
361,[1 0 0]
362,[1 0 0]
363,[1 0 0]
364,[1 0 0]
365,[1 0 0]
366,[1 1 0]
367,[1 1 0]
368,[1 1 0]
369,[1 1 1]
370,[1 1 1]
371,[1 1 0]
372,[1 0 0]
373,[1 0 1]
374,[1 0 0]
375,[1 0 1]
376,[1 0 1]
377,[1 0 1]
378,[1 0 1]
379,[0 0 1]
380,[1 0 1]
381,[1 0 1]
382,[1 0 1]
383,[1 0 0]
384,[0 0 0]
385,[0 0 0]
386,[0 0 0]
387,[1 0 0]
388,[1 1 0]
389,[1 1 1]
390,[0 1 1]
391,[0 1 0]
392,[0 1 0]
393,[0 1 0]
394,[0 1 1]
395,[1 1 1]
396,[1 1 0]
397,[1 0 0]
398,[0 0 0]
399,[1 0 0]
400,[0 0 0]
401,[0 0 0]
402,[1 0 0]
403,[0 0 0]
404,[0 0 0]
405,[1 0 0]
406,[1 0 0]
407,[1 0 0]
408,[1 0 0]
409,[1 0 0]
410,[1 1 0]
411,[0 1 0]
412,[1 1 0]
413,[0 1 0]
414,[0 1 0]
415,[0 1 0]
