i,x
0,[1 0 0]
1,[1 0 0]
2,[0 0 1]
3,[0 0 0]
4,[1 0 0]
5,[0 0 0]
6,[1 0 0]
7,[0 1 0]
8,[1 0 0]
9,[1 0 0]
10,[1 0 0]
11,[1 1 0]
12,[0 1 1]
13,[0 1 0]
14,[0 0 0]
15,[0 1 0]
16,[1 0 0]
17,[0 0 0]
18,[0 1 0]
19,[0 0 0]
20,[1 1 1]
21,[0 0 0]
22,[0 0 0]
23,[1 0 0]
24,[0 0 0]
25,[0 1 1]
26,[0 1 1]
27,[1 1 0]
28,[0 1 0]
29,[0 1 0]
30,[1 0 0]
31,[0 1 0]
32,[0 1 0]
33,[0 0 1]
34,[1 0 0]
35,[0 1 0]
36,[0 0 0]
37,[0 1 0]
38,[1 1 1]
39,[0 0 1]
40,[0 0 1]
41,[0 1 0]
42,[0 1 0]
43,[1 0 0]
44,[0 1 0]
45,[1 0 0]
46,[1 0 0]
47,[0 0 0]
48,[0 0 0]
49,[0 0 0]
50,[0 1 0]
51,[1 1 0]
52,[0 0 0]
53,[1 1 0]
54,[0 1 0]
55,[0 0 0]
56,[0 1 0]
57,[0 1 1]
58,[0 0 0]
59,[0 0 0]
60,[0 0 0]
61,[0 0 0]
62,[0 0 0]
63,[1 1 0]
64,[1 1 0]
65,[1 1 0]
66,[0 1 1]
67,[0 0 0]
68,[0 1 1]
69,[0 1 0]
70,[0 0 0]
71,[0 0 1]
72,[0 0 1]
73,[1 0 0]
74,[1 0 0]
75,[0 0 0]
76,[1 0 0]
77,[0 1 0]
78,[0 0 0]
79,[0 1 0]
80,[1 0 0]
81,[0 0 0]
82,[0 0 0]
83,[0 1 1]
84,[1 1 0]
85,[0 0 0]
86,[1 0 1]
87,[1 0 0]
88,[0 0 1]
89,[0 0 0]
90,[0 1 0]
91,[1 0 1]
92,[0 0 0]
93,[0 1 0]
94,[1 1 1]
95,[1 1 0]
96,[1 1 0]
97,[0 0 0]
98,[0 1 1]
99,[0 0 0]
100,[1 1 0]
101,[0 0 0]
102,[0 1 0]
103,[1 1 0]
104,[0 0 0]
105,[0 0 0]
106,[0 0 0]
107,[1 0 0]
108,[1 1 1]
109,[0 0 0]
110,[0 1 0]
111,[0 0 0]
112,[0 0 0]
113,[0 1 0]
114,[1 0 0]
115,[0 0 0]
116,[0 0 0]
117,[0 1 1]
118,[0 0 1]
119,[0 0 0]
120,[0 1 0]
121,[0 1 1]
122,[0 0 0]
123,[1 1 0]
124,[0 1 1]
125,[1 0 1]
126,[1 0 1]
127,[0 1 1]
128,[1 0 0]
129,[1 1 0]
130,[1 0 0]
131,[0 0 1]
132,[1 0 0]
133,[0 1 0]
134,[1 0 1]
135,[0 0 0]
136,[1 1 1]
137,[1 0 0]
138,[1 0 0]
139,[1 0 0]
140,[0 1 0]
141,[1 0 0]
142,[0 0 0]
143,[0 1 0]
144,[1 0 0]
145,[0 1 1]
146,[0 0 0]
147,[1 0 1]
148,[1 1 0]
149,[0 1 0]
150,[0 0 0]
151,[1 1 1]
152,[0 0 0]
153,[0 1 0]
154,[1 0 1]
155,[0 1 0]
156,[0 1 0]
157,[0 0 0]
158,[0 0 1]
159,[0 1 0]
160,[0 0 0]
161,[0 1 0]
162,[0 0 0]
163,[1 0 0]
164,[0 0 0]
165,[1 1 0]
166,[0 1 0]
167,[0 0 1]
168,[0 1 1]
169,[0 0 0]
170,[0 1 0]
171,[0 0 0]
172,[0 1 0]
173,[0 0 1]
174,[0 0 0]
175,[0 1 0]
176,[1 0 0]
177,[0 1 0]
178,[1 1 0]
179,[0 0 0]
180,[1 0 0]
181,[1 1 1]
182,[0 0 0]
183,[1 0 0]
184,[1 1 0]
185,[0 0 0]
186,[0 0 1]
187,[0 0 0]
188,[1 0 0]
189,[1 0 0]
190,[0 0 0]
191,[1 0 0]
192,[1 1 1]
193,[0 0 0]
194,[1 0 1]
195,[0 0 0]
196,[1 0 0]
197,[0 0 0]
198,[0 1 0]
199,[1 1 0]
200,[0 0 0]
201,[0 0 0]
202,[1 0 0]
203,[0 0 0]
204,[1 0 1]
205,[0 0 0]
206,[0 1 0]
207,[1 0 1]
208,[0 0 0]
209,[0 1 0]
210,[0 0 0]
211,[0 0 1]
212,[1 0 0]
213,[0 0 0]
214,[1 0 0]
215,[1 0 0]
216,[0 0 0]
217,[0 1 0]
218,[1 1 0]
219,[1 0 1]
220,[0 1 0]
221,[0 1 0]
222,[1 0 0]
223,[0 0 0]
224,[1 0 0]
225,[0 0 0]
226,[0 0 1]
227,[0 1 0]
228,[1 1 0]
229,[1 0 0]
230,[0 0 0]
231,[0 1 0]
232,[1 1 0]
233,[0 1 0]
234,[1 0 0]
235,[0 0 0]
236,[0 0 0]
237,[0 0 0]
238,[0 1 0]
239,[0 1 1]
240,[0 1 0]
241,[0 0 1]
242,[1 0 1]
243,[1 0 1]
244,[0 0 0]
245,[0 0 0]
246,[0 1 0]
247,[0 0 0]
248,[1 0 0]
249,[1 0 0]
250,[1 1 0]
251,[1 1 1]
252,[0 0 0]
253,[0 1 1]
254,[1 0 0]
255,[0 1 0]
256,[0 0 0]
257,[1 1 0]
258,[0 0 1]
259,[1 1 1]
260,[0 0 1]
261,[0 0 0]
262,[1 0 0]
263,[1 1 1]
264,[1 0 0]
265,[0 0 0]
266,[1 1 1]
267,[0 1 0]
268,[0 1 0]
269,[0 0 0]
270,[0 0 0]
271,[1 1 0]
272,[0 0 0]
273,[0 1 0]
274,[1 0 1]
275,[0 0 1]
276,[0 0 0]
277,[0 0 0]
278,[0 0 0]
279,[0 0 0]
280,[1 0 1]
281,[0 1 1]
282,[0 0 0]
283,[0 0 0]
284,[1 0 0]
285,[1 1 1]
286,[1 1 0]
287,[1 1 1]
288,[0 1 0]
289,[0 0 0]
290,[0 0 0]
291,[0 0 0]
292,[1 1 0]
293,[0 0 0]
294,[1 1 0]
295,[1 1 1]
296,[0 0 0]
297,[0 1 0]
298,[0 1 0]
299,[0 0 0]
300,[1 1 0]
301,[0 0 0]
302,[0 0 0]
303,[0 1 0]
304,[0 0 1]
305,[1 1 1]
306,[1 0 1]
307,[0 1 1]
308,[0 1 0]
309,[0 0 0]
310,[0 1 0]
311,[1 0 0]
312,[1 1 1]
313,[0 1 0]
314,[1 1 0]
315,[0 1 0]
316,[1 0 0]
317,[0 1 1]
318,[0 0 1]
319,[0 0 1]
320,[0 0 0]
321,[0 0 0]
322,[0 0 0]
323,[1 0 0]
324,[0 0 0]
325,[1 0 0]
326,[0 1 0]
327,[0 0 1]
328,[0 0 0]
329,[0 1 0]
330,[1 0 0]
331,[1 1 0]
332,[0 1 0]
