i,distance
0,0.5343770434427977
1,0.3743770434427977
2,0.33437704344279773
3,0.35437704344279775
4,0.3823770434427977
5,0.34771037677613104
6,0.3400913291570834
7,0.33437704344279773
8,0.30771037677613106
9,0.2943770434427977
10,0.2907406798064341
11,0.2977103767761311
12,0.30668473575049005
13,0.30294847201422626
14,0.31571037677613106
15,0.30437704344279776
16,0.30143586697220953
17,0.3010437101094644
18,0.29016651712700825
19,0.2983770434427977
20,0.29437704344279775
21,0.29801340707916135
22,0.30133356518192816
23,0.302710376776131
24,0.3039770434427977
25,0.3005308895966438
26,0.2973400064057607
27,0.2972341862999406
28,0.29713566413245285
29,0.3010437101094644
30,0.30211897892666867
31,0.30812704344279773
32,0.30649825556400984
33,0.30614174932515065
34,0.30694847201422637
35,0.3110437101094644
36,0.3138365029022572
37,0.3101665171270082
38,0.3087360178017721
39,0.3063770434427977
40,0.307059970272066
41,0.3067579958237502
42,0.30553983414047214
43,0.301649770715525
44,0.29971037677613105
45,0.29959443474714553
46,0.3003344902513083
47,0.3010437101094644
48,0.2960096965040222
49,0.30077704344279776
50,0.3014358669722095
51,0.3005308895966439
52,0.3011694962729864
53,0.3062288952946496
54,0.30601340707916136
55,0.30366275772851203
56,0.30771037677613106
57,0.3095494572359012
58,0.31064822988347573
59,0.3103770434427977
60,0.3081475352460764
61,0.3098609144105397
62,0.3089802180459723
63,0.3093770434427977
64,0.30976165882741313
65,0.3064982555640099
66,0.3063173419502604
67,0.3061417493251507
68,0.30886979706598616
69,0.3092341862999406
70,0.31071507161181183
71,0.31159926566501994
72,0.31355512563457855
73,0.3159986650644193
74,0.3167770434427978
75,0.3185875697585872
76,0.3203510694168237
77,0.31745396651972085
78,0.3212124864807724
79,0.32087704344279777
80,0.3230190187514397
81,0.3246209458818221
82,0.32377463380424354
83,0.3229484720142263
84,0.32496527873691533
85,0.32414448530326284
86,0.32656095148877473
87,0.3243770434427978
88,0.3240399647911124
89,0.32593259899835336
90,0.32470671377246807
91,0.32220313039931947
92,0.3240544627976364
93,0.3254408732300318
94,0.32806125396911356
95,0.3277103767761311
96,0.3277791052984679
97,0.32784643119789975
98,0.32629623536198965
99,0.3259770434427977
100,0.327644370175471
101,0.32810253363887615
102,0.32816345120978796
103,0.3293770434427977
104,0.33018656725232154
105,0.32984874155600524
106,0.3302648939100875
107,0.3314140804798347
108,0.33327612601160506
109,0.3351043161700704
110,0.33437704344279773
111,0.33259132915708345
112,0.33331509654014285
113,0.33367528905683286
114,0.33298573909497164
115,0.3323080779255564
116,0.33198388104963533
117,0.33132619598517055
118,0.32933502663607506
119,0.330710376776131
120,0.33007952278164066
121,0.3297868795083715
122,0.3294989946623099
123,0.32857059182989445
124,0.32989704344279774
125,0.3296151386808929
126,0.32996759462390013
127,0.32843954344279774
128,0.3294158031327202
129,0.3282231972889516
130,0.32888086023669083
131,0.3277103767761311
132,0.3283620058488128
133,0.328705401651753
134,0.3302288952946496
135,0.32967116108985656
136,0.3294135397931627
137,0.330319072428305
138,0.33149934560107114
139,0.3320913291570835
140,0.3315401640101736
141,0.33043338147096674
142,0.33157984064559487
143,0.33159926566501996
144,0.33272187102900463
145,0.3319112900181401
146,0.33165595500742356
147,0.3319446110103653
148,0.3330347615636031
149,0.3338437101094644
150,0.33199293748253283
151,0.3291138855480609
152,0.3270567820048892
153,0.32528613435188863
154,0.3256028498944106
155,0.32668473575049006
156,0.3282623937612691
157,0.3283010940757091
158,0.3280877352666971
159,0.3283770434427977
160,0.3294080993434188
